model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
lightgbm,with_wsi_solar,15,2024-10-20 09:00:00,19204.5,20281.68424275612,1077.1842427561205,1077.1842427561205,1160325.8928420767,5.609019983626544,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,16,2024-10-20 10:00:00,19226.75,21585.15829947947,2358.40829947947,2358.40829947947,5562089.707053645,12.266286811230412,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,17,2024-10-20 11:00:00,16628.25,15994.223284447846,-634.0267155521542,634.0267155521542,401989.8760338522,3.812949141080829,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,18,2024-10-20 12:00:00,11987.5,12145.318181622171,157.81818162217314,157.81818162217314,24906.57845052923,1.3165228915290217,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,19,2024-10-20 13:00:00,6483.25,6924.838966390283,441.5889663902826,441.5889663902826,195000.81523763816,6.811228417685597,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,20,2024-10-20 14:00:00,1612.0,2222.96833727117,610.9683372711702,610.9683372711702,373282.3091478984,37.90126161708313,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,21,2024-10-20 15:00:00,46.75,582.1903753329776,535.4403753329776,535.4403753329776,286696.39553671994,1145.3270058148555,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,22,2024-10-20 16:00:00,24.5,-364.2232299798919,-388.7232299798919,388.7232299798919,151105.74952599994,1586.6254278417523,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,23,2024-10-20 17:00:00,23.25,-352.47106944349326,-375.72106944349326,375.72106944349326,141166.32202376227,1616.0045990619044,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,24,2024-10-20 18:00:00,23.25,-126.40254770259338,-149.65254770259338,149.65254770259338,22395.885033876988,643.6668715622653,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,25,2024-10-20 19:00:00,18.75,-142.75790268063017,-161.50790268063017,161.50790268063017,26084.802628295904,861.3754805039607,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,26,2024-10-20 20:00:00,18.5,-120.25433456410984,-138.75433456410985,138.75433456410985,19252.76536032893,750.0234296708513,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,27,2024-10-20 21:00:00,17.5,-115.22640492607606,-132.72640492607604,132.72640492607604,17616.298564600704,758.436599144185,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,28,2024-10-20 22:00:00,17.75,-119.53798534896744,-137.28798534896742,137.28798534896742,18847.99092117829,773.4534381499835,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,29,2024-10-20 23:00:00,18.25,-60.05952218375923,-78.30952218375923,78.30952218375923,6132.381264648679,429.09327200465697,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,30,2024-10-21 00:00:00,18.75,-124.93387342643784,-143.68387342643786,143.68387342643786,20645.055482824613,766.3139911989678,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,31,2024-10-21 01:00:00,17.25,12.915624289794811,-4.334375710205187,4.334375710205187,18.78681279721672,25.126815696768144,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,32,2024-10-21 02:00:00,18.25,-112.13025547165168,-130.38025547165168,130.38025547165168,16999.011016853157,714.4123583573174,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,33,2024-10-21 03:00:00,18.5,-342.96642186927073,-361.46642186927073,361.46642186927073,130657.9741389736,1953.8725495885597,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,34,2024-10-21 04:00:00,36.5,617.5982759731086,581.0982759731086,581.0982759731086,337675.20633891906,1592.0500707230235,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,35,2024-10-21 05:00:00,1494.25,2007.9910799371053,513.7410799371053,513.7410799371053,263929.8972149432,34.38119992863759,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,36,2024-10-21 06:00:00,5695.5,5174.124484795503,-521.3755152044969,521.3755152044969,271832.4278547545,9.154165836249344,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,37,2024-10-21 07:00:00,10581.5,11722.081063497708,1140.581063497708,1140.581063497708,1300925.1624095624,10.779011137330528,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,38,2024-10-21 08:00:00,14843.75,15732.613798179576,888.8637981795746,888.8637981795746,790078.8517142195,5.988135061416258,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,39,2024-10-21 09:00:00,17403.75,19303.8166711198,1900.0666711197991,1900.0666711197991,3610253.3547002743,10.917570472563138,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,40,2024-10-21 10:00:00,17662.75,19327.127137846168,1664.377137846168,1664.377137846168,2770151.2569850017,9.423091748709716,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,41,2024-10-21 11:00:00,16252.5,16021.821527847753,-230.678472152249,230.678472152249,53212.55751449592,1.419341468402443,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,42,2024-10-21 12:00:00,13279.5,12781.885766627493,-497.6142333725074,497.6142333725074,247619.9252549083,3.747236216515175,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,43,2024-10-21 13:00:00,7840.0,8714.065812368925,874.0658123689245,874.0658123689245,763991.044352148,11.14879862714043,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,44,2024-10-21 14:00:00,2150.25,4351.9216587268165,2201.6716587268165,2201.6716587268165,4847358.092840891,102.3914269836799,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,45,2024-10-21 15:00:00,62.25,1643.2572851605894,1581.0072851605894,1581.0072851605894,2499584.0357308574,2539.770738805803,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,46,2024-10-21 16:00:00,30.0,455.39963440741633,425.39963440741633,425.39963440741633,180964.84895396343,1417.998780885388,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,47,2024-10-21 17:00:00,18.0,5.707396657835286,-12.292603342164714,12.292603342164714,151.1080969277991,68.29224075186383,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,48,2024-10-21 18:00:00,12.75,39.2844095813499,26.534409581349895,26.534409581349895,704.0748918308333,208.11301616108705,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,49,2024-10-21 19:00:00,11.25,-15.47002169919393,-26.72002169919393,26.72002169919393,713.9595596053944,237.5113037817137,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,50,2024-10-21 20:00:00,8.25,31.348000699265853,23.098000699265853,23.098000699265853,533.5176363032858,279.9757657123427,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,51,2024-10-21 21:00:00,7.25,61.244938261667045,53.994938261667045,53.994938261667045,2915.453357881236,744.7577680991899,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,52,2024-10-21 22:00:00,7.0,-64.66677917016894,-71.66677917016894,71.66677917016894,5136.12723662576,1023.811129539826,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,53,2024-10-21 23:00:00,6.25,61.165012976340805,54.915012976340805,54.915012976340805,3015.658650191679,878.6402062156286,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,54,2024-10-22 00:00:00,5.0,218.04071986729812,213.04071986729812,213.04071986729812,45386.3483215766,4260.814388824334,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,55,2024-10-22 01:00:00,5.5,173.59918040776222,168.09918040776222,168.09918040776222,28257.33445376139,3056.3487291295883,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,56,2024-10-22 02:00:00,9.5,-0.8377821797008811,-10.33778217970088,10.33778217970088,106.86974039494108,108.818759671779,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,57,2024-10-22 03:00:00,8.5,-71.5045629283698,-80.0045629283698,80.0045629283698,6400.730089359482,941.2301509911384,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,58,2024-10-22 04:00:00,20.0,920.5219594713312,900.5219594713311,900.5219594713311,810939.7994900857,4502.609795105351,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,59,2024-10-22 05:00:00,1177.25,1893.294637618007,716.0446376180071,716.0446376180071,512719.9230615031,60.82349862917178,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,60,2024-10-22 06:00:00,5028.5,5408.10737211815,379.6073721181501,379.6073721181501,144101.7569664477,7.5491174727532115,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,61,2024-10-22 07:00:00,9846.25,12351.588057023544,2505.338057023544,2505.338057023544,6276718.779970507,25.444591159283984,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,62,2024-10-22 08:00:00,14111.25,15926.951359106844,1815.7013591068444,1815.7013591068444,3296771.425462442,12.867048341610824,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,63,2024-10-22 09:00:00,16349.5,17806.385307901786,1456.8853079017863,1456.8853079017863,2122514.800380083,8.91088600814028,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,64,2024-10-22 10:00:00,16945.75,21072.559791741547,4126.809791741547,4126.809791741547,17030559.05721391,24.353066649390623,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,65,2024-10-22 11:00:00,16258.5,17625.775507613635,1367.2755076136343,1367.2755076136343,1869442.313720122,8.409604253853637,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,66,2024-10-22 12:00:00,12562.5,14030.419275573826,1467.919275573826,1467.919275573826,2154786.999601186,11.684929556797272,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,67,2024-10-22 13:00:00,7026.0,8284.082269120488,1258.0822691204885,1258.0822691204885,1582770.9958753572,17.906095489876144,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,68,2024-10-22 14:00:00,1804.5,3639.838530683216,1835.338530683216,1835.338530683216,3368467.522210426,101.70897925591828,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,69,2024-10-22 15:00:00,70.5,1393.8991525576482,1323.3991525576482,1323.3991525576482,1751385.3169903017,1877.1619182552229,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,70,2024-10-22 16:00:00,41.25,212.70606757931023,171.45606757931026,171.45606757931026,29397.183109761005,415.6510728187761,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,71,2024-10-22 17:00:00,21.75,-137.24338912878056,-158.99338912878056,158.99338912878056,25278.89778665584,731.0040876123226,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,72,2024-10-22 18:00:00,27.75,-23.645159907110703,-51.39515990711071,51.39515990711071,2641.46246187748,185.20778338230605,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,73,2024-10-22 19:00:00,21.5,-67.35336740523744,-88.85336740523744,88.85336740523744,7894.92089925011,413.2714761112107,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,74,2024-10-22 20:00:00,18.75,-33.79654127553382,-52.54654127553382,52.54654127553382,2761.139000021379,280.2482199867146,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,75,2024-10-22 21:00:00,17.5,-41.94398495425321,-59.44398495425321,59.44398495425321,3533.587347241482,339.6799138302012,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,76,2024-10-22 22:00:00,15.0,-85.82825028850857,-100.82825028850856,100.82825028850856,10166.33605624213,672.1883348085983,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,77,2024-10-22 23:00:00,12.25,-21.889691563077143,-34.13969156307714,34.13969156307714,1165.5185400220407,278.6913594710858,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,78,2024-10-23 00:00:00,11.5,-129.10417084432356,-140.60417084432356,140.60417084432356,19769.532858819726,1222.6449628005134,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,79,2024-10-23 01:00:00,11.5,34.290583222833845,22.790583222833845,22.790583222833845,519.4106836369156,198.1789843740517,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,80,2024-10-23 02:00:00,9.5,68.34076576480888,58.84076576480888,58.84076576480888,3462.2357157891047,619.376481082855,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
lightgbm,with_wsi_solar,81,2024-10-23 03:00:00,8.0,321.3922461744172,313.3922461744172,313.3922461744172,98214.69996224652,3917.403072283461,2025-11-27 20:25:56,0.7711909308461529,0.0050457107878586,10,84,4800,106,0.0075073335514585,16.277989061719552,0.6093697890322756,809.094754612232,1374.6684659070977,0.8913959661689034
