model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,info_mae,info_rmse,info_r2
random_forest,with_wsi_wind,1490,2024-12-20 20:00:00,35384.0,32586.15288044941,-2797.847119550588,2797.847119550588,7827948.504377522,7.90709676562796,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1491,2024-12-20 21:00:00,35600.5,32669.91401808261,-2930.5859819173893,2930.5859819173893,8588334.197410708,8.231867479154973,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1492,2024-12-20 22:00:00,35743.75,33225.44565738775,-2518.304342612253,2518.304342612253,6341856.762019732,7.04543967158328,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1493,2024-12-20 23:00:00,36432.5,33261.757003635255,-3170.7429963647446,3170.7429963647446,10053611.14899608,8.703061816685308,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1494,2024-12-21 00:00:00,36983.0,33550.298731195886,-3432.701268804114,3432.701268804114,11783438.000849376,9.281835623943936,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1495,2024-12-21 01:00:00,37642.25,33641.738549540736,-4000.511450459264,4000.511450459264,16004091.865255684,10.62771606494883,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1496,2024-12-21 02:00:00,37759.75,33698.86358158509,-4060.886418414914,4060.886418414914,16490798.503266703,10.754537353700272,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1497,2024-12-21 03:00:00,38280.0,33706.872856275666,-4573.127143724334,4573.127143724334,20913491.872668285,11.946518139297648,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1498,2024-12-21 04:00:00,39319.5,33799.71063901376,-5519.789360986237,5519.789360986237,30468074.58965685,14.038299980886922,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1499,2024-12-21 05:00:00,39230.5,34103.815068938005,-5126.684931061995,5126.684931061995,26282898.382378127,13.068110095616136,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1500,2024-12-21 06:00:00,40007.5,32830.371021631145,-7177.128978368855,7177.128978368855,51511180.37214197,17.939458797393144,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1501,2024-12-21 07:00:00,40599.5,31363.251888195133,-9236.248111804867,9236.248111804867,85308279.18281898,22.749659753944243,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1502,2024-12-21 08:00:00,39437.0,32128.714152625136,-7308.285847374864,7308.285847374864,53411042.026939735,18.53154613021531,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1503,2024-12-21 09:00:00,40923.5,32925.67508387446,-7997.824916125537,7997.824916125537,63965203.38899846,19.54335507990173,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1504,2024-12-21 10:00:00,42133.25,33477.9218428169,-8655.328157183103,8655.328157183103,74914705.50852665,20.5427498642546,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1505,2024-12-21 11:00:00,42021.75,33538.43279496197,-8483.31720503803,8483.31720503803,71966670.80129427,20.187919839216622,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1506,2024-12-21 12:00:00,42291.25,33242.30740706515,-9048.94259293485,9048.94259293485,81883362.0502305,21.39672531063213,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1507,2024-12-21 13:00:00,43806.5,33119.184095557204,-10687.315904442796,10687.315904442796,114218721.24135593,24.396644115463133,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
