model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
lightgbm,with_wsi_wind,405,2024-11-05 15:00:00,2486.75,6567.615157297623,4080.865157297623,4080.865157297623,16653460.432045756,164.10435939604758,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,406,2024-11-05 16:00:00,2415.0,6756.503238551336,4341.503238551336,4341.503238551336,18848650.37035174,179.7723908295387,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,407,2024-11-05 17:00:00,2230.75,7284.327019323785,5053.577019323785,5053.577019323785,25538640.69023747,226.54161243084752,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,408,2024-11-05 18:00:00,2012.75,7349.210498000087,5336.460498000087,5336.460498000087,28477810.646715336,265.13280327778284,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,409,2024-11-05 19:00:00,1759.75,7470.097864930634,5710.347864930634,5710.347864930634,32608072.73851785,324.49767665283053,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,410,2024-11-05 20:00:00,1531.75,7807.215910995872,6275.465910995872,6275.465910995872,39381472.40007125,409.6925680401438,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,411,2024-11-05 21:00:00,1271.75,6979.815268398153,5708.065268398153,5708.065268398153,32582009.108293284,448.8354840458636,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,412,2024-11-05 22:00:00,1122.25,6816.287327640059,5694.037327640059,5694.037327640059,32422061.088558342,507.37690600038513,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,413,2024-11-05 23:00:00,991.75,5786.618523377551,4794.868523377551,4794.868523377551,22990764.156476814,483.4755254176157,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,414,2024-11-06 00:00:00,906.25,5070.864692847535,4164.614692847535,4164.614692847535,17344015.539881565,459.5436902401744,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,415,2024-11-06 01:00:00,752.5,3908.723451250462,3156.223451250462,3156.223451250462,9961746.474223375,419.43168786824174,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,416,2024-11-06 02:00:00,556.25,3931.6590372764977,3375.4090372764977,3375.4090372764977,11393386.168927852,606.8151078140793,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
