model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,with_wsi_wind,332,2024-11-02 14:00:00,2107.25,4770.332886881184,2663.082886881184,2663.082886881184,7092010.462399421,126.37716867332053,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,333,2024-11-02 15:00:00,2666.25,4350.626829341467,1684.3768293414669,1684.3768293414669,2837125.303222413,63.17400203788653,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,334,2024-11-02 16:00:00,3104.75,5238.2323989933575,2133.482398993357,2133.482398993357,4551747.146814452,68.71672112042792,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,335,2024-11-02 17:00:00,3380.5,7184.6885082978215,3804.1885082978215,3804.1885082978215,14471850.206665205,112.53330892727608,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,336,2024-11-02 18:00:00,3645.25,7531.72676368972,3886.47676368972,3886.47676368972,15104701.634700123,106.61756432834672,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,337,2024-11-02 19:00:00,3902.5,8813.472469095708,4910.972469095708,4910.972469095708,24117650.592216,125.84170324364187,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,338,2024-11-02 20:00:00,4331.25,10036.75855986748,5705.508559867481,5705.508559867481,32552827.9267211,131.72891335882963,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,339,2024-11-02 21:00:00,4601.25,11152.283149648529,6551.033149648529,6551.033149648529,42916035.327793926,142.3750752433424,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,340,2024-11-02 22:00:00,4838.25,11964.976284922765,7126.726284922763,7126.726284922763,50790227.540209,147.29967002341823,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,341,2024-11-02 23:00:00,4885.75,11560.033122589972,6674.283122589972,6674.283122589972,44546055.20048934,136.60713549764748,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,342,2024-11-03 00:00:00,5090.5,11467.576417053036,6377.0764170530365,6377.0764170530365,40667103.628934,125.2740677151657,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,343,2024-11-03 01:00:00,5252.0,11587.280540469284,6335.2805404692845,6335.2805404692845,40135779.52644879,120.62605751060973,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
