model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_batch_size,param_dropout,param_learning_rate,param_max_steps,param_mlp_units_choice,param_n_blocks_choice,info_mae,info_rmse,info_r2
nhits,with_wsi_wind,0,2024-10-19 18:00:00,14587.0,13990.926,-596.07421875,596.07421875,355304.47425842285,4.086338649136843,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,1,2024-10-19 19:00:00,15062.25,13968.971,-1093.279296875,1093.279296875,1195259.6209754944,7.258406259850116,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,2,2024-10-19 20:00:00,15401.25,14029.354,-1371.896484375,1371.896484375,1882099.9638404849,8.907695702453431,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,3,2024-10-19 21:00:00,14072.75,14134.719,61.96875,61.96875,3840.1259765625,0.4403457035757472,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,4,2024-10-19 22:00:00,14483.5,14167.258,-316.2421875,316.2421875,100009.12115478516,2.183465236301872,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,5,2024-10-19 23:00:00,14152.5,14211.115,58.615234375,58.615234375,3435.7457008361816,0.4141687643522951,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,6,2024-10-20 00:00:00,13325.75,14434.686,1108.935546875,1108.935546875,1229738.047122955,8.321749596639346,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,7,2024-10-20 01:00:00,12414.0,14716.474,2302.4736328125,2302.4736328125,5301384.829796791,18.547395141055624,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,8,2024-10-20 02:00:00,12115.0,14991.1,2876.099609375,2876.099609375,8271948.963047028,23.7399885214414,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,9,2024-10-20 03:00:00,11897.25,15363.6455,3466.3955078125,3466.3955078125,12015897.81658268,29.136107149211675,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,10,2024-10-20 04:00:00,11846.5,15551.056,3704.5556640625,3704.5556640625,13723732.66813755,31.2713093661366,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,11,2024-10-20 05:00:00,11822.5,15835.197,4012.697265625,4012.697265625,16101739.345554352,33.94119065867292,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,12,2024-10-20 06:00:00,11933.75,16133.518,4199.767578125,4199.767578125,17638047.710269928,35.192354273564305,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,13,2024-10-20 07:00:00,11748.5,16342.482,4593.982421875,4593.982421875,21104674.49249649,39.10271457523164,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,14,2024-10-20 08:00:00,11833.0,16492.412,4659.412109375,4659.412109375,21710121.204990387,39.37642279532715,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,15,2024-10-20 09:00:00,13405.25,16580.352,3175.1015625,3175.1015625,10081269.93218994,23.685508009903817,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,16,2024-10-20 10:00:00,14577.25,16693.154,2115.904296875,2115.904296875,4477050.993534088,14.515112911375937,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,17,2024-10-20 11:00:00,14957.25,16822.207,1864.95703125,1864.95703125,3478064.728408813,12.468582334645427,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,18,2024-10-20 12:00:00,16896.5,16880.879,-15.62109375,15.62109375,244.01856994628903,0.0924516541886825,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
nhits,with_wsi_wind,19,2024-10-20 13:00:00,18144.75,17138.625,-1006.125,1006.125,1012287.515625,5.544992353156949,2025-11-27 20:54:02,32,0.0743934729024198,0.0076915430791208,1000,0,1,11314.801820063496,13099.541207782317,-0.0347574105478525
