model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,no_wsi_solar,1427,2024-12-18 05:00:00,8.25,7819.415396640422,7811.165396640422,7811.165396640422,61014304.85367272,94680.79257178596,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1428,2024-12-18 06:00:00,435.5,10202.047346870126,9766.547346870126,9766.547346870126,95385447.0786559,2242.6055905042167,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1429,2024-12-18 07:00:00,2580.75,11575.881049591451,8995.131049591451,8995.131049591451,80912382.59932421,348.5471684416002,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1430,2024-12-18 08:00:00,4916.0,13266.501563151503,8350.501563151503,8350.501563151503,69730876.3561957,169.86374213048245,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1431,2024-12-18 09:00:00,6349.0,14721.149963629196,8372.149963629196,8372.149963629196,70092895.01349634,131.86564756049785,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1432,2024-12-18 10:00:00,6886.5,14673.429902201526,7786.929902201526,7786.929902201526,60636277.301800266,113.07529081812558,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1433,2024-12-18 11:00:00,6133.75,14038.950435132136,7905.2004351321375,7905.2004351321375,62492193.91961334,128.88038206837987,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1434,2024-12-18 12:00:00,4013.75,12335.086937157545,8321.336937157543,8321.336937157543,69244648.42170247,207.32075832168948,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1435,2024-12-18 13:00:00,1314.5,10290.400280109212,8975.900280109212,8975.900280109212,80566785.83846463,682.8376021332011,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1436,2024-12-18 14:00:00,49.5,7307.860173903706,7258.360173903706,7258.360173903706,52683792.41411144,14663.353883711858,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1437,2024-12-18 15:00:00,13.25,4265.137522092278,4251.887522092278,4251.887522092278,18078547.50052401,32089.7171236476,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
