model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_cnn_filters,param_kernel_size,param_lr,param_lstm_hidden,param_n_layers,param_seq_len,info_mae,info_rmse,info_r2
cnn_lstm,with_wsi_solar,20,2024-10-20 14:00:00,1804.5,768.0291,-1036.4708862304688,1036.4708862304688,1074271.8980033733,57.43812059987392,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,21,2024-10-20 15:00:00,70.5,470.85065,400.35064697265625,400.35064697265625,160280.64053142443,567.8732580366936,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,22,2024-10-20 16:00:00,41.25,75.851456,34.60145568847656,34.60145568847656,1197.260735761607,83.88231680021413,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,23,2024-10-20 17:00:00,21.75,25.51367,3.763669967651367,3.763669967651367,14.165211625400843,17.304229728372157,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,24,2024-10-20 18:00:00,27.75,62.799164,35.049163818359375,35.049163818359375,1228.443884366192,126.30329299361816,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,25,2024-10-20 19:00:00,21.5,27.260609,5.760608673095703,5.760608673095703,33.18461228454544,26.79352869961093,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,26,2024-10-20 20:00:00,18.75,60.674507,41.92450714111328,41.92450714111328,1757.6642990252583,223.5973713000189,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,27,2024-10-20 21:00:00,17.5,30.789764,13.289764404296877,13.289764404296877,176.61783792171627,75.94151083830127,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,28,2024-10-20 22:00:00,15.0,59.750816,44.75081634521485,44.75081634521485,2002.635563563148,298.3387754358731,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,29,2024-10-20 23:00:00,12.25,30.151253,17.90125274658203,17.90125274658203,320.4548498970107,146.13267536301032,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,30,2024-10-21 00:00:00,11.5,33.29631,21.796310424804688,21.796310424804688,475.0791481344495,189.53313396392497,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,31,2024-10-21 01:00:00,11.5,24.34677,12.846769332885742,12.846769332885742,165.03948229237358,111.71103758012728,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,32,2024-10-21 02:00:00,9.5,24.357315,14.857315063476562,14.857315063476562,220.7398108954076,156.39278997723457,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,33,2024-10-21 03:00:00,8.0,28.189014,20.189014434814453,20.189014434814453,407.5963038491464,252.3626801197273,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,34,2024-10-21 04:00:00,28.75,152.02461,123.2746124267578,123.2746124267578,15196.630068967352,428.7812604656684,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,35,2024-10-21 05:00:00,1169.75,717.0164,-452.7335815429688,452.7335815429688,204967.69585672396,38.7034478768197,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,36,2024-10-21 06:00:00,5825.0,768.03015,-5056.9698486328125,5056.9698486328125,25572944.04998137,86.81493302359023,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,37,2024-10-21 07:00:00,12044.25,768.03064,-11276.219360351562,11276.219360351562,127153123.0627674,93.62325890231604,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,38,2024-10-21 08:00:00,17493.0,768.0307,-16724.969299316406,16724.969299316406,279724598.0630763,95.60949693767132,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,39,2024-10-21 09:00:00,20481.75,768.0307,-19713.719299316406,19713.719299316406,388630728.61224014,96.2501705142714,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,40,2024-10-21 10:00:00,21225.25,768.0307,-20457.219299316406,20457.219299316406,418497821.4603236,96.3815234181306,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,41,2024-10-21 11:00:00,19152.0,768.0307,-18383.969299316406,18383.969299316406,337970327.1982081,95.98981463714917,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,42,2024-10-21 12:00:00,14757.0,768.0307,-13988.969299316406,13988.969299316406,195691262.0572169,94.79548213937063,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,43,2024-10-21 13:00:00,8305.25,768.0307,-7537.219299316406,7537.219299316406,56809674.765987694,90.75246740684904,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,44,2024-10-21 14:00:00,2058.0,768.0299,-1289.9700927734375,1289.9700927734375,1664022.840249911,62.68076252512971,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,45,2024-10-21 15:00:00,59.5,520.6714,461.17138671875,461.17138671875,212679.0479280949,775.0779607415835,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,46,2024-10-21 16:00:00,18.0,58.927273,40.92727279663086,40.92727279663086,1675.0416585698404,227.37373763274155,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,47,2024-10-21 17:00:00,9.75,27.226341,17.476341247558594,17.476341247558594,305.42250340111786,179.24452543214502,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,48,2024-10-21 18:00:00,9.75,24.2,14.450000762939451,14.450000762939451,208.8025220489508,148.20513587814295,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,49,2024-10-21 19:00:00,6.5,24.129366,17.629365921020508,17.629365921020508,310.79454277723926,271.2210137522832,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,50,2024-10-21 20:00:00,6.0,24.260029,18.260028839111328,18.260028839111328,333.4286532051774,304.3338134779658,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,51,2024-10-21 21:00:00,5.5,26.361824,20.86182403564453,20.86182403564453,435.2157020941959,379.3058908675262,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,52,2024-10-21 22:00:00,5.5,24.504723,19.004722595214844,19.004722595214844,361.1794809210696,345.5404101938328,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,53,2024-10-21 23:00:00,6.25,24.797232,18.547231674194336,18.547231674194336,343.99980277623763,296.7557063123003,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,54,2024-10-22 00:00:00,5.25,24.067749,18.8177490234375,18.8177490234375,354.107678309083,358.4333140494128,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,55,2024-10-22 01:00:00,5.25,23.966694,18.716693878173828,18.716693878173828,350.31462972926965,356.5084541432949,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,56,2024-10-22 02:00:00,5.25,23.91021,18.66020965576172,18.66020965576172,348.2034243969829,355.4325641946374,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,57,2024-10-22 03:00:00,6.25,26.794746,20.54474639892578,20.54474639892578,422.08660459617386,328.715941856867,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,58,2024-10-22 04:00:00,15.5,297.87112,282.3711242675781,282.3711242675781,79733.45182013605,1821.7491876477625,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,59,2024-10-22 05:00:00,950.75,766.76373,-183.98626708984372,183.98626708984372,33850.94647765532,19.351697826758727,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,60,2024-10-22 06:00:00,5177.5,768.0307,-4409.469299316406,4409.469299316406,19443419.50161392,85.16599322661304,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,61,2024-10-22 07:00:00,10991.0,768.0307,-10222.969299316406,10222.969299316406,104509101.29476576,93.01218541813395,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,62,2024-10-22 08:00:00,16357.25,768.0307,-15589.219299316406,15589.219299316406,243023758.3621791,95.30464655921304,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,63,2024-10-22 09:00:00,19535.0,768.0307,-18766.969299316406,18766.969299316406,352199136.6814845,96.0684376724177,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,64,2024-10-22 10:00:00,19467.5,768.0307,-18699.469299316406,18699.469299316406,349670152.0760768,96.05480569824992,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,65,2024-10-22 11:00:00,16932.0,768.0307,-16163.969299316406,16163.969299316406,261273903.5092433,95.46402846271474,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,66,2024-10-22 12:00:00,12818.75,768.0307,-12050.719299316406,12050.719299316406,145219835.6309169,94.00853670839204,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,67,2024-10-22 13:00:00,6676.75,768.0307,-5908.719299316406,5908.719299316406,34912963.75811416,88.49693787108333,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,68,2024-10-22 14:00:00,1359.75,768.0284,-591.7216186523438,591.7216186523438,350134.4739805497,43.51694198551146,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,69,2024-10-22 15:00:00,49.0,346.84335,297.8433532714844,297.8433532714844,88710.66308800224,607.8435779810204,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,70,2024-10-22 16:00:00,25.5,32.61334,7.113338470458984,7.113338470458984,50.59958419531176,27.895444971252704,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,71,2024-10-22 17:00:00,17.75,24.751793,7.001792907714844,7.001792907714844,49.025103922525886,39.44672058462068,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,72,2024-10-22 18:00:00,17.5,27.356098,9.856098175048828,9.856098175048828,97.14267123620084,56.32056096809583,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,73,2024-10-22 19:00:00,18.0,26.184654,8.184654235839844,8.184654235839844,66.9885649602511,45.47030128496007,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,74,2024-10-22 20:00:00,17.5,34.36777,16.86777114868164,16.86777114868164,284.52170352429675,96.3872636516738,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,75,2024-10-22 21:00:00,15.5,30.11277,14.612770080566406,14.612770080566406,213.53304942749676,94.27593594283104,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,76,2024-10-22 22:00:00,13.0,28.293076,15.293075561523438,15.293075561523438,233.8781601304654,117.63904269045796,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,77,2024-10-22 23:00:00,10.75,31.883282,21.133281707763672,21.133281707763672,446.6155957396986,196.5886668660912,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,78,2024-10-23 00:00:00,10.5,24.092659,13.592658996582031,13.592658996582031,184.76037859736243,129.45389508225372,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,79,2024-10-23 01:00:00,10.25,23.993868,13.743867874145508,13.743867874145508,188.89390414196896,134.0865157145059,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,80,2024-10-23 02:00:00,10.0,23.967571,13.967571258544922,13.967571258544922,195.09304686253017,139.6757124457735,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,81,2024-10-23 03:00:00,10.5,24.31,13.809999465942385,13.809999465942385,190.7160852493289,131.52380431228573,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,82,2024-10-23 04:00:00,24.25,156.31566,132.06565856933594,132.06565856933594,17441.338173352415,544.6006536695912,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,83,2024-10-23 05:00:00,1321.0,767.01184,-553.9881591796875,553.9881591796875,306902.8805112988,41.93702946067327,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,84,2024-10-23 06:00:00,6098.5,768.0307,-5330.469299316406,5330.469299316406,28413902.95095474,87.40623594830967,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,85,2024-10-23 07:00:00,12979.5,768.0307,-12211.469299316406,12211.469299316406,149119982.44814712,94.08274047002578,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,86,2024-10-23 08:00:00,19223.25,768.0307,-18455.219299316406,18455.219299316406,340595119.38586074,96.00467818556594,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,87,2024-10-23 09:00:00,23331.75,768.0307,-22563.719299316406,22563.719299316406,509121428.61834365,96.70821648314735,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,88,2024-10-23 10:00:00,24494.5,768.0307,-23726.469299316406,23726.469299316406,562945345.411404,96.86447692056062,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,89,2024-10-23 11:00:00,22414.5,768.0307,-21646.469299316406,21646.469299316406,468569633.1262477,96.57350955545182,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,90,2024-10-23 12:00:00,17052.0,768.0307,-16283.969299316406,16283.969299316406,265167656.14107925,95.49594944468012,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,91,2024-10-23 13:00:00,9142.0,768.0307,-8373.969299316406,8373.969299316406,70123361.8258937,91.5988766058548,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,92,2024-10-23 14:00:00,1937.25,768.0305,-1169.219482421875,1169.219482421875,1367074.1980748773,60.35459968593829,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,93,2024-10-23 15:00:00,42.25,513.65314,471.4031372070313,471.4031372070313,222220.91776863116,1115.747070048418,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,94,2024-10-23 16:00:00,31.25,28.8564,-2.3936004638671875,2.3936004638671875,5.729323180625215,7.659521481923953,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,95,2024-10-23 17:00:00,14.5,23.931757,9.431756973266602,9.431756973266602,88.95803960276317,65.046599770772,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,96,2024-10-23 18:00:00,5.25,31.706345,26.456344604492188,26.456344604492188,699.9381698316429,503.93037245903145,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,97,2024-10-23 19:00:00,5.75,26.17564,20.42564010620117,20.42564010620117,417.2067737480538,355.2285229683186,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,98,2024-10-23 20:00:00,5.25,53.610943,48.36094284057617,48.36094284057617,2338.780792429476,921.1608142563828,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,99,2024-10-23 21:00:00,5.25,26.096645,20.84664535522461,20.84664535522461,434.5826225665078,397.0789583907945,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,100,2024-10-23 22:00:00,5.5,41.046497,35.5464973449707,35.5464973449707,1263.5534734960092,646.2999505516493,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,101,2024-10-23 23:00:00,5.25,24.545155,19.295154571533203,19.295154571533203,372.30298993935867,367.52675304343865,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
cnn_lstm,with_wsi_solar,102,2024-10-24 00:00:00,5.5,25.489597,19.98959732055664,19.98959732055664,399.5840010380052,363.4472233493076,2025-11-27 21:47:37,32,3,0.0073065441572357,64,1,48,1832.1769269515785,4216.298833210039,-0.0807487416882692
