model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,with_wsi_solar,567,2024-11-12 09:00:00,5969.0,11188.646466438402,5219.646466438402,5219.646466438402,27244709.2346029,87.44591165068952,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,568,2024-11-12 10:00:00,5996.0,10659.257959474464,4663.257959474464,4663.257959474464,21745974.79660194,77.7728145341342,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,569,2024-11-12 11:00:00,5058.5,9446.051654996314,4387.551654996314,4387.551654996314,19250609.52526089,86.73621933355027,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,570,2024-11-12 12:00:00,3194.5,7483.119596347198,4288.619596347198,4288.619596347198,18392258.042173207,134.25010475297458,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,571,2024-11-12 13:00:00,1218.5,6238.473500169668,5019.973500169668,5019.973500169668,25200133.942405708,411.979770219817,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,572,2024-11-12 14:00:00,114.5,3970.7137686427577,3856.2137686427577,3856.2137686427577,14870384.62946998,3367.8722867301053,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,573,2024-11-12 15:00:00,30.0,1288.219278316943,1258.219278316943,1258.219278316943,1583115.7523284089,4194.064259658455,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,574,2024-11-12 16:00:00,18.5,-1346.943927134433,-1365.443927134433,1365.443927134433,1864437.118148302,7380.777980520836,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,575,2024-11-12 17:00:00,9.0,-3912.4745023386095,-3921.4745023386095,3921.4745023386095,15377962.272491844,43571.93886646017,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,576,2024-11-12 18:00:00,6.0,-6019.133900968911,-6025.133900968911,6025.133900968911,36302238.52460484,100418.89818211702,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,577,2024-11-12 19:00:00,7.25,-7008.206381186681,-7015.456381186681,7015.456381186681,49216628.23633292,96764.91546910608,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,578,2024-11-12 20:00:00,6.5,-7496.930061889481,-7503.430061889481,7503.430061889481,56301462.69366679,115437.3853899345,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,579,2024-11-12 21:00:00,6.75,-8491.57580062747,-8498.32580062747,8498.32580062747,72221541.41361053,125901.12278573864,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,580,2024-11-12 22:00:00,7.5,-7808.12782809776,-7815.62782809776,7815.62782809776,61084038.34733611,104208.37090235898,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,581,2024-11-12 23:00:00,7.5,-6529.731938940309,-6537.231938940309,6537.231938940309,42735401.42350128,87163.09240298667,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,582,2024-11-13 00:00:00,7.0,-4430.553032967477,-4437.553032967477,4437.553032967477,19691876.92039885,63393.61466611594,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,583,2024-11-13 01:00:00,7.0,-1981.681737763725,-1988.681737763725,1988.681737763725,3954855.0541149504,28409.73907032502,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
