model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_batch_size,param_dropout,param_learning_rate,param_max_steps,param_mlp_units_choice,param_n_blocks_choice,info_mae,info_rmse,info_r2
nhits,no_wsi_wind,37,2024-10-21 07:00:00,19464.5,15887.376,-3577.1240234375,3577.1240234375,12795816.279053688,18.37768256793476,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,38,2024-10-21 08:00:00,17619.0,16302.981,-1316.0185546875,1316.0185546875,1731904.8362817764,7.469314686910454,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,39,2024-10-21 09:00:00,16527.0,15375.411,-1151.5888671875,1151.5888671875,1326156.9190301895,6.967924409673885,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,40,2024-10-21 10:00:00,14395.75,16906.486,2510.736328125,2510.736328125,6303796.909366608,17.4408164084765,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,41,2024-10-21 11:00:00,12112.0,16773.805,4661.8046875,4661.8046875,21732422.944396973,38.48914041856135,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,42,2024-10-21 12:00:00,10223.5,14621.766,4398.265625,4398.265625,19344740.50805664,43.021133907132565,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,43,2024-10-21 13:00:00,9315.25,15268.406,5953.15625,5953.15625,35440069.33691406,63.90763801286716,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,44,2024-10-21 14:00:00,9007.5,13501.996,4494.49609375,4494.49609375,20200495.13673401,49.89726443236203,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,45,2024-10-21 15:00:00,8412.5,14239.104,5826.603515625,5826.603515625,33949308.52829361,69.26126021537085,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,46,2024-10-21 16:00:00,7932.25,13878.208,5945.9580078125,5945.9580078125,35354416.630669594,74.95928655558012,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,47,2024-10-21 17:00:00,7862.75,14189.9375,6327.1875,6327.1875,40033301.66015625,80.47041429515059,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,48,2024-10-21 18:00:00,8336.5,14214.932,5878.431640625,5878.431640625,34555958.55350113,70.51438422141125,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,49,2024-10-21 19:00:00,8403.75,14635.949,6232.19921875,6232.19921875,38840307.10218811,74.15974081502405,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,50,2024-10-21 20:00:00,8778.75,16751.361,7972.611328125,7972.611328125,63562531.38934708,90.8171587995548,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,51,2024-10-21 21:00:00,8976.0,15967.772,6991.7724609375,6991.7724609375,48884882.145524025,77.89407821891388,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,52,2024-10-21 22:00:00,10428.75,17380.201,6951.451171875,6951.451171875,48322673.39496231,66.65660958281994,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,53,2024-10-21 23:00:00,11991.75,17699.361,5707.611328125,5707.611328125,32576827.072940823,47.596150087520506,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,54,2024-10-22 00:00:00,13562.25,17129.635,3567.384765625,3567.384765625,12726234.066013336,26.30378267339394,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,55,2024-10-22 01:00:00,14850.5,14938.982,88.482421875,88.482421875,7829.1389808654785,0.5958211634284396,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,56,2024-10-22 02:00:00,15829.5,14437.339,-1392.1611328125,1392.1611328125,1938112.6197137835,8.794725877706941,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,57,2024-10-22 03:00:00,16659.75,15133.016,-1526.734375,1526.734375,2330917.8518066406,9.164209396894211,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,58,2024-10-22 04:00:00,16580.0,16178.892,-401.1083984375,401.1083984375,160887.94729709625,2.4192303886445,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,59,2024-10-22 05:00:00,17034.25,18006.297,972.046875,972.046875,944875.1271972656,5.706426024036452,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,60,2024-10-22 06:00:00,17897.75,16896.125,-1001.625,1001.625,1003252.640625,5.596373845871354,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,61,2024-10-22 07:00:00,17437.0,14646.438,-2790.5615234375,2790.5615234375,7787233.616089821,16.003679092939723,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,62,2024-10-22 08:00:00,18262.75,14563.765,-3698.9853515625,3698.9853515625,13682492.631073952,20.25426264697526,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,63,2024-10-22 09:00:00,18544.0,15180.1,-3363.900390625,3363.900390625,11315825.838047028,18.140101329935213,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,64,2024-10-22 10:00:00,18157.25,15889.294,-2267.9560546875,2267.9560546875,5143624.6659936905,12.490636273038325,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,65,2024-10-22 11:00:00,17882.25,14615.776,-3266.4736328125,3266.4736328125,10669849.993859291,18.26656954695675,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,66,2024-10-22 12:00:00,17771.25,15134.984,-2636.265625,2636.265625,6949896.445556641,14.834441161980818,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,67,2024-10-22 13:00:00,14820.25,13567.751,-1252.4990234375,1252.4990234375,1568753.8037118912,8.451267849305207,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,68,2024-10-22 14:00:00,12375.25,16276.748,3901.498046875,3901.498046875,15221687.00976944,31.526620043003955,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,69,2024-10-22 15:00:00,12804.75,17663.062,4858.3125,4858.3125,23603200.34765625,37.94148655769309,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,70,2024-10-22 16:00:00,15308.75,17780.125,2471.375,2471.375,6107694.390625,16.143545358036324,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,71,2024-10-22 17:00:00,16847.25,17774.596,927.345703125,927.345703125,859970.0531044006,5.504433679825785,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,72,2024-10-22 18:00:00,16309.75,15739.031,-570.71875,570.71875,325719.8916015625,3.4992489155238435,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,73,2024-10-22 19:00:00,16028.25,17233.72,1205.470703125,1205.470703125,1453159.616092682,7.520912782894252,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,74,2024-10-22 20:00:00,14871.5,18064.75,3193.25,3193.25,10196845.5625,21.472279191728155,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,75,2024-10-22 21:00:00,13892.25,18042.26,4150.009765625,4150.009765625,17222581.054782867,29.87284108493593,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,76,2024-10-22 22:00:00,12451.75,16381.489,3929.7392578125,3929.7392578125,15442850.634392738,31.55973463817812,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,77,2024-10-22 23:00:00,11078.75,16526.852,5448.1015625,5448.1015625,29681810.63531494,49.17613956895031,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,78,2024-10-23 00:00:00,9508.25,16625.506,7117.255859375,7117.255859375,50655330.96780777,74.85347839368458,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,79,2024-10-23 01:00:00,8373.75,16950.354,8576.603515625,8576.603515625,73558127.86423111,102.42249309586217,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,80,2024-10-23 02:00:00,6977.25,14480.088,7502.837890625,7502.837890625,56292576.4129982,107.53288029831592,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,81,2024-10-23 03:00:00,6147.5,15228.488,9080.98828125,9080.98828125,82464348.16419983,147.71839416405413,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,82,2024-10-23 04:00:00,5589.25,17587.123,11997.873046875,11997.873046875,143948957.6489296,214.65980313733567,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,83,2024-10-23 05:00:00,5143.25,16620.625,11477.375,11477.375,131730136.890625,223.15413405876996,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,84,2024-10-23 06:00:00,4713.75,14884.838,10171.087890625,10171.087890625,103451028.87881853,215.77486906610287,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,85,2024-10-23 07:00:00,3939.5,14992.028,11052.5283203125,11052.5283203125,122158382.27130984,280.55662699034,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,86,2024-10-23 08:00:00,3491.5,17318.297,13826.796875,13826.796875,191180311.82250977,396.0130853490018,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,87,2024-10-23 09:00:00,3679.75,15845.63,12165.8798828125,12165.8798828125,148008633.3230219,330.6170224275953,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,88,2024-10-23 10:00:00,3987.25,13686.684,9699.43359375,9699.43359375,94079012.03956604,243.2612350297993,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,89,2024-10-23 11:00:00,4147.75,13024.562,8876.8115234375,8876.8115234375,78797782.82263279,214.01510513931888,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,90,2024-10-23 12:00:00,4148.0,14512.206,10364.2060546875,10364.2060546875,107416767.14402103,249.860319543455,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,91,2024-10-23 13:00:00,3865.75,14800.281,10934.53125,10934.53125,119563973.65722656,282.85665782763283,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,92,2024-10-23 14:00:00,3839.5,16798.416,12958.916015625,12958.916015625,167933504.30002213,337.51571859854795,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,93,2024-10-23 15:00:00,4984.25,16260.113,11275.86328125,11275.86328125,127145092.73744202,226.22988977734616,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,94,2024-10-23 16:00:00,6409.5,16252.34,9842.83984375,9842.83984375,96881496.18971252,153.56642240010365,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,95,2024-10-23 17:00:00,7612.75,14476.934,6864.18359375,6864.18359375,47117016.408706665,90.16693827777064,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,96,2024-10-23 18:00:00,8245.0,14240.234,5995.234375,5995.234375,35942835.21118164,72.71357640985723,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,97,2024-10-23 19:00:00,8246.5,13930.291,5683.791015625,5683.791015625,32305480.30929947,68.92367690072282,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,98,2024-10-23 20:00:00,7949.5,13701.95,5752.4501953125,5752.4501953125,33090683.24955082,72.36241518718491,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,99,2024-10-23 21:00:00,7645.25,15069.721,7424.470703125,7424.470703125,55122765.22156143,97.11220304261194,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,100,2024-10-23 22:00:00,7709.5,15311.633,7602.1328125,7602.1328125,57792423.29888916,98.60733915935066,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,101,2024-10-23 23:00:00,7779.75,16478.73,8698.98046875,8698.98046875,75672261.19569397,111.81568133601746,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,102,2024-10-24 00:00:00,8389.75,16255.478,7865.7275390625,7865.7275390625,61869669.71876621,93.75401578179472,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
nhits,no_wsi_wind,103,2024-10-24 01:00:00,8795.0,15508.088,6713.087890625,6713.087890625,45065549.02725601,76.32845810821338,2025-11-27 20:59:27,32,0.117600737679443,0.0002453963654885,500,0,1,11244.773709848108,13563.7365714857,-0.1093920965867283
