model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
xgboost,no_wsi_wind,957,2024-11-28 15:00:00,29511.25,26722.352,-2788.8984375,2788.8984375,7777954.494689941,9.450289084667896,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,958,2024-11-28 16:00:00,28130.25,26977.441,-1152.80859375,1152.80859375,1328967.6538238523,4.0981100194615765,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,959,2024-11-28 17:00:00,25333.75,27958.38,2624.630859375,2624.630859375,6888687.147983551,10.360214572947012,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,960,2024-11-28 18:00:00,22630.0,27457.502,4827.501953125,4827.501953125,23304775.10742569,21.332310884325526,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,961,2024-11-28 19:00:00,19233.75,26174.523,6940.7734375,6940.7734375,48174335.91070557,36.08642847856706,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,962,2024-11-28 20:00:00,15694.0,23866.52,8172.51953125,8172.51953125,66790075.48866272,52.074165485184096,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,963,2024-11-28 21:00:00,13448.75,22096.717,8647.966796875,8647.966796875,74787329.71985245,64.3031270331337,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,964,2024-11-28 22:00:00,11514.25,18565.516,7051.265625,7051.265625,49720346.91430664,61.23946957026185,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,965,2024-11-28 23:00:00,9753.5,18083.904,8330.404296875,8330.404296875,69395635.74939346,85.4093842914488,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,966,2024-11-29 00:00:00,8004.25,15985.819,7981.5693359375,7981.5693359375,63705449.064377785,99.71664223290789,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
