model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,info_mae,info_rmse,info_r2
random_forest,no_wsi_solar,275,2024-10-31 05:00:00,354.5,2331.3638039772727,1976.8638039772727,1976.8638039772727,3907990.499475493,557.6484637296214,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,276,2024-10-31 06:00:00,2197.0,6163.541196924604,3966.541196924604,3966.541196924604,15733449.066900073,180.54352284508647,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,277,2024-10-31 07:00:00,4612.5,11771.46953670635,7158.969536706351,7158.969536706351,51250844.82748954,155.20801163557354,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,278,2024-10-31 08:00:00,6889.0,11511.912932539686,4622.912932539686,4622.912932539686,21371323.98184268,67.10571828324831,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,279,2024-10-31 09:00:00,8512.25,12302.64406646826,3790.394066468261,3790.394066468261,14367087.179117804,44.52869765883061,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,280,2024-10-31 10:00:00,8331.0,13984.66298462302,5653.662984623019,5653.662984623019,31963905.14369646,67.86295744347896,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,281,2024-10-31 11:00:00,6878.75,13755.445370535715,6876.695370535716,6876.695370535716,47288939.21914734,99.9701307726799,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,282,2024-10-31 12:00:00,4771.75,10552.046496076844,5780.296496076844,5780.296496076844,33411827.58255824,121.13577819593924,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,283,2024-10-31 13:00:00,2382.5,5254.521124999998,2872.0211249999984,2872.0211249999984,8248505.342446256,120.54653200369124,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,284,2024-10-31 14:00:00,460.25,1961.0339992334057,1500.7839992334057,1500.7839992334057,2252352.612355015,326.0801736449316,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,285,2024-10-31 15:00:00,61.5,220.28375945582195,158.78375945582195,158.78375945582195,25212.282266924325,258.1849746829324,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,286,2024-10-31 16:00:00,54.5,29.261625496031744,-25.238374503968256,25.238374503968256,636.9755476025549,46.3089440354814,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,287,2024-10-31 17:00:00,42.75,19.313863771645032,-23.436136228354968,23.436136228354968,549.2524813140122,54.82137128157388,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,288,2024-10-31 18:00:00,35.75,16.85908581349206,-18.89091418650794,18.89091418650794,356.8666388020069,52.84171798943711,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,289,2024-10-31 19:00:00,38.5,9.889279265873016,-28.610720734126986,28.610720734126986,818.5733409262037,74.31356032907955,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,290,2024-10-31 20:00:00,25.5,9.361464781746037,-16.138535218253963,16.138535218253963,260.4523189908235,63.28837338009853,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,291,2024-10-31 21:00:00,22.75,8.718738591269842,-14.031261408730158,14.031261408730158,196.87629672012025,61.67587429697833,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,292,2024-10-31 22:00:00,26.0,8.86968998015873,-17.130310019841268,17.130310019841268,293.44752137587415,65.88580774327957,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,293,2024-10-31 23:00:00,24.25,3.3266116071428566,-20.92338839285714,20.92338839285714,437.788181838349,86.28201395558325,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,294,2024-11-01 00:00:00,23.75,3.318477678571428,-20.431522321428574,20.431522321428574,417.4471043710341,86.02746236979296,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,295,2024-11-01 01:00:00,23.25,3.332255952380952,-19.91774404761905,19.91774404761905,396.71652794646405,85.66771629699905,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,296,2024-11-01 02:00:00,23.25,9.38960615079365,-13.86039384920635,13.86039384920635,192.1105176551172,59.61459717524684,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,297,2024-11-01 03:00:00,23.0,19.136942415223665,-3.8630575847763353,3.8630575847763353,14.923213903297974,16.79590253520324,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,298,2024-11-01 04:00:00,33.75,129.36065724206352,95.61065724206352,95.61065724206352,9141.397778259354,283.2908361888428,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,299,2024-11-01 05:00:00,416.5,2318.793070842353,1902.2930708423528,1902.2930708423528,3618718.9273748314,456.7330302032845,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,300,2024-11-01 06:00:00,2491.75,6008.298066468256,3516.5480664682555,3516.5480664682555,12366110.303781629,141.12764388297953,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,301,2024-11-01 07:00:00,5504.75,11588.186988816738,6083.436988816738,6083.436988816738,37008205.59690367,110.51250263510038,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,302,2024-11-01 08:00:00,8431.0,13350.466585046894,4919.466585046894,4919.466585046894,24201151.481392942,58.34974006690853,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,303,2024-11-01 09:00:00,10550.0,13824.995523042924,3274.995523042924,3274.995523042924,10725595.675951196,31.0426115927945,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,304,2024-11-01 10:00:00,11542.25,17172.29078138529,5630.040781385291,5630.040781385291,31697359.200061496,48.77767143650859,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,305,2024-11-01 11:00:00,10934.5,17309.361458919564,6374.861458919564,6374.861458919564,40638858.62041807,58.3004386017992,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,306,2024-11-01 12:00:00,8417.75,15438.198120535715,7020.448120535715,7020.448120535715,49286691.813133456,83.40053007665202,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,307,2024-11-01 13:00:00,4247.25,5555.563949449852,1308.313949449852,1308.313949449852,1711685.3903250694,30.8037894978344,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,308,2024-11-01 14:00:00,713.0,670.4746805555556,-42.52531944444445,42.52531944444445,1808.402793852045,5.964280426907155,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,309,2024-11-01 15:00:00,52.25,87.05043078102455,34.800430781024545,34.800430781024545,1211.0699825448803,66.60369526194101,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,310,2024-11-01 16:00:00,38.75,32.718556547619045,-6.031443452380955,6.031443452380955,36.378310119269095,15.565015356966333,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,311,2024-11-01 17:00:00,29.0,19.36100811688312,-9.638991883116883,9.638991883116883,92.91016452279317,33.237903033769285,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,312,2024-11-01 18:00:00,21.0,17.83584871031746,-3.16415128968254,3.16415128968254,10.01185338399968,15.067387086551433,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,313,2024-11-01 19:00:00,16.0,3.578686056998557,-12.421313943001444,12.421313943001444,154.28904007060208,77.63321209523826,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,314,2024-11-01 20:00:00,14.75,3.334426587301586,-11.415573412698414,11.415573412698414,130.31531634070691,77.39371799972233,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,315,2024-11-01 21:00:00,12.25,3.2554697420634917,-8.994530257936509,8.994530257936509,80.9015745609354,73.42473673954314,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,316,2024-11-01 22:00:00,12.75,3.2895143849206345,-9.460485615079364,9.460485615079364,89.5007880731236,74.19988711889707,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,317,2024-11-01 23:00:00,13.25,3.409507936507936,-9.840492063492064,9.840492063492064,96.8352840516503,74.26786457407756,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,318,2024-11-02 00:00:00,13.5,3.440281746031744,-10.059718253968256,10.059718253968256,101.19793134922216,74.51643145567861,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,319,2024-11-02 01:00:00,14.0,3.317042748917748,-10.682957251082252,10.682957251082252,114.12557562845086,76.30683745322548,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,320,2024-11-02 02:00:00,10.5,7.730668650793647,-2.769331349206353,2.769331349206353,7.669196121697079,26.374584253037085,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,321,2024-11-02 03:00:00,9.75,16.89008116883117,7.14008116883117,7.14008116883117,50.98075909749748,73.2316016564924,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,322,2024-11-02 04:00:00,10.75,117.6063355429293,106.8563355429293,106.8563355429293,11418.276445663096,994.0124227304934,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,323,2024-11-02 05:00:00,408.75,2151.513196789321,1742.7631967893212,1742.7631967893212,3037223.5600833343,426.3640848309932,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,324,2024-11-02 06:00:00,3146.5,5973.185029761906,2826.6850297619058,2826.6850297619058,7990148.257480066,89.83585030201564,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,325,2024-11-02 07:00:00,7590.5,13048.419089285711,5457.919089285713,5457.919089285713,29788880.78518939,71.90460561594787,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,326,2024-11-02 08:00:00,11605.5,14182.58173214285,2577.081732142849,2577.081732142849,6641350.254144389,22.20569326733556,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,327,2024-11-02 09:00:00,13525.5,19119.794265512264,5594.294265512264,5594.294265512264,31296128.329143405,41.36109027768384,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,328,2024-11-02 10:00:00,12855.25,21667.482373647188,8812.232373647188,8812.232373647188,77655439.40715556,68.54967716411842,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,329,2024-11-02 11:00:00,10741.5,21121.793680690844,10380.293680690844,10380.293680690844,107750496.89739026,96.63728232259162,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,330,2024-11-02 12:00:00,7514.25,16245.237456980522,8730.987456980522,8730.987456980522,76230141.97395119,116.19240053190806,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,331,2024-11-02 13:00:00,3532.75,7268.39614380411,3735.6461438041097,3735.6461438041097,13955052.111718517,105.7432918772496,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,332,2024-11-02 14:00:00,481.75,1329.8478854166658,848.0978854166658,848.0978854166658,719270.02324822,176.04522789809263,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,333,2024-11-02 15:00:00,37.5,153.415476686508,115.915476686508,115.915476686508,13436.397735460376,309.10793774825913,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,334,2024-11-02 16:00:00,21.0,31.911786210317462,10.911786210317462,10.911786210317462,119.06707829967432,51.96088669105416,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,335,2024-11-02 17:00:00,11.75,23.198152281746044,11.448152281746044,11.448152281746044,131.0601906660471,97.43108316598244,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,336,2024-11-02 18:00:00,8.5,13.7404099025974,5.240409902597401,5.240409902597401,27.4618959472409,61.65188113449661,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,337,2024-11-02 19:00:00,6.75,3.5857138347763344,-3.1642861652236656,3.1642861652236656,10.012706935425893,46.87831348941977,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,338,2024-11-02 20:00:00,6.75,3.227505501443001,-3.522494498556999,3.522494498556999,12.407967492364325,52.185103605014646,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,339,2024-11-02 21:00:00,6.0,3.1613219246031754,-2.8386780753968246,2.8386780753968246,8.05809321573862,47.31130117776158,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,340,2024-11-02 22:00:00,8.5,3.132295138888889,-5.367704861111111,5.367704861111111,28.81225547599585,63.14946887995486,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,341,2024-11-02 23:00:00,6.5,3.0948249007936512,-3.4051750992063488,3.4051750992063488,11.595217456254968,52.38730913796336,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,342,2024-11-03 00:00:00,6.0,3.1089900793650798,-2.8910099206349207,2.8910099206349207,8.35793836120953,48.18349859694285,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,343,2024-11-03 01:00:00,6.0,3.0959692460317463,-2.9040307539682537,2.9040307539682537,8.433394619993424,48.400512485470045,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,344,2024-11-03 02:00:00,6.0,7.202955943362196,1.2029559433621957,1.2029559433621957,1.4471030016704305,20.049265689287814,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,345,2024-11-03 03:00:00,6.25,12.43469146825397,6.18469146825397,6.18469146825397,38.25040855749344,98.9550633337354,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,346,2024-11-03 04:00:00,10.25,144.78021649531024,134.53021649531024,134.53021649531024,18098.379150275043,1312.489915746939,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,347,2024-11-03 05:00:00,700.0,2582.241406204906,1882.241406204906,1882.241406204906,3542832.711232222,268.89162945400244,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,348,2024-11-03 06:00:00,5497.75,7911.037794642857,2413.287794642857,2413.287794642857,5823957.979772185,43.89591732324074,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,349,2024-11-03 07:00:00,12734.75,14255.599014880943,1520.849014880945,1520.849014880945,2312981.726064341,11.942511748402998,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,350,2024-11-03 08:00:00,18958.25,19009.30588244048,51.05588244047976,51.05588244047976,2606.70313177609,0.2693069372988162,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,351,2024-11-03 09:00:00,22863.5,21061.986524260465,-1801.5134757395356,1801.5134757395356,3245450.8032711414,7.87942998989108,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,352,2024-11-03 10:00:00,23778.75,22258.44024102633,-1520.3097589736717,1520.3097589736717,2311341.763230584,6.39356467002274,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,353,2024-11-03 11:00:00,21519.0,21720.44579757396,201.44579757395692,201.44579757395692,40580.40936020764,0.9361299204138822,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,354,2024-11-03 12:00:00,15412.0,17696.82155406747,2284.821554067468,2284.821554067468,5220409.5339312805,14.824951687425289,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,355,2024-11-03 13:00:00,7255.75,8404.522109668109,1148.772109668109,1148.772109668109,1319677.3599513175,15.832575676760166,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,356,2024-11-03 14:00:00,1076.75,1082.2886230158729,5.538623015872872,5.538623015872872,30.67634491195671,0.5143833773690676,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,357,2024-11-03 15:00:00,41.75,52.0415084776335,10.2915084776335,10.2915084776335,105.9151467452022,24.65031970100232,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,358,2024-11-03 16:00:00,20.75,30.842299107142853,10.092299107142852,10.092299107142852,101.85450126803644,48.63758603507997,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,359,2024-11-03 17:00:00,21.75,25.210779265873025,3.460779265873022,3.460779265873022,11.976993127096613,15.9116288012959,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,360,2024-11-03 18:00:00,25.0,15.591910714285715,-9.408089285714285,9.408089285714285,88.51214400797191,37.6323571278042,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,361,2024-11-03 19:00:00,17.5,3.8527317821067824,-13.647268217893217,13.647268217893217,186.2479298111183,77.98438977197016,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,362,2024-11-03 20:00:00,13.25,3.4243835678210672,-9.825616432178933,9.825616432178933,96.54273827230466,74.1555956585915,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,363,2024-11-03 21:00:00,11.0,3.309970328282828,-7.690029671717172,7.690029671717172,59.13655635189051,69.90936058842033,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,364,2024-11-03 22:00:00,12.0,3.303782828282828,-8.696217171717173,8.696217171717173,75.62419309766862,72.46847637058603,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,365,2024-11-03 23:00:00,11.5,3.197875,-8.302125,8.302125,68.92527951562501,72.19239124157183,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,366,2024-11-04 00:00:00,9.0,3.254588879870129,-5.745411120129871,5.745411120129871,33.00974893931198,63.83790126384534,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,367,2024-11-04 01:00:00,9.25,3.2975144751082235,-5.9524855248917765,5.9524855248917765,35.432083924046125,64.35119479412602,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,368,2024-11-04 02:00:00,8.0,6.767346816378067,-1.2326531836219328,1.2326531836219328,1.5194338710932862,15.408164776013953,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,369,2024-11-04 03:00:00,8.25,10.6594613546176,2.4094613546176014,2.4094613546176014,5.805504019395687,29.20559214178233,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,370,2024-11-04 04:00:00,14.0,212.08598881673893,198.08598881673893,198.08598881673893,39238.05896550522,1414.899919108921,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,371,2024-11-04 05:00:00,320.0,3059.9332524350666,2739.9332524350666,2739.9332524350666,7507234.227799403,856.2291413592011,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,372,2024-11-04 06:00:00,2823.0,7930.936542162697,5107.936542162697,5107.936542162697,26091015.71876101,180.94001211989385,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,373,2024-11-04 07:00:00,6978.0,17178.074997159085,10200.074997159085,10200.074997159085,104041529.94766992,146.1747635016404,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,374,2024-11-04 08:00:00,11203.75,18761.515420274165,7557.765420274165,7557.765420274165,57119818.14789192,67.45746219138609,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,375,2024-11-04 09:00:00,14698.25,18843.93246094877,4145.68246094877,4145.68246094877,17186683.067018252,28.20527927437586,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,376,2024-11-04 10:00:00,16318.75,19150.523591901157,2831.773591901154,2831.773591901154,8018941.675788763,17.352882983680846,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,377,2024-11-04 11:00:00,15552.25,19565.901615575407,4013.651615575407,4013.651615575407,16109399.291211074,25.807530200278585,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,378,2024-11-04 12:00:00,11728.75,17155.490782242065,5426.740782242065,5426.740782242065,29449515.51764921,46.26870537983534,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,379,2024-11-04 13:00:00,5576.75,5994.957631899347,418.2076318993468,418.2076318993468,174897.62337885954,7.499128200091396,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,380,2024-11-04 14:00:00,799.25,831.1095892857145,31.85958928571449,31.85958928571449,1015.0334294544136,3.986185709767391,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,381,2024-11-04 15:00:00,31.5,159.89907440476196,128.39907440476196,128.39907440476196,16486.3223079996,407.6161090920646,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,382,2024-11-04 16:00:00,26.25,27.510295138888896,1.260295138888896,1.260295138888896,1.588343837106982,4.801124336795366,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,383,2024-11-04 17:00:00,16.75,24.80378174603176,8.053781746031756,8.053781746031756,64.86340041271433,48.08227905208077,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,384,2024-11-04 18:00:00,14.25,15.127904130591626,0.8779041305916255,0.8779041305916255,0.7707156625098379,6.160730736670543,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,385,2024-11-04 19:00:00,8.5,3.609548611111111,-4.89045138888889,4.89045138888889,23.91651478708527,57.53472215453432,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,386,2024-11-04 20:00:00,9.75,3.1579027777777777,-6.592097222222222,6.592097222222222,43.45574578722994,67.61125349190867,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,387,2024-11-04 21:00:00,9.0,3.072481646825397,-5.927518353174603,5.927518353174603,35.135473827221766,65.86131496209413,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,388,2024-11-04 22:00:00,11.0,3.048709325396826,-7.951290674603173,7.951290674603173,63.22302339203139,72.28446061249751,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
random_forest,no_wsi_solar,389,2024-11-04 23:00:00,11.25,3.039871527777778,-8.210128472222221,8.210128472222221,67.406209530394,72.97891968821627,2025-11-27 21:44:00,,2,5,200,1129.7325001171655,2327.868422090092,0.6885653904005455
