model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_alpha,param_l1_ratio,param_lags,info_mae,info_rmse,info_r2
lear,with_wsi_wind,273,563.5,764.8183626477702,201.3183626477702,201.3183626477702,40529.08313917911,35.72641750562512,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,274,599.25,998.5473460431422,399.29734604314217,399.29734604314217,159438.37055709682,66.63284873366356,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,275,755.75,877.9246914065016,122.17469140650155,122.17469140650155,14926.655220273884,16.16601937213165,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,276,927.5,903.4677216888431,-24.032278311156915,24.032278311156915,577.550400824903,2.5910812195038067,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,277,958.0,1181.0149964422876,223.0149964422876,223.0149964422876,49735.68863815356,23.27922718579955,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,278,1054.0,1344.5615732808667,290.5615732808667,290.5615732808667,84426.02786745247,27.56751169621537,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,279,1284.0,1343.629924135981,59.6299241359809,59.6299241359809,3555.7278524628373,4.644075088435865,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,280,1393.5,1577.2003459014911,183.70034590149112,183.70034590149112,33745.817084327486,13.182658478663283,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,281,1335.0,1774.424770290592,439.42477029059205,439.42477029059205,193094.1287449396,32.91571313013487,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,282,1266.0,1424.8641470755351,158.86414707553513,158.86414707553513,25237.817226037256,12.548510827352313,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,283,1309.0,1430.8658442286048,121.86584422860483,121.86584422860483,14851.283989550577,9.309842950930012,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,284,1605.75,1796.2915337976933,190.54153379769332,190.54153379769332,36306.0761019775,11.866201699922572,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,285,2154.75,2194.990859760738,40.2408597607382,40.2408597607382,1619.326794283399,1.8675419311080843,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,286,2893.0,2740.485266833179,-152.51473316682086,152.51473316682086,23260.743832946566,5.271853894444995,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,287,3640.5,3761.188479300187,120.68847930018683,120.68847930018683,14565.709035791624,3.315162183761992,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,288,4215.5,4399.53883602041,184.0388360204097,184.0388360204097,33870.29316374725,4.365765295219384,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,289,4921.25,4700.075299627199,-221.17470037280145,221.17470037280145,48918.2480849985,4.494278900123994,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,290,5565.0,5536.613445681958,-28.386554318041817,28.386554318041817,805.7964660511385,0.5100908233241834,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,291,6025.5,6189.186855559249,163.68685555924912,163.68685555924912,26793.386682874487,2.716568841738901,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,292,6430.25,6391.490117973168,-38.7598820268322,38.7598820268322,1502.32845473395,0.6027741071773558,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,293,6092.75,6921.976576897564,829.226576897564,829.226576897564,687616.7158332516,13.610054193856683,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,294,5799.25,5901.623528504607,102.37352850460684,102.37352850460684,10480.339338483549,1.7652891064263536,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,295,5895.5,5821.610133736746,-73.88986626325368,73.88986626325368,5459.712336401514,1.2533265416525883,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,296,6774.0,6128.778166853583,-645.2218331464173,645.2218331464173,416311.2139688232,9.524975393349052,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,297,7658.0,7673.814318961457,15.814318961456593,15.814318961456593,250.09268421468553,0.20650716847004363,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,298,8471.75,8305.920251680096,-165.82974831990396,165.82974831990396,27499.50542784269,1.9574438376924272,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,299,9644.75,9134.323442794534,-510.42655720546645,510.42655720546645,260535.27030062533,5.292273591383262,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,300,11067.0,10418.12250294593,-648.8774970540708,648.8774970540708,421042.00618315564,5.863174275354517,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,301,12474.5,12065.357864439682,-409.1421355603179,409.1421355603179,167397.28709085757,3.2798279334641864,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,302,13378.25,13459.769206567762,81.51920656776201,81.51920656776201,6645.381039437453,0.6093413306501304,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,303,13549.75,14119.45981650206,569.7098165020598,569.7098165020598,324569.2750188106,4.204578066028077,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,304,13254.5,13649.81932428914,395.31932428913933,395.31932428913933,156277.3681564217,2.982529135681022,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,305,13050.0,13097.609704301449,47.6097043014488,47.6097043014488,2266.6839436713926,0.3648253203173358,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,306,12951.25,12987.319102545938,36.06910254593822,36.06910254593822,1300.9801584694071,0.2784990062419486,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,307,13174.5,13055.84548443497,-118.65451556502921,118.65451556502921,14078.89406397176,0.9006377134991016,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,308,14444.5,13549.9132359018,-894.5867640981996,894.5867640981996,800285.4784996879,6.19326916194801,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,309,15595.0,15630.068835881615,35.06883588161509,35.06883588161509,1229.8232500916538,0.2248723044667688,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,310,15681.5,16423.460554293673,741.9605542936733,741.9605542936733,550505.4641277749,4.73143866526289,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,311,15947.5,15688.28517647003,-259.2148235299701,259.2148235299701,67192.32473767354,1.6254260763744006,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,312,14792.5,16222.77853529471,1430.2785352947103,1430.2785352947103,2045696.688524782,9.668943960072626,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,313,13225.25,13867.025269977108,641.7752699771081,641.7752699771081,411875.49715419003,4.852651329665774,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,314,11802.0,12148.07832662102,346.0783266210201,346.0783266210201,119770.20815680547,2.932370162859912,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,315,10660.5,10858.419229289659,197.9192292896587,197.9192292896587,39172.02132261249,1.8565661018664512,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,316,9716.25,9889.585154537215,173.3351545372152,173.3351545372152,30045.075798440277,1.7839717435948723,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,317,9126.0,8957.831343411342,-168.16865658865754,168.16865658865754,28280.69705883383,1.8427422374367002,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,318,8517.25,8868.965466651218,351.71546665121787,351.71546665121787,123703.76948168395,4.129448667713228,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,319,8098.25,8245.856447375634,147.60644737563416,147.60644737563416,21787.66330685586,1.822695611711813,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,320,7774.25,7983.122493568858,208.87249356885786,208.87249356885786,43627.71856967257,2.6867221091242137,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,321,7500.5,7630.794234591964,130.2942345919637,130.2942345919637,16976.587567905666,1.7371406518470764,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,322,6848.25,7414.239628133648,565.9896281336478,565.9896281336478,320344.2591548649,8.26473373683527,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,323,6079.5,6496.426833037118,416.92683303711783,416.92683303711783,173827.98410636073,6.857913200697953,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,324,5289.5,5578.007868975204,288.50786897520356,288.50786897520356,83236.79046061322,5.454350486334401,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,325,4499.25,4800.448386739095,301.19838673909544,301.19838673909544,90720.4681742337,6.694413218612569,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,326,3665.25,3998.4414982968115,333.19149829681146,333.19149829681146,111016.57453727411,9.090553121776207,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,327,3076.75,3133.1008756534707,56.350875653470666,56.350875653470666,3175.421186912913,1.831506480971399,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,328,2688.75,2811.7714539456856,123.02145394568561,123.02145394568561,15134.278130910445,4.575414372672359,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,329,2365.5,2540.6237802154624,175.12378021546238,175.12378021546238,30668.33839695357,7.403245834484129,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,330,2205.25,2307.91775794096,102.6677579409602,102.6677579409602,10540.668520623596,4.655606300441884,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,331,2274.5,2379.6585860722516,105.15858607225164,105.15858607225164,11058.328224715156,4.623371557344001,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,332,2652.5,2864.8533873509705,212.35338735097048,212.35338735097048,45093.96111943131,8.005782746472004,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,333,3134.0,3279.334515205946,145.334515205946,145.334515205946,21122.121310147348,4.637348921680991,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,334,3306.0,3630.1247705912538,324.12477059125376,324.12477059125376,105056.86691083288,9.804137041448074,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,335,3213.25,3552.6148317761563,339.3648317761563,339.3648317761563,115168.48904645885,10.561420112817247,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,336,2953.75,3144.3683063905028,190.61830639050277,190.61830639050277,36335.33873118359,6.453433986960895,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,337,2647.0,2768.6974467776904,121.6974467776904,121.6974467776904,14810.268552208789,4.597561268501347,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,338,2322.0,2559.744712208171,237.74471220817122,237.74471220817122,56522.54818294616,10.238790362064917,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,339,1927.5,2307.4436460864986,379.9436460864986,379.9436460864986,144357.1742015025,19.71173261138923,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,340,1606.25,1898.1993257721238,291.94932577212376,291.94932577212376,85234.40881879764,18.175833510991826,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,341,1449.5,1528.1925628832653,78.69256288326528,78.69256288326528,6192.519453136661,5.428945352378226,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,342,1533.25,1500.6832294588112,-32.566770541188816,32.566770541188816,1060.5945434824437,2.124035254588385,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,343,1705.5,1756.7542730834157,51.25427308341568,51.25427308341568,2627.0005093093496,3.0052344229325807,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,344,1812.5,2101.3539988619086,288.8539988619086,288.8539988619086,83436.6326585155,15.936772350913927,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,345,1972.25,2089.6581837170634,117.40818371706337,117.40818371706337,13784.681603739704,5.953007160170773,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,346,2031.75,2178.0994169049427,146.3494169049427,146.3494169049427,21418.15182841673,7.203121294658417,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,347,2267.25,2248.7363606809963,-18.513639319003687,18.513639319003687,342.7548408341593,0.8165680590548917,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,348,2495.5,2581.2954824603567,85.79548246035665,85.79548246035665,7360.864810605366,3.438007712282623,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,349,2476.5,2734.3499317270766,257.84993172707664,257.84993172707664,66486.58729165808,10.411868836100766,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,350,2283.0,2521.849208950611,238.84920895061077,238.84920895061077,57048.94461633253,10.462076607514874,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,351,2128.0,2210.6148899513096,82.61488995130958,82.61488995130958,6825.220041666992,3.882278663107207,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,352,2113.25,2227.7988573401467,114.5488573401467,114.5488573401467,13121.44071793328,5.420506676427524,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,353,2462.5,2302.8067743183633,-159.6932256816367,159.6932256816367,25501.926328606154,6.485004088568049,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,354,2229.75,2875.911970383815,646.1619703838151,646.1619703838151,417525.2919702943,28.97912189173303,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,355,2039.5,2304.3719523470772,264.87195234707724,264.87195234707724,70157.15114015236,12.987102345956291,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,356,2366.75,2402.242836131123,35.49283613112311,35.49283613112311,1259.7414166307583,1.49964449692503,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,357,2850.25,2971.5154151792003,121.26541517920032,121.26541517920032,14705.300918583827,4.254553641918248,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,358,3245.5,3389.6321775552815,144.1321775552815,144.1321775552815,20774.08460682719,4.440985289010549,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,359,3841.75,3750.0625497867186,-91.68745021328141,91.68745021328141,8406.588526612957,2.38660636983257,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,360,4075.75,4291.207221219349,215.45722121934887,215.45722121934887,46421.814175563435,5.286320829756983,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,361,3783.5,4243.217358365089,459.71735836508924,459.71735836508924,211340.04958217588,12.15058433629904,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,362,3879.25,3672.2520779792203,-206.9979220207797,206.9979220207797,42848.13972092079,5.336029439202065,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,363,4260.0,4060.593279144149,-199.40672085585084,199.40672085585084,39763.04032248322,4.680908940267201,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,364,5099.5,4667.289105326661,-432.21089467333877,432.21089467333877,186806.25747432795,8.475554361652932,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,365,6157.25,5799.264082330128,-357.9859176698719,357.9859176698719,128153.91724994032,5.81405526280873,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,366,6727.5,6941.549153486067,214.04915348606664,214.04915348606664,45817.04010810172,3.1817042509958897,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,367,7001.75,7154.684846263849,152.93484626384907,152.93484626384907,23389.067201747148,2.1842374586871944,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,368,7815.5,7255.699277866614,-559.8007221333864,559.8007221333864,313376.8485010609,7.162698766971662,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,369,9457.0,8443.795014367106,-1013.204985632894,1013.204985632894,1026584.342911353,10.713809724350455,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,370,10926.25,10694.50641321883,-231.74358678116914,231.74358678116914,53705.090014201276,2.120980087229901,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,371,11454.25,11990.620498024593,536.370498024593,536.370498024593,287693.31115114986,4.682720370378895,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,372,12603.75,11653.097224354942,-950.6527756450578,950.6527756450578,903740.6998416525,7.542618471838171,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,373,12374.0,13297.179695508188,923.1796955081882,923.1796955081882,852260.750198591,7.460640823561031,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,374,11261.0,11971.397793632395,710.3977936323954,710.3977936323954,504665.02519777545,6.308478764157398,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,375,10683.5,10337.317530804838,-346.1824691951624,346.1824691951624,119842.30197805958,3.240346976129904,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,376,11433.75,10358.899673883472,-1074.8503261165279,1074.8503261165279,1155303.2235528063,9.400680670082762,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,377,11479.0,12112.852131849995,633.8521318499952,633.8521318499952,401768.5250507837,5.5218410301371454,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,378,11851.5,11318.192431886255,-533.3075681137452,533.3075681137452,284416.962207397,4.499916197218033,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,379,12160.0,12188.825054037718,28.825054037717564,28.825054037717564,830.8837402773377,0.2370481417573508,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,380,13148.0,12593.565639019243,-554.4343609807565,554.4343609807565,307397.46063613985,4.216872231368534,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,381,13773.0,14143.953494046322,370.9534940463218,370.9534940463218,137606.4947451745,2.6933383725118163,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,382,13909.0,14128.416871390778,219.4168713907784,219.4168713907784,48143.76345091739,1.5775172290647825,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,383,13578.25,13944.315638005224,366.0656380052242,366.0656380052242,134004.05132817183,2.695970673724188,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,384,13274.25,13164.302220137872,-109.9477798621283,109.9477798621283,12088.514296611025,0.8282786587720246,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,385,12411.5,12963.44312658883,551.9431265888306,551.9431265888306,304641.2149886539,4.447029985000894,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,386,11516.25,11776.788147899817,260.538147899817,260.538147899817,67880.1265110669,2.2623523099931897,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,387,10619.0,11052.675666801237,433.67566680123673,433.67566680123673,188074.5839754973,4.083959570588834,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,388,10107.0,10095.798951194198,-11.201048805802202,11.201048805802202,125.46349434996293,0.11082466415149024,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,389,9292.25,9856.884587121167,564.634587121167,564.634587121167,318812.2169734907,6.076403315887533,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,390,8221.75,8537.145245477885,315.3952454778846,315.3952454778846,99474.16087005509,3.836108437710961,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
lear,with_wsi_wind,391,7511.0,7471.662674612972,-39.337325387027704,39.337325387027704,1547.4251686048942,0.5237295351747482,2025-11-27 21:42:28,0.718883689648839,0.45733817737969407,168,533.9004423721514,742.7099059815426,0.9968148722500388
