datetime,stability_probability_gmm,unstable_gmm,stability_label_kmeans,absoluteerror_catboost-no-wsi-solar,absoluteerror_catboost-no-wsi-wind,absoluteerror_catboost-with-wsi-solar,absoluteerror_catboost-with-wsi-wind,absoluteerror_cnn-lstm-no-wsi-solar,absoluteerror_cnn-lstm-no-wsi-wind,absoluteerror_cnn-lstm-with-wsi-solar,absoluteerror_cnn-lstm-with-wsi-wind,absoluteerror_lear-no-wsi-solar,absoluteerror_lear-no-wsi-wind,absoluteerror_lear-with-wsi-solar,absoluteerror_lear-with-wsi-wind,absoluteerror_lightgbm-no-wsi-solar,absoluteerror_lightgbm-no-wsi-wind,absoluteerror_lightgbm-with-wsi-solar,absoluteerror_lightgbm-with-wsi-wind,absoluteerror_mcd30-no-wsi-solar,absoluteerror_mcd30-no-wsi-wind,absoluteerror_mcd30-with-wsi-solar,absoluteerror_mcd30-with-wsi-wind,absoluteerror_nhits-no-wsi-solar,absoluteerror_nhits-no-wsi-wind,absoluteerror_nhits-with-wsi-solar,absoluteerror_nhits-with-wsi-wind,absoluteerror_prophet-no-wsi-solar,absoluteerror_prophet-no-wsi-wind,absoluteerror_prophet-with-wsi-solar,absoluteerror_prophet-with-wsi-wind,absoluteerror_random-forest-no-wsi-solar,absoluteerror_random-forest-no-wsi-wind,absoluteerror_random-forest-with-wsi-solar,absoluteerror_random-forest-with-wsi-wind,absoluteerror_sarimax-no-wsi-solar,absoluteerror_sarimax-no-wsi-wind,absoluteerror_sarimax-with-wsi-solar,absoluteerror_sarimax-with-wsi-wind,absoluteerror_xgboost-no-wsi-solar,absoluteerror_xgboost-no-wsi-wind,absoluteerror_xgboost-with-wsi-solar,absoluteerror_xgboost-with-wsi-wind
2024-10-20 04:00:00,0.0134535524860289,0,0,0.11885061004229429,0.16732744656665965,0.19940654244229788,0.27523430680012506,0.05372138387518986,0.3104372503678789,0.01331100880016839,0.484271270852384,0.014380612665301865,0.2509486099676655,0.017100926689734727,0.25497856711711686,0.12456632493678153,0.17761145331528447,0.1726082388421938,0.16770552160890745,0.12019500159329212,0.480442720744704,0.07743792928091749,0.3095336455870852,0.06741344758917772,0.1301227186307805,0.10642918121465722,0.12215092552195657,0.14163287435872451,0.04337902692748782,0.11182797901791756,0.05894251234672691,0.010903803555378334,0.22348464909316157,0.013427034359415604,0.2413274801101454,0.4174878702616068,0.05240321962590892,0.23215784086596902,0.04096729320615718,0.15705140471343662,0.28382263104945143,0.15524733991290335,0.1597631577978811
2024-10-20 05:00:00,0.0098378238262024,0,0,0.24545455218416057,0.1771476714098092,0.2541494899262635,0.2943662302414792,0.00891962640985037,0.3199863359260038,0.01728276530333857,0.4456016904057077,0.18635027139573937,0.10941169047735536,0.17991535486972707,0.10463800497780369,0.23888522238261922,0.2589315977272777,0.24348392183712833,0.212581972961101,0.07747380945685038,0.44132993341065835,0.03539061121509184,0.318878193568182,0.02352069996073695,0.12076379432280711,0.019323860199761848,0.1323543544809822,0.21847523468718402,0.015249288439103654,0.18964460932481797,0.002257658650375644,0.08845231656910317,0.21607211325271802,0.09655538555934469,0.22557904550311794,0.4482056698889332,0.12651370477510238,0.27871165278811816,0.11410599696378623,0.09676873474642365,0.26397749883336386,0.15598564477933982,0.1681284056569495
2024-10-20 06:00:00,0.0074129675172847,0,0,0.14852049037034734,0.28518444573921115,0.22775093502813207,0.2865588152251644,0.18995141604455504,0.33813853268866934,0.179564174286418,0.42268408735140495,0.2894904408606389,0.045535370238761814,0.2787167715780416,0.04979667992752114,0.0937517803248475,0.3213544583800421,0.0319769883437928,0.2435099812376243,0.11668531790545995,0.4185900598472666,0.1501917553427342,0.3381878644461819,0.17258586785932437,0.11049273711957604,0.19812769705763655,0.1385487749495515,0.17024412705366265,0.08135183724479073,0.1403485920858238,0.06941344918591352,0.18975722314666227,0.29243788604379517,0.1803591696193167,0.2972332318956773,0.35372063098626794,0.17113630926751533,0.2249583580441146,0.16170163354803757,0.2004584229113919,0.35969599666290814,0.07638981506155616,0.24794919617047834
2024-10-20 07:00:00,0.0059852757433521,0,0,0.06532521355189101,0.34752991321449267,0.03482776117163089,0.25204293621351154,0.4004890713031488,0.3284528063905823,0.38261843668931256,0.38174134519510444,0.5028207230342174,0.2665509829608423,0.4832855993707472,0.2607355028395172,0.02148361422755156,0.30346298777257785,0.022236957341958893,0.26618933589368826,0.38399666660424603,0.37672656917227054,0.40495049693486984,0.3269672966210728,0.4073998954427274,0.10535546994858187,0.43824419354596855,0.15160232932974663,0.0446596939282033,0.1553358136569133,0.014441300088564335,0.143860776492702,0.4216710982130649,0.3884971327862596,0.4047120830182131,0.3903329595316677,0.1883660735918248,0.20279876578352252,0.10662455053484131,0.19456090551989527,0.023394352660002265,0.3985905775809023,0.15562008495079097,0.2280516599837345
2024-10-20 08:00:00,0.0059852757433521,0,0,0.04201299964126396,0.28641028100364935,0.053520176743007464,0.15887134977594936,0.5841493498798866,0.3458114357788522,0.5623759035607253,0.34360389123954477,0.07947512956484336,0.1619230109245088,0.06658232390738716,0.16622176494597676,0.26881369917888953,0.09795525691397258,0.23894943435711327,0.13077012186572062,0.6290397248677717,0.338690547752201,0.6412637568895191,0.3453964620919583,0.6152640716219974,0.10010455236041184,0.6309185585328355,0.15376888900501362,0.11523207362221602,0.0763551885945889,0.14589670984137074,0.06348677032310625,0.17987592839110114,0.13078076035476172,0.15082692715643015,0.16296216853802967,0.0,0.07646179483775696,0.03884236991708935,0.06757287770560112,0.08166070163032171,0.09756930942425904,0.15307858782290712,0.11707783184481334
2024-10-20 09:00:00,0.0070600109534643,0,0,0.03215526598116026,0.37591944647951625,0.055456191944002364,0.16733209845754474,0.6944597054799685,0.35172377548875344,0.6567116976382257,0.3210375949949112,0.04386088629895072,0.2476754161014015,0.05420675726737643,0.2500905482852599,0.2004445425854415,0.2885077079664054,0.12133982435035277,0.237360491791801,0.7746412978496899,0.3152331186561326,0.7813994848518717,0.35029389735921024,0.6724853670476717,0.06488880288218116,0.7406243465492793,0.10461922163983087,0.1704947195229937,0.1585760134989941,0.2012315576682293,0.1490225144539676,0.01540956000668785,0.28347543936574193,0.006859535061962725,0.26082215395646674,0.020474691322312968,0.13492053086436673,0.033774263983086604,0.12628141868432163,0.04176179798366306,0.32962611210153925,0.05137342604596737,0.1891183673295957
2024-10-20 10:00:00,0.0109235931925007,0,0,0.03141503141883444,0.41349561630630954,0.01870275764722882,0.32969868226835713,0.7056200109879456,0.34359365146100485,0.6818419186674717,0.27699508687094127,0.031175681406089624,0.04725311644338291,0.04297053374366511,0.05007774289575306,0.20942432482359224,0.27562909649795253,0.26568903367597946,0.271766106933926,0.7710349628674452,0.2710118738988566,0.7790050376477449,0.3424295645708432,0.591932401222615,0.018785940301689154,0.7633624523102385,0.0695462422089544,0.18083470486746558,0.11518060334860855,0.16834829287915523,0.1141260596779662,0.02996607151279292,0.27356989765136397,0.02643830387310164,0.2825728402007194,0.03377709498557034,0.07774396832804906,0.03558720362315855,0.08282094788666267,0.10983113747053501,0.32283739493946023,0.1547333513763707,0.14437207123937956
2024-10-20 11:00:00,0.01898128608947,0,0,0.10275816982051592,0.2789068914671458,0.06064843269290636,0.34286240318976796,0.6448523629469239,0.33781269707799033,0.6528763096069278,0.229801150013174,0.294915003623729,0.09877632216207091,0.2747643582562841,0.09589024261307032,0.0017462600588013196,0.20542272644957263,0.07141144662211195,0.2429294161117214,0.6569343623384987,0.22316506128895597,0.6671176544649615,0.3361365348059209,0.41226351240717335,0.0032984904864525335,0.6822672031176166,0.06123667743651624,0.08518177604439553,0.11915203018195192,0.07187970476850859,0.11494055994829318,0.09115444903103449,0.12796010605995092,0.11529875946956397,0.13340118355761332,0.07072127053838609,0.07322574859823071,0.12977721712489437,0.07704385534489512,0.09288926973620551,0.2046990461553242,0.05308704925949347,0.16765927432222896
2024-10-20 12:00:00,0.0335604389077561,0,0,0.04488328178987954,0.39839486814294267,0.08091982426510261,0.3247304395446182,0.5167458445097975,0.33547929367248264,0.4971005495665205,0.19077509648021573,0.14973285189008934,0.1982885361366272,0.16405003185107303,0.19543532094517935,0.05623196634113547,0.18530560951087408,0.01775937461629298,0.22333925584791303,0.46637152448824987,0.18437467898220347,0.48591277966985735,0.33429496776534173,0.209652510048089,0.09030091021909999,0.492082925735489,0.0,0.08099306659155385,0.17180749273344795,0.09353540231232332,0.16661325948952907,0.019066232491788352,0.20036246171562785,0.07864386555025292,0.20574146717990818,0.25465606669094387,0.12684782881607298,0.2816135679313243,0.12711835011136435,0.09064297301084685,0.20745741978735918,0.013048897418498604,0.14962443909136938
2024-10-20 13:00:00,0.0570178544253417,0,0,0.15787789648906553,0.41997711167905893,0.020065734944031334,0.34722724762160345,0.28235788385095173,0.27344439772966156,0.2637530129150824,0.17200601354597728,0.3285475622338838,0.2815222829656795,0.3394941126019617,0.2790790964849946,0.08501393772985485,0.2549524269509832,0.049730432446526966,0.2581224953429724,0.18979329666445868,0.16546129747288504,0.21358804181754237,0.2725068758591431,0.04373862867562698,0.10203105150619932,0.25849533451017204,0.0327983504655387,0.22321852966160957,0.21676844755263255,0.23801742013483504,0.19737886351564343,0.08705474666462347,0.2544051410077111,0.10444681374776993,0.2543095137547524,0.4451439671899913,0.17362470721685452,0.48109548175255945,0.17320679054784935,0.05483084473138551,0.2484882507175476,0.09270097846692732,0.2261198371128608
2024-10-20 14:00:00,0.0933118886926191,0,1,0.11746484257147786,0.501002953792949,0.2702363124883316,0.4180998694397012,0.03718665503237135,0.22204645785158714,0.04368188633276566,0.16564632703564214,0.261849381147106,0.2565664005724133,0.23775531066125943,0.25413711863497007,0.0879799463723568,0.48474322194669694,0.0688135726158249,0.4423813400562928,0.05747437459844687,0.15866424460988413,0.0174229001555725,0.22059922184357436,0.20836017244474553,0.2081194858773819,0.050890030726372486,0.12698549025882433,0.2558653083916822,0.35512359195419974,0.26685208224478096,0.3370333401543354,0.016425998506280664,0.32807458724376454,0.009619590083863995,0.33135136081727873,0.5348788562521918,0.3287247371322235,0.5308625763660074,0.32609757434990133,0.22491880232654257,0.307380068013745,0.12509753714176924,0.36403888386001193
2024-10-20 15:00:00,0.1467661404033015,0,1,0.02805010725020652,0.7172791496016478,0.05591571339944201,0.5938096902942902,0.05261181682179061,0.2310752575152407,0.016871249496328566,0.15335058869722,0.15001329986356757,0.11147445079347783,0.1345833515122103,0.11368855699328306,0.048382406691170304,0.5077451310660162,0.060304208831604096,0.5361158143982373,0.11747839547127831,0.14705816749651673,0.07638059850061403,0.23014661253775306,0.15714357758072595,0.2348241305654104,0.015143077632481454,0.2585281932793707,0.04791453658502901,0.5245104517088344,0.054457556596773565,0.5088573050821266,0.012718674790684167,0.30685140288070567,0.012149598707497789,0.3388618838433177,0.32017943265684723,0.5334168641567762,0.2937099868456895,0.5287839501648587,0.16908066176602235,0.3960876352127896,0.07386263298686689,0.6241341171020395
2024-10-20 16:00:00,0.1994498974621688,0,1,0.043982899289859635,0.5342472724005575,0.00826194047397755,0.4787998848197639,0.0540014687624557,0.2837134748791255,0.0014559739940403031,0.14342617132406504,0.15505085683459616,0.1202237920883261,0.14227441162606183,0.12075761953590368,0.029668013403012766,0.5123605443130779,0.04377431008743466,0.4795175490911395,0.11914363910424565,0.13631525902211314,0.07590292474731747,0.2825301849698036,0.029042438815648497,0.34492189757701747,0.01365998534863337,0.3365379230078419,0.1558666962126926,0.5211563344643301,0.1497922165318981,0.5096129608642201,0.0017792629694457927,0.4364167958973334,0.0010641853586576867,0.4669887347689003,0.07267540052733588,0.5769670390767738,0.038919468699684094,0.5728709391592088,0.0015691586715740502,0.43007030441454625,0.012563335981584371,0.6192343607852165
2024-10-20 17:00:00,0.2488543036161966,0,1,0.03185165246814133,0.4756390848214059,0.031845060204750086,0.22420173428659487,0.05451854855433108,0.3160552869455539,0.00015625010101412204,0.14198994642571156,0.04244349609368996,0.14919346023859206,0.04974034996858455,0.14819537062020513,0.05182930147661095,0.5344010147952523,0.04230942064588457,0.4820584547948534,0.11862432856714926,0.13507352938912354,0.07665928141872069,0.31453915199038035,0.030047598717429777,0.36928886461645255,0.00898259860927731,0.4040301372977969,0.23959826365792153,0.42160197701213575,0.23053144978430543,0.4125174429457737,0.0005739674649575298,0.4902934735388179,0.0006629231157130541,0.5057457844256219,0.13999039992674994,0.5127478560290231,0.1698799703204432,0.5095308037785733,0.003833306720590464,0.4621347385407558,0.011561988167872732,0.41443540277265056
2024-10-20 18:00:00,0.2888527934580918,0,1,0.013427047964370945,0.4144411298176394,0.009328737326512732,0.20853592136175642,0.05474477096327656,0.3047561488332983,0.0014748436028630208,0.15178004060693417,0.02634256991796594,0.041723590331470745,0.020015325047403526,0.04334772924142895,0.0426862354171613,0.4021592839658999,0.016839392827199574,0.34673802968769557,0.11984028910549965,0.14494070303234305,0.07751129010621742,0.3033838754819244,0.016797087514179115,0.43350124080464497,0.00432176044215433,0.4220887678949745,0.22140190223516806,0.3232813701322913,0.20816624859943747,0.3156892516392651,0.0007281392202774844,0.4003241822255264,0.0006326973928524583,0.3974316948570357,0.28614075718930443,0.42248465613749636,0.30406139464714954,0.41998161204496215,0.013975658110928928,0.3970129175239184,0.0004422357838164495,0.3540887991587354
2024-10-20 19:00:00,0.3162685935988096,0,1,0.0012347848737137709,0.3505005967313852,0.0015250880376683111,0.20871396826526714,0.05480940593726098,0.29883855371032164,0.00024041531870749286,0.15316976901577264,0.07606300012847325,0.20918308136165112,0.07031746829293324,0.21088586673744164,0.025069061357242305,0.2917325261428712,0.018175077330135632,0.2769601565335173,0.11885290216653945,0.14633448918974482,0.07617725055525452,0.2976651988772579,0.0032999632186381973,0.39965430669782076,5.8739031136957685e-05,0.3945847131947106,0.1689638554236028,0.20607408609009306,0.1525112929560308,0.19783492983440512,0.0005272349299922002,0.24271827065029375,0.0005937743796406004,0.25125779022628303,0.3804874715975196,0.2759028071259077,0.38070519815811443,0.27365696470025813,0.0003643798847037457,0.2695412943505421,0.0019213900700688668,0.13505766877275058
2024-10-20 20:00:00,0.3271683833526174,0,1,0.0024642641167953658,0.3273280341174478,0.0026893848823249865,0.20042133937923803,0.05493867588522983,0.27452175741013246,0.001764619531337244,0.16091918393494625,0.0772681938977745,0.15729141850610934,0.08195439196437813,0.1608297205058683,0.013601670045647952,0.2505016184392549,0.01561154478505035,0.2400353572396066,0.1190823259393527,0.15395223808171418,0.07682982193824765,0.2736013858335989,0.005742984836539234,0.38131067487348075,0.007347461067856265,0.37295947265808155,0.13002898243813,0.1728746879332329,0.11293512047495684,0.16372903381397177,0.0005410063412826459,0.20980917958368522,0.0006030006753745035,0.21378155157031256,0.422603751527106,0.18940241614725736,0.404692753661245,0.18699818524256553,0.0009946478517636403,0.2837428280741989,0.0026050615083055956,0.09343179326215731
2024-10-20 21:00:00,0.3271683833526174,0,1,0.000581436030008489,0.3448038171845898,0.02851020767623302,0.28529753572963545,0.05498176586788611,0.2539363043935253,0.00055774755801768,0.16499537618243157,0.0699011286325043,0.026726079079938896,0.07279397088051721,0.031527291479138304,0.017454727101336272,0.2773472270723453,0.014932407617312501,0.26592295687504963,0.12009397638034772,0.15843540147468718,0.07780775110964569,0.2521808588558859,0.009771782901095096,0.36672125774515546,0.012866367906135826,0.38481055408179193,0.11267955811821594,0.1895533074442829,0.09649005785781967,0.18040378620720782,0.0004848231428223359,0.20857926049097553,0.0005634894965492778,0.2118186326587489,0.4114888748679294,0.14959432569188452,0.3766744920132529,0.14705348880938104,0.00021115581341916837,0.26411605038188735,0.0030230001114950763,0.10810885941569001
2024-10-20 22:00:00,0.3089941979703293,0,1,0.0006433660180108402,0.2794547738709631,0.052561957962235284,0.25177164106456695,0.054992538363550184,0.22365461425268027,0.001883740327976346,0.1950166095793101,0.020804240426177418,0.1794394906516912,0.026164905591875356,0.18326331877845572,0.027998780410741806,0.2306610794970361,0.015446338435161489,0.21782694483929327,0.12029241356918845,0.18838029144369067,0.07791689940896823,0.222480438033658,0.01950372217287726,0.35131186558816224,0.008820115990790845,0.3610530954575845,0.10923395405138951,0.14435377824936443,0.09536941713681395,0.132198156338224,0.0005240272924168729,0.16958942411583974,0.0005968126625273509,0.17471557928269024,0.37554079605775603,0.05656293399450995,0.3287072774194754,0.05245918766435883,0.0007235334265992236,0.19991049718148857,0.004169999131464079,0.05388950960634531
2024-10-20 23:00:00,0.2730023265749617,0,1,0.008742370231514694,0.2774932012455914,0.010627826755173934,0.2670186866771499,0.0550248558505424,0.19479188564221148,0.0007521085161986724,0.22731617096242568,0.008646468329295873,0.16931987688812386,0.01925947893614323,0.17143400135926007,0.020140195810099085,0.2046819093205317,0.008801525234485933,0.21133882988545719,0.11842890054476651,0.22100168365345005,0.07754510343279282,0.19343111680173317,0.0006956318214902193,0.3546305070519796,0.0013800207197364677,0.34222957228490297,0.10572194172724604,0.12516709885896024,0.08805469360930739,0.10613462073058204,0.0006251597201116546,0.15692625398523216,0.0006498256297776434,0.16845328570184337,0.28929895931257493,0.049679057556665886,0.2157453165237578,0.05100967642770505,0.002120431886163996,0.19271631298770114,0.016988568307191008,0.09132210863254021
2024-10-21 00:00:00,0.2229376050534759,0,1,0.024211009888395144,0.26158657514650857,0.02345420745985828,0.21232578105717964,0.05507871832886275,0.1617773807021232,0.0009162739843335097,0.2597707206439247,0.03897623042712707,0.2812926157928751,0.04864057871457711,0.28176920905503716,0.005438605158788803,0.1492508067115889,0.016166931669477733,0.1588181635043826,0.11790104352746976,0.2542918935033379,0.07656270956825804,0.16009416437628282,0.029310567467767737,0.3467612766005564,0.03656463736859557,0.3042759092404223,0.10081237152645986,0.057345354258377834,0.08488112181957155,0.03478226825047723,0.0006502621026097541,0.11605001267624843,0.0006832175296337397,0.12558679905588474,0.1916029822275704,0.019973075533485513,0.12079082263713087,0.02064781713066747,0.00404118136840673,0.13531596236090357,0.022947061558136743,0.03774622101364266
