model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_dropout_rate,param_hidden_dim,param_lr,param_n_layers,param_seq_len,info_mae,info_rmse,info_r2
mcd30,no_wsi_solar,25,18.0,2615.953,2597.952880859375,2597.952880859375,6749359.171165526,14433.071552311487,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,26,17.5,2620.46,2602.9599609375,2602.9599609375,6775400.5582437515,14874.056911143396,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,27,15.5,2640.5388,2625.038818359375,2625.038818359375,6890828.797893584,16935.734301069686,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,28,13.0,2642.3696,2629.36962890625,2629.36962890625,6913584.645414591,20225.920206797367,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,29,10.75,2599.4492,2588.69921875,2588.69921875,6701363.64515686,24080.922942715417,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,30,10.5,2587.679,2577.178955078125,2577.178955078125,6641851.366497576,24544.56145355875,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,31,10.25,2584.3074,2574.057373046875,2574.057373046875,6625771.359736979,25112.75483449365,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,32,10.0,2626.5776,2616.57763671875,2616.57763671875,6846478.528976679,26165.776341021723,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,33,10.5,2646.5186,2636.0185546875,2636.0185546875,6948593.820656776,25104.93859216196,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,34,24.25,2664.7502,2640.500244140625,2640.500244140625,6972241.5393067,10888.660796089727,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,35,1321.0,2588.539,1267.5390625,1267.5390625,1606655.274963379,95.95299488950832,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,36,6098.5,2625.5874,-3472.91259765625,3472.91259765625,12061121.910959482,56.94699676396746,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,37,12979.5,2666.4216,-10313.078369140625,10313.078369140625,106359585.44803625,79.45666912541067,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,38,19223.25,2600.017,-16623.23291015625,16623.23291015625,276331872.3853018,86.47462271024725,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,39,23331.75,2643.2847,-20688.46533203125,20688.46533203125,428012597.7946589,88.67086837473563,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,40,24494.5,2665.8718,-21828.628173828125,21828.628173828125,476489007.951243,89.11644725885081,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,41,22414.5,2640.3228,-19774.17724609375,19774.17724609375,391018085.7599318,88.22046999078688,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,42,17052.0,2664.6904,-14387.3095703125,14387.3095703125,206994676.67200565,84.37315018944442,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,43,9142.0,2626.555,-6515.445068359375,6515.445068359375,42451024.4388085,71.26936193778437,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,44,1937.25,2590.814,653.56396484375,653.56396484375,427145.8561422825,33.73668679005685,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,45,42.25,2629.731,2587.48095703125,2587.48095703125,6695057.702999353,6124.215281464683,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,46,31.25,2680.469,2649.218994140625,2649.218994140625,7018361.278915465,8477.5007785372,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,47,14.5,2560.1826,2545.6826171875,2545.6826171875,6480499.9874506,17556.43183056453,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,48,5.25,2640.303,2635.052978515625,2635.052978515625,6943504.199584067,50191.485209456696,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,49,5.75,2665.6921,2659.942138671875,2659.942138671875,7075292.181082308,46259.86320079806,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,50,5.25,2593.9324,2588.682373046875,2588.682373046875,6701276.4285236,49308.23558316288,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,51,5.25,2666.7144,2661.46435546875,2661.46435546875,7083392.515430689,50694.55905522465,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,52,5.5,2690.0706,2684.570556640625,2684.570556640625,7206919.073581755,48810.373668356144,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,53,5.25,2637.9915,2632.741455078125,2632.741455078125,6931327.569286883,50147.45619168341,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,54,5.5,2654.2568,2648.7568359375,2648.7568359375,7015912.775925636,48159.215111301426,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,55,6.0,2626.6335,2620.633544921875,2620.633544921875,6867720.176769793,43677.22567590254,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,56,5.25,2601.3367,2596.086669921875,2596.086669921875,6739665.99774605,49449.269809084726,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,57,5.75,2621.4338,2615.683837890625,2615.683837890625,6841801.939802229,45490.15362333234,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,58,13.0,2576.1382,2563.13818359375,2563.13818359375,6569677.348196268,19716.44755093927,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,59,1008.5,2612.6443,1604.144287109375,1604.144287109375,2573278.893865645,159.0623983235963,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,60,5289.25,2608.9077,-2680.34228515625,2680.34228515625,7184234.765596628,50.675280713734125,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,61,10942.75,2628.7542,-8313.995849609375,8313.995849609375,69122526.98732191,75.97720727972198,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,62,16473.25,2654.848,-13818.402099609375,13818.402099609375,190948236.58648878,83.88388508400581,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,63,20953.75,2643.515,-18310.235107421875,18310.235107421875,335264709.68906456,87.38404871401603,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,64,22916.5,2627.6797,-20288.8203125,20288.8203125,411636229.6729126,88.5336779721648,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,65,21571.0,2521.9978,-19049.002197265625,19049.002197265625,362864484.7114306,88.30838717378329,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,66,16354.0,2652.8206,-13701.179443359375,13701.179443359375,187722318.1391335,83.77876631619785,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,67,8367.25,2600.475,-5766.77490234375,5766.77490234375,33255692.774301767,68.92079120782644,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,68,1703.75,2703.664,999.9140625,999.9140625,999828.1323852539,58.689013205818405,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,69,41.5,2621.376,2579.8759765625,2579.8759765625,6655760.054444313,6216.568616724923,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,70,22.25,2602.4326,2580.1826171875,2580.1826171875,6657342.338036537,11596.32636417019,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,71,19.0,2610.55,2591.550048828125,2591.550048828125,6716131.655581057,13639.737091916586,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,72,19.75,2632.0244,2612.2744140625,2612.2744140625,6823977.614365578,13226.705887290274,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,73,18.25,2661.2898,2643.039794921875,2643.039794921875,6985659.357540667,14482.40982725279,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,74,18.25,2565.3176,2547.067626953125,2547.067626953125,6487553.496272624,13956.534934561487,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,75,23.0,2655.1677,2632.167724609375,2632.167724609375,6928306.930475295,11444.207493325888,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,76,21.5,2672.9385,2651.4384765625,2651.4384765625,7030125.994996071,12332.271978275687,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,77,19.166666666666668,2639.1904,2620.0237630208335,2620.0237630208335,6864524.518793848,13669.689191237552,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,78,16.833333333333332,2647.6296,2630.7963053385415,2630.7963053385415,6921089.20018292,15628.492893716984,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,79,14.5,2615.7585,2601.258544921875,2601.258544921875,6766546.01752907,17939.714090537265,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,80,13.75,2617.2756,2603.525634765625,2603.525634765625,6778345.730881751,18934.73187543383,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,81,12.0,2663.5603,2651.560302734375,2651.560302734375,7030772.03903681,22096.335837706178,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,82,15.25,2594.009,2578.759033203125,2578.759033203125,6649998.151326716,16909.895288604166,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,83,934.25,2650.9573,1716.707275390625,1716.707275390625,2947083.869379103,183.75245120388007,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,84,3993.25,2625.7134,-1367.53662109375,1367.53662109375,1870156.4100325108,34.24620599988294,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,85,7550.5,2659.438,-4891.06201171875,4891.06201171875,23922487.602478266,64.7779883678203,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,86,11000.5,2625.5076,-8374.992431640625,8374.992431640625,70140498.23003775,76.13283424965239,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,87,13826.5,2659.1887,-11167.311279296875,11167.311279296875,124708841.2087112,80.76744858994537,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,88,15279.75,2573.8943,-12705.855712890625,12705.855712890625,161438769.39679533,83.15486649246427,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,89,13966.5,2611.0366,-11355.46337890625,11355.46337890625,128946548.54968095,81.30500396590497,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,90,10475.75,2627.7883,-7847.961669921875,7847.961669921875,61590502.372562945,74.91551125136036,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,91,5726.75,2628.522,-3098.22802734375,3098.22802734375,9599016.909418344,54.10098270988502,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,92,1328.0,2603.4797,1275.479736328125,1275.479736328125,1626848.5577836633,96.04516086735848,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,93,53.0,2648.6804,2595.680419921875,2595.680419921875,6737556.842365801,4897.51022534363,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,94,31.5,2646.6902,2615.190185546875,2615.190185546875,6839219.7065806985,8302.19106259256,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,95,14.75,2658.1619,2643.411865234375,2643.411865234375,6987626.289261878,17921.43636232021,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,96,6.75,2623.472,2616.721923828125,2616.721923828125,6847233.626642764,38766.25066594815,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,97,5.75,2648.9033,2643.1533203125,2643.1533203125,6986259.474678993,45967.883751577596,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,98,6.75,2646.9565,2640.20654296875,2640.20654296875,6970690.589534998,39114.170948997526,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,99,11.0,2652.9778,2641.977783203125,2641.977783203125,6980046.606938899,24017.97982546661,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,100,11.5,2610.9282,2599.42822265625,2599.42822265625,6757027.084741831,22603.723655616326,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,101,15.0,2622.5767,2607.57666015625,2607.57666015625,6799456.038591623,17383.84438945244,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,102,14.25,2608.8347,2594.584716796875,2594.584716796875,6731869.85263592,18207.612034920094,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,103,13.0,2615.1643,2602.164306640625,2602.164306640625,6771259.078754485,20016.64849722277,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,104,15.25,2638.202,2622.951904296875,2622.951904296875,6879876.692254603,17199.68460706168,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,105,12.5,2589.48,2576.97998046875,2576.97998046875,6640825.819736719,20615.839827257325,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,106,17.25,2643.5952,2626.34521484375,2626.34521484375,6897689.187532663,15225.18964244192,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,107,782.75,2619.2974,1836.54736328125,1836.54736328125,3372906.2175753117,234.62757754810443,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,108,4399.25,2588.672,-1810.577880859375,1810.577880859375,3278192.262657225,41.15651260681388,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,109,8886.25,2601.1572,-6285.0927734375,6285.0927734375,39502391.170716286,70.72829116253118,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,110,12605.75,2638.2595,-9967.490478515625,9967.490478515625,99350866.43929964,79.07098330926536,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
mcd30,no_wsi_solar,111,14956.75,2689.9338,-12266.816162109375,12266.816162109375,150474778.75498778,82.01525172314288,2025-11-27 21:37:51,0.3307417162442877,128,0.007069480402171305,1,96,3069.96253110184,3966.755331616342,-0.026664529215212784
