Month,Region,Region_Type,Mean,Std,Min,Max,Count
May,SL,Bundesland,10.113112840466925,2.181447013138987,2.3,18.2,5140
May,SN,Bundesland,9.072466769408592,3.0546305301579126,-1.8,17.3,20764
May,ST,Bundesland,9.551818385901898,3.1020404751399626,-0.1,16.9,17818
May,TH,Bundesland,9.529562166578556,2.5143399776065216,-0.1,17.4,20807
November,BB,Bundesland,2.9728107266050965,2.8613775295494612,-5.2,11.0,17974
November,BE,Bundesland,3.225740740740741,2.759517516179309,-3.5,10.8,2160
November,BW,Bundesland,2.694943026435734,3.6912700767729945,-27.0,11.8,43880
November,BY,Bundesland,1.730699036264804,3.6835156944862106,-37.0,11.1,76162
November,HB,Bundesland,4.618333333333334,3.102156437975139,-3.1,12.4,1440
November,HE,Bundesland,2.936241342034672,3.178747935018538,-19.7,12.0,24977
November,HH,Bundesland,5.185241907413853,3.1415688476964774,-4.6,12.6,2873
November,MV,Bundesland,3.9146559093823465,3.1023649755587988,-5.8,12.0,18716
November,NI,Bundesland,4.018496765406877,3.108952121207789,-17.7,12.5,35244
November,NW,Bundesland,4.002347387480599,3.2350620491200925,-18.2,12.4,30928
November,RP,Bundesland,3.4971355391772514,3.3418842642008837,-7.6,12.3,19131
November,SH,Bundesland,4.588465333679563,3.3375187301426004,-6.2,12.5,19255
November,SL,Bundesland,4.021629157538339,3.412957821353338,-7.1,12.1,5021
November,SN,Bundesland,1.6132649504556094,3.1546408826609493,-26.0,10.0,20083
November,ST,Bundesland,2.607050200686406,3.460753998518136,-36.9,10.8,17191
November,TH,Bundesland,2.080795426298782,3.095525252216887,-13.9,9.8,20115
October,BB,Bundesland,8.379095163806552,3.0683284305441205,-1.8,16.5,18589
October,BE,Bundesland,8.794578853046595,2.9491419262820306,1.7,16.3,2232
October,BW,Bundesland,9.340125840746365,2.671329449099646,-16.8,17.1,46090
October,BY,Bundesland,8.735776427579706,2.819982361928685,-25.2,17.6,78507
October,HB,Bundesland,9.198924731182796,3.083033628552905,0.5,15.9,1488
October,HE,Bundesland,8.947032786243097,3.009819259756428,-1.3,16.0,25529
October,HH,Bundesland,9.40795952782462,3.180963119580614,1.0,15.9,2965
October,MV,Bundesland,8.556294917532702,2.986759873954284,-0.3,16.2,19341
October,NI,Bundesland,9.018498269135666,3.200987717081003,-2.4,17.0,36398
October,NW,Bundesland,9.505922522579224,3.146904826663915,-1.1,16.6,31777
October,RP,Bundesland,9.286502914652981,2.9072007713334878,-0.2,16.4,20071
October,SH,Bundesland,8.800814848347668,3.1723401127112996,-1.7,16.3,19881
October,SL,Bundesland,9.749077632590314,2.970306815442797,0.2,17.0,5204
October,SN,Bundesland,7.713014882381181,2.875328774797013,-3.2,16.0,20830
October,ST,Bundesland,8.512061994609164,3.2374887943730597,-5.2,16.7,17808
October,TH,Bundesland,8.317559523809525,2.955780036817229,-1.6,16.7,20832
September,BB,Bundesland,10.729576681315013,3.522324726291521,1.4,20.2,17977
September,BE,Bundesland,10.835972222222223,3.578951057340022,3.0,19.1,2160
September,BW,Bundesland,10.96195796038316,4.111002344894661,-2.3,22.3,44577
September,BY,Bundesland,10.511547172810236,4.118942036963407,-25.8,23.7,75499
September,HB,Bundesland,11.95537366548043,3.64221371517746,4.2,20.9,1405
September,HE,Bundesland,11.265954743946013,4.036327765592353,-0.4,21.3,25190
September,HH,Bundesland,12.352483501215701,3.9721511328618213,2.4,21.2,2879
September,MV,Bundesland,11.617310888328955,3.7709368374314947,0.4,20.8,18653
September,NI,Bundesland,11.51114700199002,3.8194333499292186,0.2,22.4,34673
September,NW,Bundesland,11.893347597743627,3.9271531483311963,1.1,21.5,30846
September,RP,Bundesland,11.334631411080817,3.9942849782664123,-0.3,21.2,19439
September,SH,Bundesland,11.968702014736952,3.925716049496632,1.9,22.0,19407
September,SL,Bundesland,11.642139737991268,4.0257909779987,1.1,21.0,5038
September,SN,Bundesland,10.33066533765263,3.5739599708576177,-0.8,20.8,20065
September,ST,Bundesland,10.376374889478338,3.671531787235977,-0.8,21.2,16965
September,TH,Bundesland,10.42449567723343,3.792953542813838,-1.0,21.3,20126
