Month,Region,Region_Type,Mean,Std,Min,Max,Count
February,BE,Bundesland,3.8280172413793103,1.2817750538351387,0.3,7.7,2088
February,BW,Bundesland,3.06529924692826,1.699232809691599,0.0,7.9,20184
February,BY,Bundesland,2.8183449498654927,1.6844288761458148,0.0,7.5,32712
February,Germany,Germany,3.828287490067595,2.0051592759646453,0.0,9.3,183742
February,HB,Bundesland,5.391307471264367,2.420928522370251,0.3,11.3,1392
February,HE,Bundesland,3.5787915070242655,1.7533626966096447,0.0,8.7,12528
February,HH,Bundesland,7.068680555555557,3.477524129951624,0.1,16.7,1440
February,MV,Bundesland,4.497916516991163,2.16548682916452,0.2,10.2,13919
February,NI,Bundesland,4.102227468692261,1.9901090345769081,0.0,9.5,19484
February,NW,Bundesland,4.0492323980942295,1.9059573847085256,0.0,8.9,13223
February,RP,Bundesland,4.293347701149425,2.0440058131344667,0.0,9.5,6960
February,SH,Bundesland,5.138001784121321,2.6288663748773646,0.0,12.1,14573
February,SL,Bundesland,4.592959770114942,2.0881997286347374,0.2,9.1,2088
February,SN,Bundesland,3.971709108326016,2.04884069181183,0.2,9.6,12527
February,ST,Bundesland,3.6813423645320196,1.918403447966259,0.1,9.2,9744
February,TH,Bundesland,4.100502873563218,1.93835354151756,0.1,9.2,8352
January,BB,Bundesland,3.9211618876941454,1.7936287877623138,0.0,8.2,13392
January,BE,Bundesland,3.889784946236559,1.2998719201765137,0.2,7.7,2232
January,BW,Bundesland,2.92355858361142,1.7885153792282078,0.0,7.9,21576
January,BY,Bundesland,2.717833447723633,1.6889279001604502,0.0,7.5,34968
January,Germany,Germany,3.8233158087785806,2.0762618532728676,0.0,9.3,196296
January,HB,Bundesland,5.657661290322579,2.4591774860842053,0.4,11.2,1488
January,HE,Bundesland,3.528248207885304,1.8465112351512014,0.0,8.7,13392
January,HH,Bundesland,7.487559161595672,3.866539704776774,0.3,16.7,1479
January,MV,Bundesland,4.571008064516128,2.1660932580623835,0.0,10.2,14880
January,NI,Bundesland,4.204031446239394,2.023982894495058,0.0,9.5,20861
January,NW,Bundesland,3.941167315175097,1.9883169224716262,0.0,8.9,14135
January,RP,Bundesland,3.9232258064516135,2.123881661888004,0.0,9.5,7440
January,SH,Bundesland,5.197397481433646,2.7080968884680368,0.0,12.1,15485
January,SL,Bundesland,4.157930107526882,2.1019040734046497,0.2,9.1,2232
January,SN,Bundesland,4.206190262843489,2.108091257795038,0.2,9.6,13392
January,ST,Bundesland,3.7844374039938553,1.9895098705535479,0.1,9.2,10416
January,TH,Bundesland,4.265714605734766,2.001549619251522,0.2,9.2,8928
July,BB,Bundesland,2.6957362604540025,1.476575025632984,0.0,8.2,13392
July,BE,Bundesland,3.110035842293907,1.1429779369613287,0.2,7.5,2232
