MESS_DATUM,TT_TU_mean,RF_TU_mean,QN_9_mean,STATION_COUNT,STATIONS_CONTRIBUTING
2024-01-02 07:00:00,2.95,92.16,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 08:00:00,3.39,92.08,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 09:00:00,3.8,92.68,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 10:00:00,4.27,93.2,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 11:00:00,4.52,94.0,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 12:00:00,4.71,94.2,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 13:00:00,4.79,94.92,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 14:00:00,4.84,95.8,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 15:00:00,4.89,96.44,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 16:00:00,4.99,97.08,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 17:00:00,5.44,96.88,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 18:00:00,5.67,96.84,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
2024-01-02 19:00:00,5.98,96.96,3.0,25,"96,164,303,427,880,1001,1869,2315,2627,2794,2856,2951,3015,3083,3158,3376,3509,3987,5546,5643,5745,5825,6170,6265,7389"
