Month,Region,Region_Type,Mean,Std,Min,Max,Count
December,HH,Bundesland,87.4144128113879,15.51171418072856,-99.9,100.0,2248
December,MV,Bundesland,90.75608443708609,6.715035440028762,63.7,100.0,19328
December,NI,Bundesland,89.21602342735586,8.18542467455278,-99.9,100.0,36197
December,NW,Bundesland,88.56023676655592,9.545544736584358,-99.9,100.0,31001
December,RP,Bundesland,88.76103647798743,8.960283276420899,21.5,100.0,19875
December,SH,Bundesland,90.26822646451417,7.188022019357374,60.0,100.0,19853
December,SL,Bundesland,88.98664316490404,9.03916572238163,34.2,100.0,5106
December,SN,Bundesland,84.98795276767474,12.27808517377975,4.7,100.0,20071
December,ST,Bundesland,86.44613303269448,10.412595104090943,3.0,100.0,17740
December,TH,Bundesland,87.02216237014235,10.573631714463234,8.3,100.0,20792
February,BB,Bundesland,84.81680561145288,11.453876641438137,38.0,100.0,17393
February,BE,Bundesland,83.65460271317829,12.237260160893157,39.0,100.0,2064
February,BW,Bundesland,81.11963093471809,12.67430137330525,14.0,100.0,43136
February,BY,Bundesland,82.10891510023757,13.123974267110777,19.5,100.0,71979
February,HB,Bundesland,87.58745441283735,8.916731759287192,53.0,100.0,1371
February,HE,Bundesland,84.00094841449837,10.883320555646963,33.7,100.0,24251
February,HH,Bundesland,87.07695410993443,15.390111703480994,-99.9,100.0,1983
February,MV,Bundesland,87.18439935872628,10.223049318440259,42.7,100.0,18089
February,NI,Bundesland,86.23968208092487,9.96789522057021,22.9,100.0,34600
February,NW,Bundesland,84.59901592943656,10.63679955662556,30.6,100.0,30384
February,RP,Bundesland,85.18816101026046,10.727210901203604,35.7,100.0,17738
February,SH,Bundesland,89.18914169737756,8.755211741649742,49.8,100.0,18723
February,SL,Bundesland,86.88988486842106,10.242641514242889,39.7,100.0,4864
February,SN,Bundesland,83.3921162467151,12.028399340430358,36.0,100.0,19407
February,ST,Bundesland,82.35569066730561,11.203817551593025,23.0,100.0,16694
February,TH,Bundesland,83.35188417702024,11.447861690846038,30.3,100.0,19478
January,BB,Bundesland,82.64096359627897,10.889427674546347,-99.9,100.0,18597
January,BE,Bundesland,81.7292059219381,11.52696839206677,38.1,100.0,2229
January,BW,Bundesland,81.97316919603117,12.43331680817714,5.9,100.0,46059
January,BY,Bundesland,81.96168259590092,12.774629299312206,-99.9,100.0,76798
January,HB,Bundesland,84.56065904505716,10.181308202390786,40.5,100.0,1487
January,HE,Bundesland,81.61984720983442,12.266701049353912,16.0,100.0,25787
January,HH,Bundesland,83.49803001876174,11.521363905547549,-99.9,100.0,2132
January,MV,Bundesland,83.31484625737654,9.892520304215784,35.1,100.0,19318
January,NI,Bundesland,82.92966056034481,11.578972185976578,18.6,100.0,37120
January,NW,Bundesland,81.334869441171,13.557116395303902,-99.9,100.0,32246
January,RP,Bundesland,82.1293147074328,14.868537895919038,-99.9,100.0,18970
January,SH,Bundesland,85.20230226700252,9.73773539347313,37.5,100.0,19850
January,SL,Bundesland,82.31159533073931,11.933342700723003,39.1,100.0,5140
January,SN,Bundesland,79.36514809658681,12.891355269613038,12.9,100.0,20831
January,ST,Bundesland,80.50005607267018,12.089569179429038,12.4,100.0,17834
January,TH,Bundesland,81.41403822024901,11.557249969014174,17.6,100.0,20722
July,BB,Bundesland,69.14923399790136,19.898878489153258,16.0,100.0,14295
July,BE,Bundesland,67.39866898148149,20.46231112487817,25.9,100.0,1728
July,BW,Bundesland,74.16811015877477,18.338494584860115,18.2,100.0,35585
July,BY,Bundesland,74.85928274655588,18.44327371447643,8.7,100.0,59449
July,HB,Bundesland,73.5055652173913,15.085637882001647,34.8,100.0,1150
July,HE,Bundesland,71.47043469480487,18.007713162455534,17.8,100.0,19807
July,HH,Bundesland,78.21596806387225,13.212032849329404,37.5,100.0,2505
July,MV,Bundesland,74.26361961934647,16.2492822523626,22.1,100.0,14659
July,NI,Bundesland,74.30284633967021,17.08867906319683,-99.9,100.0,28563
July,NW,Bundesland,73.5975971451229,17.264504891945297,26.4,100.0,25220
July,RP,Bundesland,69.54653568408041,17.404309330759244,18.0,100.0,15371
July,SH,Bundesland,77.61697032125153,14.100930709898336,34.0,100.0,15533
July,SL,Bundesland,71.54266185194737,18.48849183053118,14.5,100.0,3877
July,SN,Bundesland,68.75258409588865,19.375544632463512,20.0,100.0,15518
July,ST,Bundesland,69.17193806413738,19.019308035990537,25.4,100.0,13627
