Month,Region,Region_Type,Mean,Std,Min,Max,Count
May,HH,Bundesland,10.772997311827957,41.52445478076541,-492.45,25.75,744
May,MV,Bundesland,13.863615591397851,7.88505986086985,-26.51,22.33,744
May,NI,Bundesland,15.003790322580645,6.337627247393529,-12.13,25.46,744
May,NW,Bundesland,4.878844086021505,12.629187828325081,-34.89,23.56,744
May,RP,Bundesland,10.084018817204301,12.952180435742173,-32.0,24.1,744
May,SH,Bundesland,8.926209677419354,17.919841109752497,-61.37,22.71,744
May,SL,Bundesland,13.685913978494623,11.385439237015733,-156.28,25.45,744
May,SN,Bundesland,11.390604838709677,15.26501872934646,-61.13,23.4,744
May,ST,Bundesland,13.378158602150538,9.887389685917666,-29.07,24.87,744
May,TH,Bundesland,13.147392473118279,7.542742069645695,-23.9,24.3,744
November,BB,Bundesland,3.623069444444444,8.20545779192989,-36.35,13.27,720
November,BE,Bundesland,5.493263888888889,3.153562753260161,-0.65,14.1,720
November,BW,Bundesland,4.092402777777778,4.95660971765755,-17.37,14.95,720
November,BY,Bundesland,1.7520972222222222,5.219175025425804,-13.98,12.25,720
November,Germany,Germany,3.706555555555555,3.3306005793911377,-4.05,14.05,720
November,HB,Bundesland,6.548125,3.434860751895133,-0.75,16.15,720
November,HE,Bundesland,5.099777777777778,3.1245307774447517,-2.77,14.02,720
November,HH,Bundesland,5.533361111111112,25.179817145262614,-331.07,15.77,720
November,MV,Bundesland,5.675416666666667,4.352961499692192,-37.27,14.1,720
November,NI,Bundesland,5.328541666666667,4.915183080328061,-16.99,15.73,720
November,NW,Bundesland,4.96975,6.088834300282807,-22.77,16.06,720
November,RP,Bundesland,3.3528611111111117,10.219594470186385,-42.4,15.84,720
November,SH,Bundesland,5.576569444444445,6.953974761833456,-35.99,14.76,720
November,SL,Bundesland,6.143458333333333,3.5967265075188486,-3.02,17.55,720
November,SN,Bundesland,4.1022083333333335,3.0981283750072452,-3.74,13.05,720
November,ST,Bundesland,-0.04569444444444457,13.69904070896956,-38.2,14.44,720
November,TH,Bundesland,2.1782777777777778,9.705699303861325,-36.45,13.22,720
October,BB,Bundesland,10.83584677419355,4.1376469516880325,-24.19,20.69,744
October,BE,Bundesland,11.577486559139784,3.405073089589259,2.1,21.45,744
October,BW,Bundesland,10.565094086021507,4.414630574987261,-20.92,19.77,744
October,BY,Bundesland,5.839529569892474,7.012961518039194,-16.4,18.44,744
October,Germany,Germany,8.805134408602152,3.2332295515766605,-0.34,17.65,744
October,HB,Bundesland,11.661626344086022,3.0170169976479153,3.8,19.35,744
October,HE,Bundesland,10.715887096774194,3.896653120012964,-20.14,19.88,744
October,HH,Bundesland,11.980819892473118,2.4817504025152037,5.5,18.83,744
October,MV,Bundesland,10.752298387096774,3.8031029637792364,-31.1,17.42,744
October,NI,Bundesland,10.168870967741935,5.937726820954847,-13.92,18.76,744
October,NW,Bundesland,9.10659946236559,8.052426374725606,-21.38,19.06,744
October,RP,Bundesland,11.065336021505377,3.532167143859369,-27.1,19.93,744
October,SH,Bundesland,1.005793010752688,17.311129062272755,-33.48,16.09,744
October,SL,Bundesland,11.08018817204301,10.95467908126142,-153.83,22.18,744
October,SN,Bundesland,10.352325268817204,3.625254671944234,-22.33,18.22,744
October,ST,Bundesland,8.229784946236558,10.56168284426373,-32.98,18.82,744
October,TH,Bundesland,10.517607526881722,3.262683943628812,1.29,17.59,744
September,BB,Bundesland,15.509819444444444,9.938153232632411,-32.57,33.3,720
September,BE,Bundesland,16.062708333333337,27.46304005658989,-492.7,33.85,720
September,BW,Bundesland,13.172819444444444,6.419564018893128,-7.05,28.71,720
September,BY,Bundesland,13.420708333333334,6.72433160394542,-20.08,29.07,720
September,Germany,Germany,11.93986111111111,5.3116318400326685,0.55,26.54,720
September,HB,Bundesland,-8.453194444444446,109.05422591564025,-492.65,30.4,720
September,HE,Bundesland,14.832027777777776,6.242210772320185,-19.67,30.48,720
September,HH,Bundesland,16.360555555555557,4.1400604662858695,8.4,28.0,720
September,MV,Bundesland,12.69801388888889,12.663618454071239,-29.02,30.09,720
September,NI,Bundesland,7.755083333333333,12.496585836660271,-35.85,29.75,720
September,NW,Bundesland,11.58273611111111,9.771803971882429,-18.61,28.32,720
September,RP,Bundesland,14.935166666666666,4.85713801328635,3.6,30.06,720
September,SH,Bundesland,14.085388888888888,8.544471155733973,-26.75,26.86,720
September,SL,Bundesland,14.855249999999998,9.766821995842356,-147.08,30.95,720
September,SN,Bundesland,10.605027777777778,14.750992951158386,-29.57,31.35,720
September,ST,Bundesland,-2.5483194444444437,18.51638863857962,-33.51,25.75,720
September,TH,Bundesland,13.417194444444446,9.398635456604556,-26.5,30.82,720
