STATIONS_ID,MESS_DATUM,QN_8,V_N,V_N_I,V_S1_CS,V_S1_CSA,V_S1_HHS,V_S1_NS,V_S2_CS,V_S2_CSA,V_S2_HHS,V_S2_NS,V_S3_CS,V_S3_CSA,V_S3_HHS,V_S3_NS,V_S4_CS,V_S4_CSA,V_S4_HHS,V_S4_NS
361,1949010106,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010109,1,6,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010112,1,5,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010118,1,1,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010206,1,1,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010209,1,1,P,-999,-999,-999,-999,6,SC,1800,1,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010212,1,2,P,-999,-999,-999,-999,6,SC,1680,1,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010218,1,1,P,-999,-999,-999,-999,6,SC,2010,1,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010306,1,8,P,7,ST,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010309,1,8,P,3,AC,3000,6,7,ST,480,1,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010312,1,7,P,-999,-999,-999,-999,8,CU,360,3,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010318,1,8,P,4,AS,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010406,1,8,P,7,ST,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010409,1,8,P,6,SC,1800,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010412,1,8,P,7,ST,240,8,7,ST,120,3,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010418,1,7,P,7,ST,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010506,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010509,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010512,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010518,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010606,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010609,1,3,P,-999,-999,-999,-999,2,CS,-999,3,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010612,1,1,P,-999,-999,-999,-999,2,CS,-999,1,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010618,1,-1,P,7,ST,150,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010706,1,8,P,7,ST,120,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010709,1,8,P,7,ST,120,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010712,1,2,P,-999,-999,-999,-999,7,ST,120,2,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010718,1,-1,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010806,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010809,1,3,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010812,1,3,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010818,1,-1,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010906,1,8,P,7,ST,120,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010909,1,8,P,5,NS,720,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010912,1,8,P,5,NS,1500,8,7,ST,150,3,-999,-999,-999,-999,-999,-999,-999,-999
361,1949010918,1,7,P,6,SC,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949011006,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949011009,1,5,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949011012,1,2,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949011018,1,8,P,7,ST,180,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949011106,1,7,P,7,ST,180,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949011109,1,8,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
361,1949011112,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
