STATIONS_ID,MESS_DATUM,QN_8,V_N,V_N_I,V_S1_CS,V_S1_CSA,V_S1_HHS,V_S1_NS,V_S2_CS,V_S2_CSA,V_S2_HHS,V_S2_NS,V_S3_CS,V_S3_CSA,V_S3_HHS,V_S3_NS,V_S4_CS,V_S4_CSA,V_S4_HHS,V_S4_NS
7325,2011090113,3,1,I,-1,-1,90,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7325,2011090115,3,0,I,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7325,2011090117,3,2,I,-1,-1,120,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7325,2011090118,3,5,I,-1,-1,150,3,-1,-1,8100,5,-999,-999,-999,-999,-999,-999,-999,-999
7325,2011090119,3,7,I,-1,-1,6900,4,-1,-1,7800,7,-999,-999,-999,-999,-999,-999,-999,-999
7325,2011090120,3,7,I,-1,-1,3000,6,-1,-1,8100,7,-999,-999,-999,-999,-999,-999,-999,-999
7325,2011090121,3,4,I,-1,-1,6900,1,-1,-1,9000,4,-999,-999,-999,-999,-999,-999,-999,-999
7325,2011090122,3,8,I,-1,-1,1800,2,-1,-1,8100,8,-1,-1,9000,8,-999,-999,-999,-999
7325,2011090123,3,8,I,-1,-1,1500,8,-1,-1,4200,8,-999,-999,-999,-999,-999,-999,-999,-999
7325,2011090200,3,8,I,-1,-1,1470,3,-1,-1,2700,8,-1,-1,3900,8,-999,-999,-999,-999
7325,2011090201,3,8,I,-1,-1,1350,7,-1,-1,3300,8,-1,-1,5100,8,-999,-999,-999,-999
7325,2011090202,3,8,I,-1,-1,1050,7,-1,-1,1380,8,-1,-1,6000,8,-999,-999,-999,-999
7325,2011090203,3,8,I,-1,-1,600,1,-1,-1,4200,8,-1,-1,6300,8,-999,-999,-999,-999
7325,2011090204,3,7,I,-1,-1,510,4,-1,-1,3900,5,-1,-1,4500,7,-999,-999,-999,-999
7325,2011090206,3,8,I,-1,-1,1800,2,-1,-1,2400,8,-999,-999,-999,-999,-999,-999,-999,-999
