STATIONS_ID,MESS_DATUM,QN_8,V_N,V_N_I,V_S1_CS,V_S1_CSA,V_S1_HHS,V_S1_NS,V_S2_CS,V_S2_CSA,V_S2_HHS,V_S2_NS,V_S3_CS,V_S3_CSA,V_S3_HHS,V_S3_NS,V_S4_CS,V_S4_CSA,V_S4_HHS,V_S4_NS
1892,1949010300,1,8,P,6,SC,900,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010303,1,8,P,6,SC,810,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010306,1,6,P,6,SC,900,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010309,1,7,P,6,SC,1050,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010312,1,7,P,4,AS,450,7,8,CU,600,1,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010315,1,8,P,8,CU,600,7,5,NS,360,4,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010318,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010321,1,2,P,-999,-999,-999,-999,6,SC,750,2,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010400,1,-1,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010403,1,3,P,-999,-999,-999,-999,6,SC,750,3,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010406,1,2,P,-999,-999,-999,-999,6,SC,750,2,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010409,1,1,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010412,1,8,P,4,AS,2400,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010415,1,8,P,4,AS,2400,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010418,1,8,P,6,SC,990,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010421,1,8,P,6,SC,900,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010500,1,8,P,7,ST,750,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010503,1,8,P,7,ST,600,8,7,ST,360,3,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010506,1,8,P,7,ST,330,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010509,1,8,P,7,ST,450,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1892,1949010512,1,7,P,6,SC,600,7,6,SC,360,3,-999,-999,-999,-999,-999,-999,-999,-999
