STATIONS_ID,MESS_DATUM,QN_8,V_N,V_N_I,V_S1_CS,V_S1_CSA,V_S1_HHS,V_S1_NS,V_S2_CS,V_S2_CSA,V_S2_HHS,V_S2_NS,V_S3_CS,V_S3_CSA,V_S3_HHS,V_S3_NS,V_S4_CS,V_S4_CSA,V_S4_HHS,V_S4_NS
3518,1993030110,1,7,P,7,ST,120,3,6,SC,1500,7,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030111,1,7,P,7,ST,120,2,6,SC,1800,7,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030112,1,8,P,7,ST,120,3,6,SC,1800,7,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030113,1,8,P,7,ST,150,3,6,SC,1800,7,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030114,1,8,P,7,ST,150,2,6,SC,1800,7,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030115,1,8,P,7,ST,180,1,6,SC,1800,7,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030116,1,8,P,7,ST,180,1,6,SC,1800,7,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030117,1,8,P,6,SC,1800,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030118,1,8,P,6,SC,1800,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030119,1,8,P,6,SC,1800,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030120,1,8,P,6,SC,1800,2,4,AS,3000,8,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030121,1,8,P,6,SC,1800,2,4,AS,3000,8,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030122,1,8,P,6,SC,1800,2,4,AS,3000,8,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030123,1,8,P,4,AS,3000,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030200,1,8,P,4,AS,2700,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030201,1,8,P,4,AS,2700,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030202,1,8,P,4,AS,2700,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030203,1,8,P,4,AS,2700,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030204,1,8,P,4,AS,3000,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030205,1,8,P,4,AS,3000,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3518,1993030206,1,8,P,4,AS,3000,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
