datetime,wind_generation_mw,wind_missing_flag,wind_interpolated_flag
2024-01-10 02:00:00+00:00,9229.25,0,False
2024-01-10 03:00:00+00:00,9212.25,0,False
2024-01-10 04:00:00+00:00,9208.0,0,False
2024-01-10 05:00:00+00:00,9416.5,0,False
2024-01-10 06:00:00+00:00,9562.5,0,False
2024-01-10 07:00:00+00:00,9410.0,0,False
2024-01-10 08:00:00+00:00,8155.0,0,False
2024-01-10 09:00:00+00:00,6191.0,0,False
2024-01-10 10:00:00+00:00,4540.25,0,False
2024-01-10 11:00:00+00:00,3476.0,0,False
2024-01-10 12:00:00+00:00,3065.25,0,False
2024-01-10 13:00:00+00:00,3146.75,0,False
2024-01-10 14:00:00+00:00,3582.25,0,False
2024-01-10 15:00:00+00:00,5079.0,0,False
2024-01-10 16:00:00+00:00,6714.0,0,False
2024-01-10 17:00:00+00:00,7221.0,0,False
2024-01-10 18:00:00+00:00,6314.25,0,False
2024-01-10 19:00:00+00:00,5321.75,0,False
2024-01-10 20:00:00+00:00,4542.5,0,False
2024-01-10 21:00:00+00:00,4059.0,0,False
2024-01-10 22:00:00+00:00,3861.0,0,False
2024-01-10 23:00:00+00:00,3979.75,0,False
2024-01-11 00:00:00+00:00,4474.25,0,False
2024-01-11 01:00:00+00:00,5047.5,0,False
2024-01-11 02:00:00+00:00,5302.75,0,False
2024-01-11 03:00:00+00:00,5884.75,0,False
2024-01-11 04:00:00+00:00,6849.0,0,False
2024-01-11 05:00:00+00:00,7672.5,0,False
2024-01-11 06:00:00+00:00,8848.75,0,False
2024-01-11 07:00:00+00:00,9626.25,0,False
2024-01-11 08:00:00+00:00,9114.25,0,False
2024-01-11 09:00:00+00:00,7755.75,0,False
2024-01-11 10:00:00+00:00,6669.0,0,False
2024-01-11 11:00:00+00:00,5725.25,0,False
2024-01-11 12:00:00+00:00,5580.5,0,False
2024-01-11 13:00:00+00:00,5688.75,0,False
2024-01-11 14:00:00+00:00,5903.0,0,False
2024-01-11 15:00:00+00:00,6482.25,0,False
2024-01-11 16:00:00+00:00,6246.75,0,False
2024-01-11 17:00:00+00:00,5715.25,0,False
2024-01-11 18:00:00+00:00,5102.25,0,False
2024-01-11 19:00:00+00:00,4452.25,0,False
2024-01-11 20:00:00+00:00,3684.75,0,False
2024-01-11 21:00:00+00:00,2952.5,0,False
2024-01-11 22:00:00+00:00,2925.25,0,False
2024-01-11 23:00:00+00:00,3080.25,0,False
2024-01-12 00:00:00+00:00,3396.75,0,False
2024-01-12 01:00:00+00:00,3878.75,0,False
2024-01-12 02:00:00+00:00,3948.0,0,False
2024-01-12 03:00:00+00:00,4877.75,0,False
2024-01-12 04:00:00+00:00,6132.0,0,False
2024-01-12 05:00:00+00:00,6857.5,0,False
2024-01-12 06:00:00+00:00,7111.0,0,False
2024-01-12 07:00:00+00:00,7426.5,0,False
2024-01-12 08:00:00+00:00,8555.0,0,False
2024-01-12 09:00:00+00:00,9510.5,0,False
2024-01-12 10:00:00+00:00,10110.0,0,False
2024-01-12 11:00:00+00:00,10761.25,0,False
2024-01-12 12:00:00+00:00,11702.75,0,False
2024-01-12 13:00:00+00:00,12404.25,0,False
2024-01-12 14:00:00+00:00,12460.0,0,False
2024-01-12 15:00:00+00:00,12827.5,0,False
2024-01-12 16:00:00+00:00,12741.25,0,False
2024-01-12 17:00:00+00:00,12603.75,0,False
2024-01-12 18:00:00+00:00,12806.75,0,False
2024-01-12 19:00:00+00:00,13017.5,0,False
2024-01-12 20:00:00+00:00,13607.75,0,False
2024-01-12 21:00:00+00:00,13638.25,0,False
2024-01-12 22:00:00+00:00,14534.5,0,False
2024-01-12 23:00:00+00:00,14178.5,0,False
2024-01-13 00:00:00+00:00,15437.75,0,False
2024-01-13 01:00:00+00:00,16395.75,0,False
2024-01-13 02:00:00+00:00,17843.75,0,False
2024-01-13 03:00:00+00:00,19180.75,0,False
2024-01-13 04:00:00+00:00,19711.25,0,False
2024-01-13 05:00:00+00:00,19983.25,0,False
2024-01-13 06:00:00+00:00,21468.75,0,False
2024-01-13 07:00:00+00:00,23763.75,0,False
2024-01-13 08:00:00+00:00,25480.75,0,False
2024-01-13 09:00:00+00:00,26711.5,0,False
2024-01-13 10:00:00+00:00,28057.25,0,False
2024-01-13 11:00:00+00:00,29449.75,0,False
2024-01-13 12:00:00+00:00,29968.25,0,False
2024-01-13 13:00:00+00:00,31092.5,0,False
2024-01-13 14:00:00+00:00,31746.5,0,False
2024-01-13 15:00:00+00:00,32254.75,0,False
2024-01-13 16:00:00+00:00,32354.5,0,False
2024-01-13 17:00:00+00:00,32605.25,0,False
2024-01-13 18:00:00+00:00,31872.5,0,False
2024-01-13 19:00:00+00:00,30423.0,0,False
2024-01-13 20:00:00+00:00,30018.5,0,False
2024-01-13 21:00:00+00:00,29468.75,0,False
2024-01-13 22:00:00+00:00,29568.75,0,False
2024-01-13 23:00:00+00:00,29591.75,0,False
2024-01-14 00:00:00+00:00,30302.0,0,False
2024-01-14 01:00:00+00:00,29983.5,0,False
2024-01-14 02:00:00+00:00,30038.0,0,False
2024-01-14 03:00:00+00:00,29163.75,0,False
2024-01-14 04:00:00+00:00,27983.0,0,False
2024-01-14 05:00:00+00:00,27260.5,0,False
2024-01-14 06:00:00+00:00,26123.75,0,False
2024-01-14 07:00:00+00:00,25017.0,0,False
2024-01-14 08:00:00+00:00,24945.25,0,False
2024-01-14 09:00:00+00:00,25037.5,0,False
2024-01-14 10:00:00+00:00,25094.75,0,False
2024-01-14 11:00:00+00:00,25764.0,0,False
2024-01-14 12:00:00+00:00,26360.5,0,False
2024-01-14 13:00:00+00:00,26755.0,0,False
2024-01-14 14:00:00+00:00,26990.5,0,False
2024-01-14 15:00:00+00:00,27379.0,0,False
2024-01-14 16:00:00+00:00,28482.25,0,False
2024-01-14 17:00:00+00:00,30096.0,0,False
2024-01-14 18:00:00+00:00,31397.0,0,False
2024-01-14 19:00:00+00:00,32015.75,0,False
2024-01-14 20:00:00+00:00,32673.0,0,False
2024-01-14 21:00:00+00:00,32217.25,0,False
2024-01-14 22:00:00+00:00,33175.5,0,False
2024-01-14 23:00:00+00:00,34544.25,0,False
2024-01-15 00:00:00+00:00,35480.5,0,False
2024-01-15 01:00:00+00:00,35721.25,0,False
2024-01-15 02:00:00+00:00,36401.75,0,False
2024-01-15 03:00:00+00:00,36852.75,0,False
2024-01-15 04:00:00+00:00,35392.0,0,False
2024-01-15 05:00:00+00:00,34303.0,0,False
2024-01-15 06:00:00+00:00,33476.0,0,False
2024-01-15 07:00:00+00:00,32266.0,0,False
2024-01-15 08:00:00+00:00,30779.75,0,False
2024-01-15 09:00:00+00:00,29991.25,0,False
2024-01-15 10:00:00+00:00,29294.25,0,False
2024-01-15 11:00:00+00:00,27467.0,0,False
2024-01-15 12:00:00+00:00,27512.0,0,False
2024-01-15 13:00:00+00:00,27746.0,0,False
2024-01-15 14:00:00+00:00,26925.25,0,False
2024-01-15 15:00:00+00:00,25917.75,0,False
2024-01-15 16:00:00+00:00,25700.0,0,False
2024-01-15 17:00:00+00:00,25708.25,0,False
2024-01-15 18:00:00+00:00,25296.75,0,False
2024-01-15 19:00:00+00:00,24571.25,0,False
2024-01-15 20:00:00+00:00,23823.0,0,False
2024-01-15 21:00:00+00:00,21582.25,0,False
2024-01-15 22:00:00+00:00,20452.0,0,False
2024-01-15 23:00:00+00:00,20461.5,0,False
2024-01-16 00:00:00+00:00,20718.5,0,False
2024-01-16 01:00:00+00:00,21212.75,0,False
2024-01-16 02:00:00+00:00,21170.0,0,False
2024-01-16 03:00:00+00:00,20740.5,0,False
2024-01-16 04:00:00+00:00,19590.0,0,False
2024-01-16 05:00:00+00:00,18619.25,0,False
2024-01-16 06:00:00+00:00,16788.75,0,False
2024-01-16 07:00:00+00:00,14960.0,0,False
2024-01-16 08:00:00+00:00,13309.75,0,False
2024-01-16 09:00:00+00:00,12723.75,0,False
2024-01-16 10:00:00+00:00,12329.25,0,False
2024-01-16 11:00:00+00:00,13120.75,0,False
2024-01-16 12:00:00+00:00,12188.25,0,False
2024-01-16 13:00:00+00:00,12405.25,0,False
2024-01-16 14:00:00+00:00,13063.5,0,False
2024-01-16 15:00:00+00:00,13807.0,0,False
2024-01-16 16:00:00+00:00,15922.75,0,False
2024-01-16 17:00:00+00:00,18197.5,0,False
2024-01-16 18:00:00+00:00,19840.75,0,False
2024-01-16 19:00:00+00:00,21433.75,0,False
2024-01-16 20:00:00+00:00,22493.5,0,False
2024-01-16 21:00:00+00:00,22877.5,0,False
2024-01-16 22:00:00+00:00,23657.5,0,False
2024-01-16 23:00:00+00:00,23604.5,0,False
2024-01-17 00:00:00+00:00,23795.25,0,False
2024-01-17 01:00:00+00:00,24188.25,0,False
2024-01-17 02:00:00+00:00,24770.75,0,False
2024-01-17 03:00:00+00:00,24707.25,0,False
2024-01-17 04:00:00+00:00,24882.75,0,False
2024-01-17 05:00:00+00:00,25313.0,0,False
2024-01-17 06:00:00+00:00,23991.25,0,False
2024-01-17 07:00:00+00:00,22730.5,0,False
2024-01-17 08:00:00+00:00,20379.75,0,False
2024-01-17 09:00:00+00:00,16633.5,0,False
2024-01-17 10:00:00+00:00,12521.75,0,False
2024-01-17 11:00:00+00:00,10729.25,0,False
2024-01-17 12:00:00+00:00,9114.5,0,False
2024-01-17 13:00:00+00:00,7811.75,0,False
2024-01-17 14:00:00+00:00,7316.0,0,False
2024-01-17 15:00:00+00:00,7556.5,0,False
2024-01-17 16:00:00+00:00,7538.25,0,False
2024-01-17 17:00:00+00:00,7089.25,0,False
2024-01-17 18:00:00+00:00,6370.5,0,False
2024-01-17 19:00:00+00:00,6472.75,0,False
2024-01-17 20:00:00+00:00,6481.5,0,False
2024-01-17 21:00:00+00:00,6846.75,0,False
2024-01-17 22:00:00+00:00,6852.0,0,False
2024-01-17 23:00:00+00:00,6573.75,0,False
2024-01-18 00:00:00+00:00,6909.75,0,False
2024-01-18 01:00:00+00:00,7097.0,0,False
2024-01-18 02:00:00+00:00,7299.5,0,False
2024-01-18 03:00:00+00:00,7779.5,0,False
2024-01-18 04:00:00+00:00,7322.25,0,False
2024-01-18 05:00:00+00:00,6689.0,0,False
2024-01-18 06:00:00+00:00,6655.0,0,False
2024-01-18 07:00:00+00:00,8094.75,0,False
2024-01-18 08:00:00+00:00,7970.75,0,False
2024-01-18 09:00:00+00:00,7796.25,0,False
2024-01-18 10:00:00+00:00,6889.25,0,False
2024-01-18 11:00:00+00:00,6796.5,0,False
2024-01-18 12:00:00+00:00,7217.0,0,False
2024-01-18 13:00:00+00:00,8013.25,0,False
2024-01-18 14:00:00+00:00,9096.5,0,False
2024-01-18 15:00:00+00:00,11533.0,0,False
