datetime,solar_generation_mw,solar_missing_flag,solar_interpolated_flag,wind_generation_mw,wind_missing_flag,wind_interpolated_flag,WSI_smoothed,stability_label_gmm,stability_probability_gmm,unstable_gmm,stability_label_kmeans,unstable_kmeans,unstable_percentile,regime_duration
2024-01-01 00:00:00+00:00,3.0,0,False,34838.75,0,False,0.0,0,0.0261196793280304,0,0,0,0,159
2024-01-01 01:00:00+00:00,3.0,0,False,34762.0,0,False,-0.0246566307420643,2,0.0157820847102085,0,0,0,0,159
2024-01-01 02:00:00+00:00,3.25,0,False,33711.75,0,False,-0.0577305571161113,2,0.0072277789820666,0,0,0,0,159
2024-01-01 03:00:00+00:00,3.0,0,False,33409.25,0,False,-0.0724711576376112,2,0.0049470285973108,0,0,0,0,159
2024-01-01 04:00:00+00:00,3.25,0,False,33721.5,0,False,-0.0897795463965119,2,0.003124760378255,0,0,0,0,159
2024-01-01 05:00:00+00:00,3.25,0,False,33368.5,0,False,-0.1366347537466529,2,0.0008910306009686,0,0,0,0,159
2024-01-01 06:00:00+00:00,4.0,0,False,33569.25,0,False,-0.1473616406119726,2,0.0006736026356447,0,0,0,0,159
2024-01-01 07:00:00+00:00,425.25,0,False,34202.5,0,False,-0.1473616406119726,2,0.0006736026356447,0,0,0,0,159
2024-01-01 08:00:00+00:00,3217.5,0,False,33671.75,0,False,-0.114598056650478,2,0.0016019721648273,0,0,0,0,159
2024-01-01 09:00:00+00:00,6342.5,0,False,33785.25,0,False,-0.0754353354003551,2,0.0045766377792177,0,0,0,0,159
2024-01-01 10:00:00+00:00,8136.5,0,False,33839.5,0,False,-0.0240160645752171,2,0.0160039390862687,0,0,0,0,159
2024-01-01 11:00:00+00:00,7771.5,0,False,33702.75,0,False,0.006904443669514,0,0.0297309372235419,0,0,0,0,159
2024-01-01 12:00:00+00:00,6366.0,0,False,33049.25,0,False,0.0313260730805276,0,0.0455363120569021,0,0,0,0,159
2024-01-01 13:00:00+00:00,4199.25,0,False,31812.75,0,False,0.0451340647079585,0,0.057052746740188,0,0,0,0,159
2024-01-01 14:00:00+00:00,1422.5,0,False,31246.75,0,False,0.0451340647079585,0,0.057052746740188,0,0,0,0,159
2024-01-01 15:00:00+00:00,83.5,0,False,31610.25,0,False,0.0269117738095479,0,0.042287346730274,0,0,0,0,159
2024-01-01 16:00:00+00:00,5.75,0,False,32435.75,0,False,0.0060058087722475,0,0.0292415742715217,0,0,0,0,159
2024-01-01 17:00:00+00:00,5.25,0,False,31522.75,0,False,-0.0203556476399767,0,0.0173171562857032,0,0,0,0,159
2024-01-01 18:00:00+00:00,4.5,0,False,30992.5,0,False,-0.0486525515846435,2,0.0090536795326332,0,0,0,0,159
2024-01-01 19:00:00+00:00,3.25,0,False,30141.0,0,False,-0.076831557636187,2,0.0044112611475264,0,0,0,0,159
2024-01-01 20:00:00+00:00,3.0,0,False,29021.75,0,False,-0.1036569550642407,2,0.0021508544999914,0,0,0,0,159
2024-01-01 21:00:00+00:00,2.75,0,False,27521.5,0,False,-0.1159043953086021,2,0.0015467321463251,0,0,0,0,159
2024-01-01 22:00:00+00:00,3.0,0,False,25591.5,0,False,-0.1276624159976061,2,0.0011295976503234,0,0,0,0,159
2024-01-01 23:00:00+00:00,3.25,0,False,24465.0,0,False,-0.1413540431608835,2,0.0007874007312174,0,0,0,0,159
2024-01-02 00:00:00+00:00,3.0,0,False,23680.5,0,False,-0.1574595183034342,2,0.000520035456415,0,0,0,0,159
2024-01-02 01:00:00+00:00,3.25,0,False,23513.25,0,False,-0.1752781443088446,2,0.0003335751242476,0,0,0,0,159
2024-01-02 02:00:00+00:00,3.5,0,False,25022.0,0,False,-0.1911505021037717,2,0.0002279936465536,0,0,0,0,159
2024-01-02 03:00:00+00:00,3.0,0,False,27452.75,0,False,-0.2070009429013952,2,0.0001582978296652,0,0,0,0,159
2024-01-02 04:00:00+00:00,3.25,0,False,30272.75,0,False,-0.2208629465923915,2,0.0001165593926745,0,0,0,0,159
2024-01-02 05:00:00+00:00,3.5,0,False,33341.75,0,False,-0.2304677064951059,2,9.497540511625824e-05,0,0,0,0,159
2024-01-02 06:00:00+00:00,3.0,0,False,35045.25,0,False,-0.2368153518595204,2,8.322954629832855e-05,0,0,0,0,159
2024-01-02 07:00:00+00:00,50.75,0,False,36048.25,0,False,-0.2368153518595204,2,8.322954629832855e-05,0,0,0,0,159
2024-01-02 08:00:00+00:00,538.0,0,False,35834.25,0,False,-0.2209288560007496,2,0.0001163933272047,0,0,0,0,159
2024-01-02 09:00:00+00:00,1390.0,0,False,35669.75,0,False,-0.2164769328097508,2,0.0001282409276563,0,0,0,0,159
2024-01-02 10:00:00+00:00,2153.25,0,False,33367.75,0,False,-0.2084732268224361,2,0.0001531452590404,0,0,0,0,159
2024-01-02 11:00:00+00:00,2625.5,0,False,31726.25,0,False,-0.2001797914850976,2,0.0001848553703569,0,0,0,0,159
2024-01-02 12:00:00+00:00,2307.0,0,False,30809.25,0,False,-0.1928509467082677,2,0.0002190798202138,0,0,0,0,159
2024-01-02 13:00:00+00:00,1232.75,0,False,30204.25,0,False,-0.1830001101157504,2,0.0002766862782124,0,0,0,0,159
2024-01-02 14:00:00+00:00,343.75,0,False,30418.75,0,False,-0.1792257638285289,2,0.0003030353544261,0,0,0,0,159
2024-01-02 15:00:00+00:00,12.5,0,False,32483.0,0,False,-0.174098531435127,2,0.0003433435236488,0,0,0,0,159
2024-01-02 16:00:00+00:00,4.0,0,False,35771.75,0,False,-0.1691817914688353,2,0.0003875599036335,0,0,0,0,159
2024-01-02 17:00:00+00:00,3.75,0,False,38548.5,0,False,-0.1601775501445763,2,0.0004854567023555,0,0,0,0,159
2024-01-02 18:00:00+00:00,3.25,0,False,41034.75,0,False,-0.1367926505187826,2,0.0008873401690161,0,0,0,0,159
2024-01-02 19:00:00+00:00,2.5,0,False,42477.75,0,False,-0.1118645844624282,2,0.0017241627654182,0,0,0,0,159
2024-01-02 20:00:00+00:00,3.0,0,False,43608.25,0,False,-0.0862534286907656,2,0.0034341673076382,0,0,0,0,159
2024-01-02 21:00:00+00:00,3.5,0,False,43228.0,0,False,-0.0627855507433999,2,0.0063571340378635,0,0,0,0,159
2024-01-02 22:00:00+00:00,3.0,0,False,43324.75,0,False,-0.0384582978618215,2,0.0115514284723858,0,0,0,0,159
2024-01-02 23:00:00+00:00,3.0,0,False,40665.5,0,False,-0.0167816328546401,0,0.0186754829802853,0,0,0,0,159
2024-01-03 00:00:00+00:00,3.0,0,False,40107.0,0,False,0.0028477767388085,0,0.0275681773017554,0,0,0,0,159
2024-01-03 01:00:00+00:00,3.0,0,False,40417.75,0,False,0.0097142519390454,0,0.0312996569051569,0,0,0,0,159
2024-01-03 02:00:00+00:00,3.0,0,False,40363.25,0,False,0.0186968057183381,0,0.0367264721237027,0,0,0,0,159
2024-01-03 03:00:00+00:00,3.0,0,False,41197.25,0,False,0.0242333729511968,0,0.0404073153014239,0,0,0,0,159
2024-01-03 04:00:00+00:00,3.0,0,False,42072.0,0,False,0.0333374602647786,0,0.0470818106483352,0,0,0,0,159
2024-01-03 05:00:00+00:00,3.5,0,False,46968.0,0,False,0.0419344473936882,0,0.0541859029664387,0,0,0,0,159
2024-01-03 06:00:00+00:00,3.0,0,False,48116.25,0,False,0.0470358764456373,0,0.058818669166064,0,0,0,0,159
2024-01-03 07:00:00+00:00,314.5,0,False,47517.5,0,False,0.0538745795298416,0,0.0655778481271341,0,0,0,0,159
2024-01-03 08:00:00+00:00,2371.75,0,False,46782.25,0,False,0.0595886151509685,0,0.0717603210559768,0,0,0,0,159
2024-01-03 09:00:00+00:00,5093.0,0,False,46966.25,0,False,0.0609114047439776,0,0.0732668616932326,0,0,0,0,159
2024-01-03 10:00:00+00:00,6069.0,0,False,47594.25,0,False,0.0631638847772125,0,0.0759010587707471,0,0,0,0,159
2024-01-03 11:00:00+00:00,6408.75,0,False,47075.25,0,False,0.0631638847772125,0,0.0759010587707471,0,0,0,0,159
2024-01-03 12:00:00+00:00,6128.5,0,False,45841.0,0,False,0.0570075169658009,0,0.0689037069885429,0,0,0,0,159
2024-01-03 13:00:00+00:00,4156.0,0,False,44685.75,0,False,0.0500911707636849,0,0.0617569987143457,0,0,0,0,159
2024-01-03 14:00:00+00:00,1577.5,0,False,42697.75,0,False,0.03619010901912,0,0.0493471352877412,0,0,0,0,159
2024-01-03 15:00:00+00:00,94.0,0,False,40760.75,0,False,0.0123587981356193,0,0.0328308023112643,0,0,0,0,159
2024-01-03 16:00:00+00:00,6.5,0,False,38727.5,0,False,-0.0156196061335188,0,0.019133645719403,0,0,0,0,159
2024-01-03 17:00:00+00:00,4.5,0,False,37260.0,0,False,-0.049824072897049,2,0.0087979347937135,0,0,0,0,159
2024-01-03 18:00:00+00:00,4.25,0,False,35948.5,0,False,-0.0846307495525073,2,0.0035862730206995,0,0,0,0,159
2024-01-03 19:00:00+00:00,3.25,0,False,35056.0,0,False,-0.1143911080686379,2,0.0016109063347673,0,0,0,0,159
2024-01-03 20:00:00+00:00,2.75,0,False,34790.0,0,False,-0.1391299675178055,2,0.0008345560383158,0,0,0,0,159
2024-01-03 21:00:00+00:00,3.0,0,False,33716.5,0,False,-0.1564724542857039,2,0.0005332420044393,0,0,0,0,159
2024-01-03 22:00:00+00:00,3.0,0,False,34177.75,0,False,-0.1625859910249859,2,0.000456885640077,0,0,0,0,159
2024-01-03 23:00:00+00:00,3.0,0,False,34719.5,0,False,-0.1663449899228328,2,0.0004158664264836,0,0,0,0,159
2024-01-04 00:00:00+00:00,3.0,0,False,35465.0,0,False,-0.1663449899228328,2,0.0004158664264836,0,0,0,0,159
2024-01-04 01:00:00+00:00,3.0,0,False,36546.0,0,False,-0.1659385749432086,2,0.0004201025022737,0,0,0,0,159
2024-01-04 02:00:00+00:00,3.0,0,False,37013.5,0,False,-0.1657808705205761,2,0.0004217588539046,0,0,0,0,159
2024-01-04 03:00:00+00:00,3.0,0,False,37480.75,0,False,-0.1637198000162272,2,0.0004440696870985,0,0,0,0,159
2024-01-04 04:00:00+00:00,3.0,0,False,37923.75,0,False,-0.1637198000162272,2,0.0004440696870985,0,0,0,0,159
2024-01-04 05:00:00+00:00,3.5,0,False,37215.5,0,False,-0.1709723837622754,2,0.0003707764679301,0,0,0,0,159
2024-01-04 06:00:00+00:00,3.0,0,False,35998.25,0,False,-0.174831883157543,2,0.0003372344020479,0,0,0,0,159
2024-01-04 07:00:00+00:00,165.75,0,False,34426.25,0,False,-0.180850134712676,2,0.0002913715420751,0,0,0,0,159
2024-01-04 08:00:00+00:00,1591.0,0,False,32754.5,0,False,-0.1883103615780046,2,0.000243792894392,0,0,0,0,159
2024-01-04 09:00:00+00:00,3596.0,0,False,31351.25,0,False,-0.1954759564946637,2,0.0002060700109447,0,0,0,0,159
2024-01-04 10:00:00+00:00,5056.5,0,False,29407.5,0,False,-0.2052736997955765,2,0.0001645928590906,0,0,0,0,159
2024-01-04 11:00:00+00:00,5538.0,0,False,27052.0,0,False,-0.2060600584656452,2,0.000161692700181,0,0,0,0,159
2024-01-04 12:00:00+00:00,5060.25,0,False,24397.75,0,False,-0.2098468994956297,2,0.0001485075701261,0,0,0,0,159
2024-01-04 13:00:00+00:00,3657.5,0,False,21415.25,0,False,-0.2080042614331843,2,0.0001547657275633,0,0,0,0,159
2024-01-04 14:00:00+00:00,1536.5,0,False,18530.75,0,False,-0.2080042614331843,2,0.0001547657275633,0,0,0,0,159
2024-01-04 15:00:00+00:00,95.75,0,False,15734.0,0,False,-0.1993702751962332,2,0.0001883257524481,0,0,0,0,159
2024-01-04 16:00:00+00:00,7.75,0,False,12916.25,0,False,-0.187435038653252,2,0.0002489037585597,0,0,0,0,159
2024-01-04 17:00:00+00:00,11.5,0,False,10444.5,0,False,-0.1731275252566272,2,0.0003516193097987,0,0,0,0,159
2024-01-04 18:00:00+00:00,4.25,0,False,9130.25,0,False,-0.1598258505890767,2,0.0004897879131405,0,0,0,0,159
2024-01-04 19:00:00+00:00,3.0,0,False,8942.0,0,False,-0.1486464976358026,2,0.0006516168401517,0,0,0,0,159
2024-01-04 20:00:00+00:00,3.0,0,False,8800.75,0,False,-0.127303134926894,2,0.0011404397690423,0,0,0,0,159
2024-01-04 21:00:00+00:00,3.0,0,False,9811.75,0,False,-0.1127100862032158,2,0.0016853861198169,0,0,0,0,159
2024-01-04 22:00:00+00:00,2.5,0,False,10472.25,0,False,-0.1004386111446232,2,0.0023457905301396,0,0,0,0,159
2024-01-04 23:00:00+00:00,3.0,0,False,11997.25,0,False,-0.0904161265868455,2,0.0030718550837571,0,0,0,0,159
2024-01-05 00:00:00+00:00,3.0,0,False,13928.5,0,False,-0.085493774759071,2,0.0035045883180416,0,0,0,0,159
2024-01-05 01:00:00+00:00,3.0,0,False,15948.75,0,False,-0.085493774759071,2,0.0035045883180416,0,0,0,0,159
2024-01-05 02:00:00+00:00,3.0,0,False,18287.5,0,False,-0.0868673367144364,2,0.003378252944083,0,0,0,0,159
2024-01-05 03:00:00+00:00,3.0,0,False,19729.0,0,False,-0.0927052916474372,2,0.0028887123000337,0,0,0,0,159
2024-01-05 04:00:00+00:00,3.0,0,False,21452.25,0,False,-0.0963694512336081,2,0.0026175674489707,0,0,0,0,159
2024-01-05 05:00:00+00:00,3.0,0,False,23357.5,0,False,-0.1040818401981647,2,0.0021263584149156,0,0,0,0,159
2024-01-05 06:00:00+00:00,3.25,0,False,25062.25,0,False,-0.116503508427221,2,0.001522053168061,0,0,0,0,159
2024-01-05 07:00:00+00:00,188.5,0,False,26653.75,0,False,-0.1339180207797424,2,0.0009571199996204,0,0,0,0,159
2024-01-05 08:00:00+00:00,1696.75,0,False,27470.0,0,False,-0.1484789331682456,2,0.0006544401948443,0,0,0,0,159
2024-01-05 09:00:00+00:00,4069.25,0,False,27932.75,0,False,-0.1592524151124532,2,0.0004969395004348,0,0,0,0,159
2024-01-05 10:00:00+00:00,5644.25,0,False,28298.0,0,False,-0.16503246366664,2,0.0004297164788082,0,0,0,0,159
2024-01-05 11:00:00+00:00,5630.75,0,False,28131.25,0,False,-0.16503246366664,2,0.0004297164788082,0,0,0,0,159
2024-01-05 12:00:00+00:00,4351.75,0,False,27769.0,0,False,-0.1602184196969698,2,0.0004849560777804,0,0,0,0,159
2024-01-05 13:00:00+00:00,2795.5,0,False,27156.25,0,False,-0.1488816561888883,2,0.0006476764690241,0,0,0,0,159
2024-01-05 14:00:00+00:00,1106.5,0,False,26105.5,0,False,-0.1288657906887932,2,0.0010940582715391,0,0,0,0,159
2024-01-05 15:00:00+00:00,85.0,0,False,25591.0,0,False,-0.1097329301341021,2,0.0018259954869917,0,0,0,0,159
2024-01-05 16:00:00+00:00,4.5,0,False,25922.5,0,False,-0.0913802673195118,2,0.0029933808293189,0,0,0,0,159
2024-01-05 17:00:00+00:00,5.5,0,False,26113.75,0,False,-0.0791339619268993,2,0.0041507200697785,0,0,0,0,159
2024-01-05 18:00:00+00:00,4.75,0,False,26160.0,0,False,-0.0724646090701434,2,0.0049478767468767,0,0,0,0,159
2024-01-05 19:00:00+00:00,3.75,0,False,25312.0,0,False,-0.0724646090701434,2,0.0049478767468767,0,0,0,0,159
2024-01-05 20:00:00+00:00,3.0,0,False,24319.75,0,False,-0.0760609408382435,2,0.0045018344034882,0,0,0,0,159
2024-01-05 21:00:00+00:00,4.0,0,False,22699.0,0,False,-0.0865703936475451,2,0.0034051880639438,0,0,0,0,159
2024-01-05 22:00:00+00:00,3.0,0,False,21046.0,0,False,-0.1020050107179339,2,0.002248805739558,0,0,0,0,159
2024-01-05 23:00:00+00:00,3.0,0,False,19576.75,0,False,-0.1217412373426519,2,0.0013227774542075,0,0,0,0,159
2024-01-06 00:00:00+00:00,3.0,0,False,18189.5,0,False,-0.1406163950100747,2,0.0008027202408485,0,0,0,0,159
2024-01-06 01:00:00+00:00,3.0,0,False,17284.0,0,False,-0.1565375248910701,2,0.0005323603655643,0,0,0,0,159
2024-01-06 02:00:00+00:00,3.0,0,False,16594.0,0,False,-0.1687574998189591,2,0.0003916569535032,0,0,0,0,159
2024-01-06 03:00:00+00:00,3.0,0,False,16289.75,0,False,-0.1764420815580956,2,0.000324233917895,0,0,0,0,159
2024-01-06 04:00:00+00:00,3.0,0,False,15862.5,0,False,-0.1764420815580956,2,0.000324233917895,0,0,0,0,159
2024-01-06 05:00:00+00:00,3.25,0,False,15912.5,0,False,-0.1742921128597219,2,0.0003417192388468,0,0,0,0,159
2024-01-06 06:00:00+00:00,3.5,0,False,15800.75,0,False,-0.1641474084404162,2,0.0004393377901441,0,0,0,0,159
2024-01-06 07:00:00+00:00,109.5,0,False,15915.25,0,False,-0.1513062781580297,2,0.0006085013704518,0,0,0,0,159
2024-01-06 08:00:00+00:00,1040.0,0,False,16056.75,0,False,-0.1365032975836817,2,0.0008941153782749,0,0,0,0,159
2024-01-06 09:00:00+00:00,2147.25,0,False,15795.5,0,False,-0.1205001826180677,2,0.0013674287880657,0,0,0,0,159
2024-01-06 10:00:00+00:00,2765.0,0,False,15623.75,0,False,-0.1039439792578007,2,0.0021342758063079,0,0,0,0,159
2024-01-06 11:00:00+00:00,2880.5,0,False,15700.25,0,False,-0.0879884860928432,2,0.0032783947313434,0,0,0,0,159
2024-01-06 12:00:00+00:00,2332.5,0,False,15634.75,0,False,-0.0745751561874835,2,0.0046813805518045,0,0,0,0,159
2024-01-06 13:00:00+00:00,1418.0,0,False,15720.25,0,False,-0.062680001131181,2,0.0063743176774549,0,0,0,0,159
2024-01-06 14:00:00+00:00,477.5,0,False,15917.75,0,False,-0.0518975127829889,2,0.0083602846695409,0,0,0,0,159
2024-01-06 15:00:00+00:00,22.25,0,False,15965.5,0,False,-0.0421436712520453,2,0.0105904293189014,0,0,0,0,159
2024-01-06 16:00:00+00:00,3.75,0,False,16291.5,0,False,-0.037873446254174,2,0.0117102079202309,0,0,0,0,159
2024-01-06 17:00:00+00:00,4.0,0,False,16363.25,0,False,-0.034000325001108,2,0.0128062365251153,0,0,0,0,159
2024-01-06 18:00:00+00:00,4.0,0,False,16361.75,0,False,-0.0297395408029815,2,0.014103729961759,0,0,0,0,159
2024-01-06 19:00:00+00:00,3.75,0,False,16490.5,0,False,-0.0232374576391729,0,0.0162767711151457,0,0,0,0,159
2024-01-06 20:00:00+00:00,3.0,0,False,16389.75,0,False,-0.0156258886218285,0,0.0191311466147447,0,0,0,0,159
2024-01-06 21:00:00+00:00,2.75,0,False,16124.0,0,False,-0.0068962016970882,0,0.0228405965232724,0,0,0,0,159
2024-01-06 22:00:00+00:00,3.0,0,False,16092.25,0,False,0.0017990420156543,0,0.0270281620755301,0,0,0,0,159
2024-01-06 23:00:00+00:00,3.0,0,False,15840.75,0,False,0.0152414796392715,0,0.0345621993704292,0,0,0,0,159
2024-01-07 00:00:00+00:00,2.75,0,False,15960.5,0,False,0.028787859571548,0,0.0436447449180435,0,0,0,0,159
2024-01-07 01:00:00+00:00,3.0,0,False,16083.5,0,False,0.0419342673145639,0,0.0541857451858912,0,0,0,0,159
2024-01-07 02:00:00+00:00,3.0,0,False,16059.25,0,False,0.0541906073746697,0,0.0659065224714805,0,0,0,0,159
2024-01-07 03:00:00+00:00,2.5,0,False,16257.0,0,False,0.0654074216837461,0,0.0786140174109075,0,0,0,0,159
2024-01-07 04:00:00+00:00,3.0,0,False,16389.0,0,False,0.0745337264375196,0,0.0906448329058523,0,1,1,0,159
2024-01-07 05:00:00+00:00,3.0,0,False,17055.5,0,False,0.0821564963794097,0,0.1020610872527954,0,1,1,0,159
2024-01-07 06:00:00+00:00,4.0,0,False,17029.25,0,False,0.0885124250949669,0,0.1126635701729883,0,1,1,0,159
2024-01-07 07:00:00+00:00,111.25,0,False,16569.75,0,False,0.0946615699521585,0,0.1239669596762293,0,1,1,0,159
2024-01-07 08:00:00+00:00,945.75,0,False,16081.0,0,False,0.1006866275086366,0,0.1361406499325678,0,1,1,0,159
2024-01-07 09:00:00+00:00,2126.75,0,False,15415.25,0,False,0.1076299426926137,0,0.1516511048728685,0,1,1,0,159
2024-01-07 10:00:00+00:00,3362.0,0,False,15357.5,0,False,0.1269890591708915,0,0.2045659010577216,0,1,1,0,159
2024-01-07 11:00:00+00:00,3792.5,0,False,15638.0,0,False,0.1472189379422799,0,0.277661331080248,0,1,1,0,159
2024-01-07 12:00:00+00:00,3162.75,0,False,16217.25,0,False,0.1668803596552887,0,0.3676978892876311,0,1,1,0,159
2024-01-07 13:00:00+00:00,2014.75,0,False,16785.5,0,False,0.1735009307298713,0,0.4019629327424808,0,1,1,1,159
2024-01-07 14:00:00+00:00,730.25,0,False,16961.0,0,False,0.1784710975508232,0,0.4287991283317958,0,1,1,1,159
2024-01-07 15:00:00+00:00,41.25,0,False,17820.25,0,False,0.1936242135014107,1,0.5150094521696953,1,1,1,1,5
2024-01-07 16:00:00+00:00,3.25,0,False,19152.75,0,False,0.2043008781493613,1,0.5777060469647006,1,1,1,1,5
2024-01-07 17:00:00+00:00,3.25,0,False,20889.25,0,False,0.2043008781493613,1,0.5777060469647006,1,1,1,1,5
2024-01-07 18:00:00+00:00,3.0,0,False,22249.5,0,False,0.1999033567035847,1,0.5518451842440877,1,1,1,1,5
2024-01-07 19:00:00+00:00,3.0,0,False,21793.5,0,False,0.1937878761154765,1,0.5159652443897946,1,1,1,1,5
2024-01-07 20:00:00+00:00,3.5,0,False,20738.0,0,False,0.1885917885765554,0,0.4858123414203653,0,1,1,1,28
2024-01-07 21:00:00+00:00,3.0,0,False,20559.5,0,False,0.1862798159982071,0,0.4725562107304123,0,1,1,1,28
2024-01-07 22:00:00+00:00,3.0,0,False,20912.25,0,False,0.165093387674614,0,0.3587670903543649,0,1,1,0,28
2024-01-07 23:00:00+00:00,3.0,0,False,20991.25,0,False,0.1395958557179723,0,0.2478125280353077,0,1,1,0,28
2024-01-08 00:00:00+00:00,3.0,0,False,21607.0,0,False,0.1125168232499459,0,0.1636003909728655,0,1,1,0,28
2024-01-08 01:00:00+00:00,2.75,0,False,22431.75,0,False,0.0845926044460436,0,0.1060018319754477,0,1,1,0,28
2024-01-08 02:00:00+00:00,3.0,0,False,22849.0,0,False,0.0553878865365677,0,0.0671654482813121,0,0,0,0,28
2024-01-08 03:00:00+00:00,3.0,0,False,22250.75,0,False,0.0379252752547809,0,0.0507687222399068,0,0,0,0,28
2024-01-08 04:00:00+00:00,3.25,0,False,21816.25,0,False,0.0080174461827376,0,0.0303452813449524,0,0,0,0,28
2024-01-08 05:00:00+00:00,3.0,0,False,22027.75,0,False,-0.0095566923687495,0,0.0216591165636494,0,0,0,0,28
2024-01-08 06:00:00+00:00,3.25,0,False,21994.75,0,False,-0.02562267774648,2,0.0154519270812018,0,0,0,0,28
2024-01-08 07:00:00+00:00,176.75,0,False,22421.0,0,False,-0.02562267774648,2,0.0154519270812018,0,0,0,0,28
2024-01-08 08:00:00+00:00,1792.0,0,False,22422.25,0,False,-0.0246041825406673,2,0.0158001615277637,0,0,0,0,28
2024-01-08 09:00:00+00:00,4477.75,0,False,22270.0,0,False,-0.0186029959256677,0,0.0179737439626507,0,0,0,0,28
2024-01-08 10:00:00+00:00,7502.25,0,False,22104.5,0,False,-0.0090397806586126,0,0.0218851130966232,0,0,0,0,28
2024-01-08 11:00:00+00:00,9389.75,0,False,21917.0,0,False,0.004158757270504,0,0.0282541672476412,0,0,0,0,28
2024-01-08 12:00:00+00:00,9026.25,0,False,22024.5,0,False,0.0194650939162735,0,0.0372212788517967,0,0,0,0,28
2024-01-08 13:00:00+00:00,6239.5,0,False,22065.25,0,False,0.0194650939162735,0,0.0372212788517967,0,0,0,0,28
2024-01-08 14:00:00+00:00,2335.25,0,False,22090.0,0,False,0.0137746579683863,0,0.0336729344331536,0,0,0,0,28
2024-01-08 15:00:00+00:00,138.0,0,False,22781.25,0,False,0.0030814420652833,0,0.0276895523556814,0,0,0,0,28
2024-01-08 16:00:00+00:00,5.25,0,False,23425.5,0,False,-0.009345446157191,0,0.0217512686171121,0,0,0,0,28
2024-01-08 17:00:00+00:00,6.0,0,False,23452.25,0,False,-0.0237352486921783,2,0.0161019381667442,0,0,0,0,28
2024-01-08 18:00:00+00:00,3.5,0,False,23230.25,0,False,-0.0356595044140639,2,0.0123271606465403,0,0,0,0,28
2024-01-08 19:00:00+00:00,3.25,0,False,22300.0,0,False,-0.0356595044140639,2,0.0123271606465403,0,0,0,0,28
2024-01-08 20:00:00+00:00,3.0,0,False,21257.5,0,False,0.0025611081284067,0,0.0274197971379928,0,0,0,0,28
2024-01-08 21:00:00+00:00,3.25,0,False,19527.0,0,False,0.0588504126270509,0,0.0709322468267574,0,0,0,0,28
2024-01-08 22:00:00+00:00,3.25,0,False,18167.5,0,False,0.1197194681428967,0,0.1828979497801458,0,1,1,0,28
2024-01-08 23:00:00+00:00,3.0,0,False,17052.5,0,False,0.172433721001035,0,0.3963197114115571,0,1,1,1,28
2024-01-09 00:00:00+00:00,3.25,0,False,16110.0,0,False,0.2283107729969065,1,0.7130767275586863,1,1,1,1,15
2024-01-09 01:00:00+00:00,3.0,0,False,15365.75,0,False,0.2826434664523325,1,0.9170446139560992,1,1,1,1,15
2024-01-09 02:00:00+00:00,3.0,0,False,14540.25,0,False,0.3386913051646903,1,0.9844736841179498,1,1,1,1,15
2024-01-09 03:00:00+00:00,3.0,0,False,14005.75,0,False,0.3446892054233821,1,0.9872448499288023,1,1,1,1,15
2024-01-09 04:00:00+00:00,3.0,0,False,13449.5,0,False,0.3453148471216546,1,0.9875058614949054,1,1,1,1,15
2024-01-09 05:00:00+00:00,3.75,0,False,13388.5,0,False,0.3469998604659945,1,0.9881844153059238,1,1,1,1,15
2024-01-09 06:00:00+00:00,4.0,0,False,12969.5,0,False,0.3514996855421362,1,0.9898325068426238,1,1,1,1,15
2024-01-09 07:00:00+00:00,516.75,0,False,12613.5,0,False,0.3543313509739562,1,0.9907571498102172,1,1,1,1,15
2024-01-09 08:00:00+00:00,4475.25,0,False,11117.25,0,False,0.3550889702735738,1,0.9909909000940782,1,1,1,1,15
2024-01-09 09:00:00+00:00,10193.75,0,False,9228.5,0,False,0.3550889702735738,1,0.9909909000940782,1,1,1,1,15
2024-01-09 10:00:00+00:00,14679.75,0,False,8185.75,0,False,0.351680796489329,1,0.9898941331246116,1,1,1,1,15
2024-01-09 11:00:00+00:00,16317.25,0,False,7896.75,0,False,0.335881543533708,1,0.982993143334912,1,1,1,1,15
2024-01-09 12:00:00+00:00,14882.5,0,False,8175.25,0,False,0.2991488315024589,1,0.9476159460595832,1,1,1,1,15
2024-01-09 13:00:00+00:00,10240.25,0,False,8367.5,0,False,0.2544428520502059,1,0.8325215873798348,1,1,1,1,15
2024-01-09 14:00:00+00:00,3991.75,0,False,8796.0,0,False,0.221031122586257,1,0.6737822887075299,1,1,1,1,15
2024-01-09 15:00:00+00:00,243.5,0,False,10695.25,0,False,0.1861743185380033,0,0.4719541545861995,0,1,1,1,16
2024-01-09 16:00:00+00:00,3.75,0,False,12840.5,0,False,0.1476146964786171,0,0.2792889617558647,0,1,1,0,16
2024-01-09 17:00:00+00:00,3.25,0,False,13420.25,0,False,0.1047936304924347,0,0.1451142212660381,0,1,1,0,16
2024-01-09 18:00:00+00:00,3.25,0,False,13276.25,0,False,0.0674880732532727,0,0.0812127327741786,0,0,0,0,16
2024-01-09 19:00:00+00:00,3.75,0,False,12777.25,0,False,0.0475110116150918,0,0.0592672976146635,0,0,0,0,16
2024-01-09 20:00:00+00:00,3.0,0,False,12421.75,0,False,0.0403926839104128,0,0.0528493782076481,0,0,0,0,16
2024-01-09 21:00:00+00:00,3.0,0,False,11852.75,0,False,0.0267513772894881,0,0.0421728645618408,0,0,0,0,16
