datetime,solar_generation_mw,solar_missing_flag,solar_interpolated_flag
2024-01-01 00:00:00+00:00,3.0,0,False
2024-01-01 01:00:00+00:00,3.0,0,False
2024-01-01 02:00:00+00:00,3.25,0,False
2024-01-01 03:00:00+00:00,3.0,0,False
2024-01-01 04:00:00+00:00,3.25,0,False
2024-01-01 05:00:00+00:00,3.25,0,False
2024-01-01 06:00:00+00:00,4.0,0,False
2024-01-01 07:00:00+00:00,425.25,0,False
2024-01-01 08:00:00+00:00,3217.5,0,False
2024-01-01 09:00:00+00:00,6342.5,0,False
2024-01-01 10:00:00+00:00,8136.5,0,False
2024-01-01 11:00:00+00:00,7771.5,0,False
2024-01-01 12:00:00+00:00,6366.0,0,False
2024-01-01 13:00:00+00:00,4199.25,0,False
2024-01-01 14:00:00+00:00,1422.5,0,False
2024-01-01 15:00:00+00:00,83.5,0,False
2024-01-01 16:00:00+00:00,5.75,0,False
2024-01-01 17:00:00+00:00,5.25,0,False
2024-01-01 18:00:00+00:00,4.5,0,False
2024-01-01 19:00:00+00:00,3.25,0,False
2024-01-01 20:00:00+00:00,3.0,0,False
2024-01-01 21:00:00+00:00,2.75,0,False
2024-01-01 22:00:00+00:00,3.0,0,False
2024-01-01 23:00:00+00:00,3.25,0,False
2024-01-02 00:00:00+00:00,3.0,0,False
2024-01-02 01:00:00+00:00,3.25,0,False
2024-01-02 02:00:00+00:00,3.5,0,False
2024-01-02 03:00:00+00:00,3.0,0,False
2024-01-02 04:00:00+00:00,3.25,0,False
2024-01-02 05:00:00+00:00,3.5,0,False
2024-01-02 06:00:00+00:00,3.0,0,False
2024-01-02 07:00:00+00:00,50.75,0,False
2024-01-02 08:00:00+00:00,538.0,0,False
2024-01-02 09:00:00+00:00,1390.0,0,False
2024-01-02 10:00:00+00:00,2153.25,0,False
2024-01-02 11:00:00+00:00,2625.5,0,False
2024-01-02 12:00:00+00:00,2307.0,0,False
2024-01-02 13:00:00+00:00,1232.75,0,False
2024-01-02 14:00:00+00:00,343.75,0,False
2024-01-02 15:00:00+00:00,12.5,0,False
2024-01-02 16:00:00+00:00,4.0,0,False
2024-01-02 17:00:00+00:00,3.75,0,False
2024-01-02 18:00:00+00:00,3.25,0,False
2024-01-02 19:00:00+00:00,2.5,0,False
2024-01-02 20:00:00+00:00,3.0,0,False
2024-01-02 21:00:00+00:00,3.5,0,False
2024-01-02 22:00:00+00:00,3.0,0,False
2024-01-02 23:00:00+00:00,3.0,0,False
2024-01-03 00:00:00+00:00,3.0,0,False
2024-01-03 01:00:00+00:00,3.0,0,False
2024-01-03 02:00:00+00:00,3.0,0,False
2024-01-03 03:00:00+00:00,3.0,0,False
2024-01-03 04:00:00+00:00,3.0,0,False
2024-01-03 05:00:00+00:00,3.5,0,False
2024-01-03 06:00:00+00:00,3.0,0,False
2024-01-03 07:00:00+00:00,314.5,0,False
2024-01-03 08:00:00+00:00,2371.75,0,False
2024-01-03 09:00:00+00:00,5093.0,0,False
2024-01-03 10:00:00+00:00,6069.0,0,False
2024-01-03 11:00:00+00:00,6408.75,0,False
2024-01-03 12:00:00+00:00,6128.5,0,False
2024-01-03 13:00:00+00:00,4156.0,0,False
2024-01-03 14:00:00+00:00,1577.5,0,False
2024-01-03 15:00:00+00:00,94.0,0,False
2024-01-03 16:00:00+00:00,6.5,0,False
2024-01-03 17:00:00+00:00,4.5,0,False
2024-01-03 18:00:00+00:00,4.25,0,False
2024-01-03 19:00:00+00:00,3.25,0,False
2024-01-03 20:00:00+00:00,2.75,0,False
2024-01-03 21:00:00+00:00,3.0,0,False
2024-01-03 22:00:00+00:00,3.0,0,False
2024-01-03 23:00:00+00:00,3.0,0,False
2024-01-04 00:00:00+00:00,3.0,0,False
2024-01-04 01:00:00+00:00,3.0,0,False
2024-01-04 02:00:00+00:00,3.0,0,False
2024-01-04 03:00:00+00:00,3.0,0,False
2024-01-04 04:00:00+00:00,3.0,0,False
2024-01-04 05:00:00+00:00,3.5,0,False
2024-01-04 06:00:00+00:00,3.0,0,False
2024-01-04 07:00:00+00:00,165.75,0,False
2024-01-04 08:00:00+00:00,1591.0,0,False
2024-01-04 09:00:00+00:00,3596.0,0,False
2024-01-04 10:00:00+00:00,5056.5,0,False
2024-01-04 11:00:00+00:00,5538.0,0,False
2024-01-04 12:00:00+00:00,5060.25,0,False
2024-01-04 13:00:00+00:00,3657.5,0,False
2024-01-04 14:00:00+00:00,1536.5,0,False
2024-01-04 15:00:00+00:00,95.75,0,False
2024-01-04 16:00:00+00:00,7.75,0,False
2024-01-04 17:00:00+00:00,11.5,0,False
2024-01-04 18:00:00+00:00,4.25,0,False
2024-01-04 19:00:00+00:00,3.0,0,False
2024-01-04 20:00:00+00:00,3.0,0,False
2024-01-04 21:00:00+00:00,3.0,0,False
2024-01-04 22:00:00+00:00,2.5,0,False
2024-01-04 23:00:00+00:00,3.0,0,False
2024-01-05 00:00:00+00:00,3.0,0,False
2024-01-05 01:00:00+00:00,3.0,0,False
2024-01-05 02:00:00+00:00,3.0,0,False
2024-01-05 03:00:00+00:00,3.0,0,False
2024-01-05 04:00:00+00:00,3.0,0,False
2024-01-05 05:00:00+00:00,3.0,0,False
2024-01-05 06:00:00+00:00,3.25,0,False
2024-01-05 07:00:00+00:00,188.5,0,False
2024-01-05 08:00:00+00:00,1696.75,0,False
2024-01-05 09:00:00+00:00,4069.25,0,False
2024-01-05 10:00:00+00:00,5644.25,0,False
2024-01-05 11:00:00+00:00,5630.75,0,False
2024-01-05 12:00:00+00:00,4351.75,0,False
2024-01-05 13:00:00+00:00,2795.5,0,False
2024-01-05 14:00:00+00:00,1106.5,0,False
2024-01-05 15:00:00+00:00,85.0,0,False
2024-01-05 16:00:00+00:00,4.5,0,False
2024-01-05 17:00:00+00:00,5.5,0,False
2024-01-05 18:00:00+00:00,4.75,0,False
2024-01-05 19:00:00+00:00,3.75,0,False
2024-01-05 20:00:00+00:00,3.0,0,False
2024-01-05 21:00:00+00:00,4.0,0,False
2024-01-05 22:00:00+00:00,3.0,0,False
2024-01-05 23:00:00+00:00,3.0,0,False
2024-01-06 00:00:00+00:00,3.0,0,False
2024-01-06 01:00:00+00:00,3.0,0,False
2024-01-06 02:00:00+00:00,3.0,0,False
2024-01-06 03:00:00+00:00,3.0,0,False
2024-01-06 04:00:00+00:00,3.0,0,False
2024-01-06 05:00:00+00:00,3.25,0,False
2024-01-06 06:00:00+00:00,3.5,0,False
2024-01-06 07:00:00+00:00,109.5,0,False
2024-01-06 08:00:00+00:00,1040.0,0,False
2024-01-06 09:00:00+00:00,2147.25,0,False
2024-01-06 10:00:00+00:00,2765.0,0,False
2024-01-06 11:00:00+00:00,2880.5,0,False
2024-01-06 12:00:00+00:00,2332.5,0,False
2024-01-06 13:00:00+00:00,1418.0,0,False
2024-01-06 14:00:00+00:00,477.5,0,False
2024-01-06 15:00:00+00:00,22.25,0,False
2024-01-06 16:00:00+00:00,3.75,0,False
2024-01-06 17:00:00+00:00,4.0,0,False
2024-01-06 18:00:00+00:00,4.0,0,False
2024-01-06 19:00:00+00:00,3.75,0,False
2024-01-06 20:00:00+00:00,3.0,0,False
2024-01-06 21:00:00+00:00,2.75,0,False
2024-01-06 22:00:00+00:00,3.0,0,False
2024-01-06 23:00:00+00:00,3.0,0,False
2024-01-07 00:00:00+00:00,2.75,0,False
2024-01-07 01:00:00+00:00,3.0,0,False
2024-01-07 02:00:00+00:00,3.0,0,False
2024-01-07 03:00:00+00:00,2.5,0,False
2024-01-07 04:00:00+00:00,3.0,0,False
2024-01-07 05:00:00+00:00,3.0,0,False
2024-01-07 06:00:00+00:00,4.0,0,False
2024-01-07 07:00:00+00:00,111.25,0,False
2024-01-07 08:00:00+00:00,945.75,0,False
2024-01-07 09:00:00+00:00,2126.75,0,False
2024-01-07 10:00:00+00:00,3362.0,0,False
2024-01-07 11:00:00+00:00,3792.5,0,False
2024-01-07 12:00:00+00:00,3162.75,0,False
2024-01-07 13:00:00+00:00,2014.75,0,False
2024-01-07 14:00:00+00:00,730.25,0,False
2024-01-07 15:00:00+00:00,41.25,0,False
2024-01-07 16:00:00+00:00,3.25,0,False
2024-01-07 17:00:00+00:00,3.25,0,False
2024-01-07 18:00:00+00:00,3.0,0,False
2024-01-07 19:00:00+00:00,3.0,0,False
2024-01-07 20:00:00+00:00,3.5,0,False
2024-01-07 21:00:00+00:00,3.0,0,False
2024-01-07 22:00:00+00:00,3.0,0,False
2024-01-07 23:00:00+00:00,3.0,0,False
2024-01-08 00:00:00+00:00,3.0,0,False
2024-01-08 01:00:00+00:00,2.75,0,False
2024-01-08 02:00:00+00:00,3.0,0,False
2024-01-08 03:00:00+00:00,3.0,0,False
2024-01-08 04:00:00+00:00,3.25,0,False
2024-01-08 05:00:00+00:00,3.0,0,False
2024-01-08 06:00:00+00:00,3.25,0,False
2024-01-08 07:00:00+00:00,176.75,0,False
2024-01-08 08:00:00+00:00,1792.0,0,False
2024-01-08 09:00:00+00:00,4477.75,0,False
2024-01-08 10:00:00+00:00,7502.25,0,False
2024-01-08 11:00:00+00:00,9389.75,0,False
2024-01-08 12:00:00+00:00,9026.25,0,False
2024-01-08 13:00:00+00:00,6239.5,0,False
2024-01-08 14:00:00+00:00,2335.25,0,False
2024-01-08 15:00:00+00:00,138.0,0,False
2024-01-08 16:00:00+00:00,5.25,0,False
2024-01-08 17:00:00+00:00,6.0,0,False
2024-01-08 18:00:00+00:00,3.5,0,False
2024-01-08 19:00:00+00:00,3.25,0,False
2024-01-08 20:00:00+00:00,3.0,0,False
2024-01-08 21:00:00+00:00,3.25,0,False
2024-01-08 22:00:00+00:00,3.25,0,False
2024-01-08 23:00:00+00:00,3.0,0,False
2024-01-09 00:00:00+00:00,3.25,0,False
2024-01-09 01:00:00+00:00,3.0,0,False
2024-01-09 02:00:00+00:00,3.0,0,False
2024-01-09 03:00:00+00:00,3.0,0,False
2024-01-09 04:00:00+00:00,3.0,0,False
2024-01-09 05:00:00+00:00,3.75,0,False
2024-01-09 06:00:00+00:00,4.0,0,False
2024-01-09 07:00:00+00:00,516.75,0,False
2024-01-09 08:00:00+00:00,4475.25,0,False
2024-01-09 09:00:00+00:00,10193.75,0,False
2024-01-09 10:00:00+00:00,14679.75,0,False
2024-01-09 11:00:00+00:00,16317.25,0,False
2024-01-09 12:00:00+00:00,14882.5,0,False
2024-01-09 13:00:00+00:00,10240.25,0,False
2024-01-09 14:00:00+00:00,3991.75,0,False
2024-01-09 15:00:00+00:00,243.5,0,False
2024-01-09 16:00:00+00:00,3.75,0,False
2024-01-09 17:00:00+00:00,3.25,0,False
2024-01-09 18:00:00+00:00,3.25,0,False
2024-01-09 19:00:00+00:00,3.75,0,False
2024-01-09 20:00:00+00:00,3.0,0,False
2024-01-09 21:00:00+00:00,3.0,0,False
2024-01-09 22:00:00+00:00,3.0,0,False
2024-01-09 23:00:00+00:00,3.25,0,False
2024-01-10 00:00:00+00:00,3.5,0,False
2024-01-10 01:00:00+00:00,3.0,0,False
2024-01-10 02:00:00+00:00,3.0,0,False
2024-01-10 03:00:00+00:00,3.0,0,False
2024-01-10 04:00:00+00:00,3.25,0,False
2024-01-10 05:00:00+00:00,3.0,0,False
2024-01-10 06:00:00+00:00,3.75,0,False
2024-01-10 07:00:00+00:00,490.5,0,False
2024-01-10 08:00:00+00:00,4107.5,0,False
2024-01-10 09:00:00+00:00,9443.5,0,False
2024-01-10 10:00:00+00:00,13666.25,0,False
2024-01-10 11:00:00+00:00,15282.75,0,False
2024-01-10 12:00:00+00:00,13872.75,0,False
2024-01-10 13:00:00+00:00,9586.0,0,False
2024-01-10 14:00:00+00:00,3818.0,0,False
2024-01-10 15:00:00+00:00,293.25,0,False
2024-01-10 16:00:00+00:00,5.0,0,False
2024-01-10 17:00:00+00:00,3.0,0,False
2024-01-10 18:00:00+00:00,3.5,0,False
2024-01-10 19:00:00+00:00,4.5,0,False
2024-01-10 20:00:00+00:00,3.5,0,False
2024-01-10 21:00:00+00:00,3.25,0,False
2024-01-10 22:00:00+00:00,3.0,0,False
2024-01-10 23:00:00+00:00,3.0,0,False
2024-01-11 00:00:00+00:00,3.0,0,False
2024-01-11 01:00:00+00:00,3.0,0,False
2024-01-11 02:00:00+00:00,3.0,0,False
2024-01-11 03:00:00+00:00,3.0,0,False
2024-01-11 04:00:00+00:00,3.0,0,False
2024-01-11 05:00:00+00:00,3.0,0,False
2024-01-11 06:00:00+00:00,3.5,0,False
2024-01-11 07:00:00+00:00,544.25,0,False
2024-01-11 08:00:00+00:00,4210.0,0,False
2024-01-11 09:00:00+00:00,9326.0,0,False
2024-01-11 10:00:00+00:00,12970.5,0,False
2024-01-11 11:00:00+00:00,13759.5,0,False
2024-01-11 12:00:00+00:00,12115.25,0,False
2024-01-11 13:00:00+00:00,8367.25,0,False
2024-01-11 14:00:00+00:00,3526.0,0,False
2024-01-11 15:00:00+00:00,327.5,0,False
2024-01-11 16:00:00+00:00,8.75,0,False
2024-01-11 17:00:00+00:00,4.25,0,False
2024-01-11 18:00:00+00:00,3.5,0,False
2024-01-11 19:00:00+00:00,3.75,0,False
2024-01-11 20:00:00+00:00,3.5,0,False
2024-01-11 21:00:00+00:00,3.5,0,False
2024-01-11 22:00:00+00:00,3.0,0,False
2024-01-11 23:00:00+00:00,3.0,0,False
2024-01-12 00:00:00+00:00,3.0,0,False
2024-01-12 01:00:00+00:00,3.25,0,False
2024-01-12 02:00:00+00:00,3.25,0,False
2024-01-12 03:00:00+00:00,3.0,0,False
2024-01-12 04:00:00+00:00,3.25,0,False
2024-01-12 05:00:00+00:00,3.0,0,False
2024-01-12 06:00:00+00:00,4.25,0,False
2024-01-12 07:00:00+00:00,217.0,0,False
2024-01-12 08:00:00+00:00,1405.25,0,False
2024-01-12 09:00:00+00:00,2832.0,0,False
2024-01-12 10:00:00+00:00,3988.75,0,False
2024-01-12 11:00:00+00:00,4455.5,0,False
2024-01-12 12:00:00+00:00,4017.5,0,False
2024-01-12 13:00:00+00:00,2774.25,0,False
2024-01-12 14:00:00+00:00,1155.75,0,False
2024-01-12 15:00:00+00:00,113.25,0,False
2024-01-12 16:00:00+00:00,5.5,0,False
2024-01-12 17:00:00+00:00,4.0,0,False
2024-01-12 18:00:00+00:00,4.0,0,False
2024-01-12 19:00:00+00:00,3.25,0,False
2024-01-12 20:00:00+00:00,3.0,0,False
2024-01-12 21:00:00+00:00,3.25,0,False
2024-01-12 22:00:00+00:00,3.25,0,False
2024-01-12 23:00:00+00:00,3.0,0,False
2024-01-13 00:00:00+00:00,3.0,0,False
2024-01-13 01:00:00+00:00,3.25,0,False
2024-01-13 02:00:00+00:00,3.25,0,False
2024-01-13 03:00:00+00:00,3.0,0,False
2024-01-13 04:00:00+00:00,3.25,0,False
2024-01-13 05:00:00+00:00,3.0,0,False
2024-01-13 06:00:00+00:00,3.25,0,False
2024-01-13 07:00:00+00:00,85.0,0,False
2024-01-13 08:00:00+00:00,772.0,0,False
2024-01-13 09:00:00+00:00,1799.0,0,False
2024-01-13 10:00:00+00:00,2479.5,0,False
2024-01-13 11:00:00+00:00,2786.75,0,False
2024-01-13 12:00:00+00:00,2590.0,0,False
2024-01-13 13:00:00+00:00,1861.75,0,False
2024-01-13 14:00:00+00:00,800.25,0,False
2024-01-13 15:00:00+00:00,74.75,0,False
2024-01-13 16:00:00+00:00,3.5,0,False
2024-01-13 17:00:00+00:00,3.5,0,False
2024-01-13 18:00:00+00:00,3.25,0,False
2024-01-13 19:00:00+00:00,3.25,0,False
2024-01-13 20:00:00+00:00,3.0,0,False
2024-01-13 21:00:00+00:00,3.0,0,False
2024-01-13 22:00:00+00:00,3.0,0,False
2024-01-13 23:00:00+00:00,3.0,0,False
2024-01-14 00:00:00+00:00,3.0,0,False
2024-01-14 01:00:00+00:00,3.75,0,False
2024-01-14 02:00:00+00:00,3.5,0,False
2024-01-14 03:00:00+00:00,3.25,0,False
2024-01-14 04:00:00+00:00,3.0,0,False
2024-01-14 05:00:00+00:00,3.0,0,False
2024-01-14 06:00:00+00:00,3.5,0,False
2024-01-14 07:00:00+00:00,263.75,0,False
2024-01-14 08:00:00+00:00,1887.75,0,False
2024-01-14 09:00:00+00:00,4006.25,0,False
2024-01-14 10:00:00+00:00,6135.25,0,False
2024-01-14 11:00:00+00:00,7174.0,0,False
2024-01-14 12:00:00+00:00,6743.0,0,False
2024-01-14 13:00:00+00:00,5240.0,0,False
2024-01-14 14:00:00+00:00,2659.0,0,False
2024-01-14 15:00:00+00:00,378.0,0,False
2024-01-14 16:00:00+00:00,4.25,0,False
2024-01-14 17:00:00+00:00,3.75,0,False
2024-01-14 18:00:00+00:00,3.25,0,False
2024-01-14 19:00:00+00:00,3.0,0,False
2024-01-14 20:00:00+00:00,3.25,0,False
2024-01-14 21:00:00+00:00,3.25,0,False
2024-01-14 22:00:00+00:00,3.0,0,False
2024-01-14 23:00:00+00:00,3.25,0,False
2024-01-15 00:00:00+00:00,3.25,0,False
2024-01-15 01:00:00+00:00,3.5,0,False
2024-01-15 02:00:00+00:00,3.0,0,False
2024-01-15 03:00:00+00:00,3.25,0,False
2024-01-15 04:00:00+00:00,3.5,0,False
2024-01-15 05:00:00+00:00,4.75,0,False
2024-01-15 06:00:00+00:00,4.0,0,False
2024-01-15 07:00:00+00:00,164.75,0,False
2024-01-15 08:00:00+00:00,1363.5,0,False
2024-01-15 09:00:00+00:00,3207.5,0,False
2024-01-15 10:00:00+00:00,4731.25,0,False
2024-01-15 11:00:00+00:00,5096.25,0,False
2024-01-15 12:00:00+00:00,4259.5,0,False
2024-01-15 13:00:00+00:00,2621.0,0,False
2024-01-15 14:00:00+00:00,1039.25,0,False
2024-01-15 15:00:00+00:00,116.25,0,False
2024-01-15 16:00:00+00:00,3.75,0,False
2024-01-15 17:00:00+00:00,3.25,0,False
2024-01-15 18:00:00+00:00,3.25,0,False
2024-01-15 19:00:00+00:00,3.5,0,False
2024-01-15 20:00:00+00:00,3.25,0,False
2024-01-15 21:00:00+00:00,3.75,0,False
2024-01-15 22:00:00+00:00,3.0,0,False
2024-01-15 23:00:00+00:00,3.0,0,False
2024-01-16 00:00:00+00:00,3.25,0,False
2024-01-16 01:00:00+00:00,3.25,0,False
2024-01-16 02:00:00+00:00,3.5,0,False
2024-01-16 03:00:00+00:00,3.0,0,False
2024-01-16 04:00:00+00:00,3.5,0,False
2024-01-16 05:00:00+00:00,3.25,0,False
2024-01-16 06:00:00+00:00,3.5,0,False
2024-01-16 07:00:00+00:00,234.5,0,False
2024-01-16 08:00:00+00:00,1663.0,0,False
2024-01-16 09:00:00+00:00,3553.25,0,False
2024-01-16 10:00:00+00:00,5263.5,0,False
2024-01-16 11:00:00+00:00,6743.25,0,False
2024-01-16 12:00:00+00:00,7246.25,0,False
2024-01-16 13:00:00+00:00,5645.5,0,False
2024-01-16 14:00:00+00:00,2927.5,0,False
2024-01-16 15:00:00+00:00,423.5,0,False
2024-01-16 16:00:00+00:00,5.0,0,False
2024-01-16 17:00:00+00:00,4.5,0,False
2024-01-16 18:00:00+00:00,3.25,0,False
2024-01-16 19:00:00+00:00,3.0,0,False
2024-01-16 20:00:00+00:00,3.0,0,False
2024-01-16 21:00:00+00:00,3.0,0,False
2024-01-16 22:00:00+00:00,3.5,0,False
2024-01-16 23:00:00+00:00,3.25,0,False
2024-01-17 00:00:00+00:00,3.25,0,False
2024-01-17 01:00:00+00:00,3.25,0,False
2024-01-17 02:00:00+00:00,3.0,0,False
2024-01-17 03:00:00+00:00,3.25,0,False
2024-01-17 04:00:00+00:00,3.25,0,False
2024-01-17 05:00:00+00:00,3.5,0,False
2024-01-17 06:00:00+00:00,3.75,0,False
2024-01-17 07:00:00+00:00,164.5,0,False
2024-01-17 08:00:00+00:00,1277.0,0,False
2024-01-17 09:00:00+00:00,2470.25,0,False
2024-01-17 10:00:00+00:00,2889.5,0,False
2024-01-17 11:00:00+00:00,2722.0,0,False
2024-01-17 12:00:00+00:00,2288.75,0,False
2024-01-17 13:00:00+00:00,1680.25,0,False
2024-01-17 14:00:00+00:00,821.75,0,False
2024-01-17 15:00:00+00:00,106.75,0,False
2024-01-17 16:00:00+00:00,5.25,0,False
2024-01-17 17:00:00+00:00,3.25,0,False
2024-01-17 18:00:00+00:00,3.25,0,False
2024-01-17 19:00:00+00:00,3.25,0,False
2024-01-17 20:00:00+00:00,3.25,0,False
2024-01-17 21:00:00+00:00,3.0,0,False
2024-01-17 22:00:00+00:00,3.5,0,False
2024-01-17 23:00:00+00:00,3.25,0,False
2024-01-18 00:00:00+00:00,3.25,0,False
2024-01-18 01:00:00+00:00,3.0,0,False
2024-01-18 02:00:00+00:00,3.0,0,False
2024-01-18 03:00:00+00:00,3.25,0,False
2024-01-18 04:00:00+00:00,3.25,0,False
2024-01-18 05:00:00+00:00,3.0,0,False
2024-01-18 06:00:00+00:00,3.75,0,False
2024-01-18 07:00:00+00:00,190.25,0,False
2024-01-18 08:00:00+00:00,1346.5,0,False
2024-01-18 09:00:00+00:00,2956.5,0,False
2024-01-18 10:00:00+00:00,4601.75,0,False
2024-01-18 11:00:00+00:00,5152.25,0,False
2024-01-18 12:00:00+00:00,4535.5,0,False
2024-01-18 13:00:00+00:00,3154.75,0,False
2024-01-18 14:00:00+00:00,1351.75,0,False
2024-01-18 15:00:00+00:00,143.0,0,False
2024-01-18 16:00:00+00:00,3.5,0,False
2024-01-18 17:00:00+00:00,3.5,0,False
2024-01-18 18:00:00+00:00,4.25,0,False
2024-01-18 19:00:00+00:00,3.75,0,False
2024-01-18 20:00:00+00:00,3.5,0,False
2024-01-18 21:00:00+00:00,3.25,0,False
2024-01-18 22:00:00+00:00,3.0,0,False
2024-01-18 23:00:00+00:00,3.0,0,False
2024-01-19 00:00:00+00:00,3.25,0,False
2024-01-19 01:00:00+00:00,3.0,0,False
2024-01-19 02:00:00+00:00,3.5,0,False
2024-01-19 03:00:00+00:00,3.5,0,False
2024-01-19 04:00:00+00:00,3.0,0,False
2024-01-19 05:00:00+00:00,3.0,0,False
2024-01-19 06:00:00+00:00,3.75,0,False
2024-01-19 07:00:00+00:00,288.75,0,False
2024-01-19 08:00:00+00:00,1526.0,0,False
2024-01-19 09:00:00+00:00,2990.25,0,False
2024-01-19 10:00:00+00:00,5083.0,0,False
2024-01-19 11:00:00+00:00,6727.0,0,False
2024-01-19 12:00:00+00:00,7034.0,0,False
2024-01-19 13:00:00+00:00,5598.5,0,False
2024-01-19 14:00:00+00:00,2735.0,0,False
2024-01-19 15:00:00+00:00,410.0,0,False
2024-01-19 16:00:00+00:00,5.0,0,False
2024-01-19 17:00:00+00:00,3.25,0,False
2024-01-19 18:00:00+00:00,3.25,0,False
2024-01-19 19:00:00+00:00,3.25,0,False
2024-01-19 20:00:00+00:00,3.0,0,False
2024-01-19 21:00:00+00:00,3.0,0,False
2024-01-19 22:00:00+00:00,3.25,0,False
2024-01-19 23:00:00+00:00,3.25,0,False
2024-01-20 00:00:00+00:00,3.0,0,False
2024-01-20 01:00:00+00:00,3.5,0,False
2024-01-20 02:00:00+00:00,3.0,0,False
2024-01-20 03:00:00+00:00,3.25,0,False
2024-01-20 04:00:00+00:00,3.0,0,False
2024-01-20 05:00:00+00:00,3.25,0,False
2024-01-20 06:00:00+00:00,5.0,0,False
2024-01-20 07:00:00+00:00,571.75,0,False
2024-01-20 08:00:00+00:00,3313.5,0,False
2024-01-20 09:00:00+00:00,6992.25,0,False
2024-01-20 10:00:00+00:00,10329.75,0,False
2024-01-20 11:00:00+00:00,12367.75,0,False
2024-01-20 12:00:00+00:00,12261.5,0,False
2024-01-20 13:00:00+00:00,9643.5,0,False
2024-01-20 14:00:00+00:00,4951.0,0,False
2024-01-20 15:00:00+00:00,759.5,0,False
2024-01-20 16:00:00+00:00,6.5,0,False
2024-01-20 17:00:00+00:00,6.5,0,False
2024-01-20 18:00:00+00:00,4.25,0,False
2024-01-20 19:00:00+00:00,3.25,0,False
2024-01-20 20:00:00+00:00,3.25,0,False
2024-01-20 21:00:00+00:00,3.25,0,False
2024-01-20 22:00:00+00:00,3.0,0,False
2024-01-20 23:00:00+00:00,3.25,0,False
2024-01-21 00:00:00+00:00,3.25,0,False
2024-01-21 01:00:00+00:00,3.25,0,False
2024-01-21 02:00:00+00:00,3.25,0,False
2024-01-21 03:00:00+00:00,3.25,0,False
2024-01-21 04:00:00+00:00,3.0,0,False
2024-01-21 05:00:00+00:00,3.5,0,False
2024-01-21 06:00:00+00:00,7.5,0,False
2024-01-21 07:00:00+00:00,985.5,0,False
2024-01-21 08:00:00+00:00,3904.5,0,False
2024-01-21 09:00:00+00:00,6486.75,0,False
2024-01-21 10:00:00+00:00,7455.75,0,False
2024-01-21 11:00:00+00:00,7053.75,0,False
2024-01-21 12:00:00+00:00,6958.75,0,False
2024-01-21 13:00:00+00:00,6038.25,0,False
2024-01-21 14:00:00+00:00,3567.75,0,False
2024-01-21 15:00:00+00:00,663.0,0,False
2024-01-21 16:00:00+00:00,5.25,0,False
2024-01-21 17:00:00+00:00,3.5,0,False
2024-01-21 18:00:00+00:00,3.5,0,False
2024-01-21 19:00:00+00:00,3.5,0,False
2024-01-21 20:00:00+00:00,3.5,0,False
2024-01-21 21:00:00+00:00,3.5,0,False
2024-01-21 22:00:00+00:00,3.25,0,False
2024-01-21 23:00:00+00:00,3.25,0,False
2024-01-22 00:00:00+00:00,3.25,0,False
2024-01-22 01:00:00+00:00,3.0,0,False
2024-01-22 02:00:00+00:00,3.0,0,False
2024-01-22 03:00:00+00:00,3.0,0,False
2024-01-22 04:00:00+00:00,3.25,0,False
2024-01-22 05:00:00+00:00,3.25,0,False
2024-01-22 06:00:00+00:00,7.5,0,False
2024-01-22 07:00:00+00:00,326.0,0,False
2024-01-22 08:00:00+00:00,1233.75,0,False
2024-01-22 09:00:00+00:00,2549.0,0,False
2024-01-22 10:00:00+00:00,3965.5,0,False
2024-01-22 11:00:00+00:00,4729.75,0,False
2024-01-22 12:00:00+00:00,4702.75,0,False
2024-01-22 13:00:00+00:00,3470.0,0,False
2024-01-22 14:00:00+00:00,1641.0,0,False
2024-01-22 15:00:00+00:00,238.5,0,False
2024-01-22 16:00:00+00:00,4.75,0,False
2024-01-22 17:00:00+00:00,6.25,0,False
2024-01-22 18:00:00+00:00,4.0,0,False
2024-01-22 19:00:00+00:00,3.0,0,False
2024-01-22 20:00:00+00:00,3.0,0,False
2024-01-22 21:00:00+00:00,3.0,0,False
2024-01-22 22:00:00+00:00,3.25,0,False
2024-01-22 23:00:00+00:00,3.0,0,False
2024-01-23 00:00:00+00:00,3.25,0,False
2024-01-23 01:00:00+00:00,3.0,0,False
2024-01-23 02:00:00+00:00,3.25,0,False
2024-01-23 03:00:00+00:00,3.25,0,False
2024-01-23 04:00:00+00:00,3.75,0,False
2024-01-23 05:00:00+00:00,4.25,0,False
2024-01-23 06:00:00+00:00,6.25,0,False
2024-01-23 07:00:00+00:00,596.25,0,False
2024-01-23 08:00:00+00:00,3559.25,0,False
2024-01-23 09:00:00+00:00,7635.0,0,False
2024-01-23 10:00:00+00:00,10546.5,0,False
2024-01-23 11:00:00+00:00,11346.5,0,False
2024-01-23 12:00:00+00:00,10209.0,0,False
2024-01-23 13:00:00+00:00,7207.5,0,False
2024-01-23 14:00:00+00:00,2809.0,0,False
2024-01-23 15:00:00+00:00,314.0,0,False
2024-01-23 16:00:00+00:00,5.0,0,False
2024-01-23 17:00:00+00:00,8.5,0,False
2024-01-23 18:00:00+00:00,5.25,0,False
2024-01-23 19:00:00+00:00,6.0,0,False
2024-01-23 20:00:00+00:00,4.0,0,False
2024-01-23 21:00:00+00:00,3.5,0,False
2024-01-23 22:00:00+00:00,3.0,0,False
2024-01-23 23:00:00+00:00,3.25,0,False
