datetime,actual,arima_prediction,arima_error,sarima_prediction,sarima_error,arima_squared_error,sarima_squared_error
2024-11-13 08:00:00,2326.5,5550.787715853395,-3224.2877158533947,15041.259159839234,-12714.759159839234,10396031.274603102,161665100.4927157
2024-11-13 09:00:00,3367.5,5548.943354835611,-2181.443354835611,19358.43830052018,-15990.938300520182,4758695.110356445,255710107.73104328
2024-11-13 10:00:00,4094.75,5550.7835968522295,-1456.0335968522295,21199.005267598423,-17104.255267598423,2120033.835162441,292555548.2591684
2024-11-13 11:00:00,4119.0,5548.947464637924,-1429.947464637924,20422.868652702728,-16303.868652702728,2044749.7516244268,265816133.04458266
2024-11-13 12:00:00,3484.5,5550.779496228435,-2066.279496228435,17581.656597996636,-14097.156597996636,4269510.9565340355,198729824.1484401
2024-11-13 13:00:00,2232.75,5548.951556103954,-3316.2015561039543,13297.472168701948,-11064.722168701948,10997192.760706289,122428076.67056434
2024-11-13 14:00:00,826.0,5550.775413899992,-4724.775413899992,8055.40875373972,-7229.40875373972,22323502.711793836,52264350.928648494
2024-11-13 15:00:00,72.75,5548.955629315485,-5476.205629315485,3055.798501408324,-2983.048501408324,29988828.094546605,8898578.361754445
2024-11-13 16:00:00,42.25,5550.771349785251,-5508.521349785251,654.4585417831139,-612.2085417831139,30343807.461039923,374799.29863220674
2024-11-13 17:00:00,24.75,5548.959684353943,-5524.209684353943,460.9764543399814,-436.2264543399814,30516892.63670989,190293.51946603187
2024-11-13 18:00:00,24.25,5550.767303802938,-5526.517303802938,452.93134089601176,-428.68134089601176,30542393.509233296,183767.69203240264
2024-11-13 19:00:00,15.25,5548.963721300403,-5533.713721300403,461.3851796282693,-446.1351796282693,30621987.54930836,199036.59850194814
2024-11-13 20:00:00,14.75,5550.763275872155,-5536.013275872155,474.6123125694588,-459.8623125694588,30647442.990632746,211473.34652173065
2024-11-13 21:00:00,17.25,5548.967740235593,-5531.717740235593,488.418358330964,-471.168358330964,30599901.157637175,221999.6218922957
2024-11-13 22:00:00,17.25,5550.759265912372,-5533.509265912372,494.8817051420521,-477.6317051420521,30619724.79593808,228132.0457569042
2024-11-13 23:00:00,15.5,5548.971741239882,-5533.471741239882,494.8000808308712,-479.3000808308712,30619309.511100333,229728.56748447966
2024-11-14 00:00:00,17.75,5550.755273843425,-5533.005273843425,489.9995365147456,-472.2495365147456,30614147.360379156,223019.62473839204
2024-11-14 01:00:00,17.25,5548.975724393287,-5531.725724393287,484.330265935315,-467.080265935315,30599989.48991444,218163.97482620462
2024-11-14 02:00:00,18.0,5550.751299585506,-5532.751299585506,478.4467601883371,-460.4467601883371,30611336.943065103,212011.21896793603
2024-11-14 03:00:00,18.75,5548.979689775463,-5530.229689775463,472.77688406200025,-454.02688406200025,30583440.421674017,206140.411451049
2024-11-14 04:00:00,19.0,5550.747343059158,-5531.747343059158,473.38386571150943,-454.38386571150943,30600228.667442054,206464.69741893504
2024-11-14 05:00:00,18.0,5548.983637465703,-5530.983637465703,606.4145947055842,-588.4145947055842,30591779.997913342,346231.73526253697
2024-11-14 06:00:00,65.5,5550.743404185271,-5485.243404185271,3267.4780981944955,-3201.9780981944955,30087895.20315802,10252663.741317239
2024-11-14 07:00:00,903.25,5548.98756754294,-4645.73756754294,8953.381040959037,-8050.131040959037,21582877.546479795,64804609.77661223
2024-11-14 08:00:00,2628.75,5550.739482885083,-2921.989482885083,15055.589501842423,-12426.839501842423,8538022.538091034,154426340.00455126
2024-11-14 09:00:00,4473.75,5548.99148008575,-1075.2414800857496,19372.767357674144,-14899.017357674144,1156144.2404969933,221980718.2242754
2024-11-14 10:00:00,5967.75,5550.735579080178,417.0144209198224,21213.335609484697,-15245.585609484697,173901.02725509478,232427880.57612687
2024-11-14 11:00:00,6592.5,5548.995375172354,1043.5046248276458,20437.1977099736,-13844.697709973596,1088901.9020366857,191675654.68054813
2024-11-14 12:00:00,5778.25,5550.7316926924905,227.51830730750956,17595.98693976601,-11817.736939766011,51764.58016007436,139658906.37751013
2024-11-14 13:00:00,3575.75,5548.999252880629,-1973.2492528806288,13311.801226089705,-9736.051226089705,3893712.6139939595,94790693.47704284
2024-11-14 14:00:00,1273.75,5550.727823644307,-4276.977823644307,8069.739095392227,-6795.989095392227,18292539.303945195,46185467.78469006
2024-11-14 15:00:00,110.75,5549.003113288105,-5438.253113288105,3070.127558912943,-2959.377558912943,29574596.924187765,8757915.53619753
2024-11-14 16:00:00,34.75,5550.723971858263,-5515.973971858263,668.7888833187678,-634.0388833187678,30425968.858217824,402005.3055601101
2024-11-14 17:00:00,26.75,5549.006956471972,-5522.256956471972,475.30551196144336,-448.55551196144336,30495321.893303093,201202.04731099255
2024-11-14 18:00:00,18.0,5550.720137257344,-5532.720137257344,467.2616823148333,-449.2616823148333,30610992.117212918,201836.0591963542
2024-11-14 19:00:00,13.5,5549.010782509079,-5535.510782509079,475.7142373665528,-462.2142373665528,30641879.623274278,213642.00122434404
2024-11-14 20:00:00,14.75,5550.716319764881,-5535.966319764881,488.9426538714695,-474.1926538714695,30646923.093571115,224858.67298566725
2024-11-14 21:00:00,15.25,5549.014591475931,-5533.764591475931,502.7474161860477,-487.4974161860477,30622550.553872783,237653.7307880726
2024-11-14 22:00:00,13.5,5550.712519304547,-5537.212519304547,509.21204632727313,-495.71204632727313,30660722.483943004,245730.43287397258
2024-11-14 23:00:00,13.5,5549.018383448695,-5535.518383448695,509.1291388027338,-495.6291388027338,30641963.773498457,245648.24323033955
2024-11-15 00:00:00,11.5,5550.708735800356,-5539.208735800356,504.3298775831983,-492.8298775831983,30682833.418766983,242881.28823867024
2024-11-15 01:00:00,12.25,5549.022158503194,-5536.772158503194,498.6593240239356,-486.4093240239356,30655845.93517612,236594.03049742198
2024-11-15 02:00:00,15.75,5550.704969176659,-5534.954969176659,492.7771011400428,-477.0271011400428,30635726.51081339,227554.85522207263
2024-11-15 03:00:00,16.25,5549.025916714912,-5532.775916714912,487.1059422673572,-470.8559422673572,30611609.34458053,221705.3183684808
2024-11-15 04:00:00,15.0,5550.70121935814,-5535.70121935814,487.7142065464892,-472.7142065464892,30643987.990003202,223458.72107087687
2024-11-15 05:00:00,18.75,5549.029658158991,-5530.279658158991,620.7436530276565,-601.9936530276565,30583993.097447127,362396.35828558245
2024-11-15 06:00:00,88.25,5550.69748626982,-5462.44748626982,3281.8084389127707,-3193.5584389127707,29838332.540255472,10198815.502750972
2024-11-15 07:00:00,1367.75,5549.03338291024,-4181.28338291024,8967.710099397802,-7599.960099397802,17483130.7282013,57759393.51243865
2024-11-15 08:00:00,3689.75,5550.693769837051,-1860.9437698370511,15069.919842444016,-11380.169842444016,3463111.7144953357,129508265.64287227
2024-11-15 09:00:00,5834.25,5549.037091043134,285.21290895686616,19387.09641622958,-13552.84641622958,81346.40343563762,183679645.98190698
2024-11-15 10:00:00,7024.0,5550.690069985521,1473.3099300144786,21227.66594996962,-14203.665949969622,2170642.149879268,201744126.41832644
2024-11-15 11:00:00,6697.5,5549.040782631814,1148.4592173681858,20451.526768645683,-13754.026768645685,1318958.573957946,189173252.35262206
2024-11-15 12:00:00,5296.0,5550.686386641251,-254.68638664125135,17610.317280134295,-12314.317280134295,64865.155540376974,151642410.0758141
2024-11-15 13:00:00,3402.5,5549.044457750095,-2146.544457750095,13326.130284878418,-9923.630284878418,4607653.109097648,98478438.03095612
2024-11-15 14:00:00,1336.25,5550.682719730591,-4214.432719730591,8084.069435643892,-6747.819435643892,17761443.149135787,45533067.13605345
2024-11-15 15:00:00,111.75,5549.048116471459,-5437.298116471459,3084.456617818269,-2972.706617818269,29564210.807384077,8836984.635620533
2024-11-15 16:00:00,35.5,5550.679069180222,-5515.179069180222,683.1192234538343,-647.6192234538343,30417200.165123615,419410.6585869473
2024-11-15 17:00:00,30.75,5549.051758869066,-5518.301758869066,489.6345709833572,-458.8845709833572,30451654.30193743,210575.0494865798
2024-11-15 18:00:00,33.0,5550.675434917152,-5517.675434917152,481.5920223333228,-448.5920223333228,30444742.205088187,201234.80250110038
2024-11-15 19:00:00,28.25,5549.0553850157485,-5520.8053850157485,490.0432965050332,-461.7932965050332,30479292.099218886,213253.0486969855
2024-11-15 20:00:00,25.5,5550.671816868716,-5525.171816868716,503.2729937734029,-477.7729937734029,30527523.605920345,228267.0335792001
2024-11-15 21:00:00,22.5,5549.058994984011,-5526.558994984011,517.0764754410735,-494.5764754410735,30542854.325038686,244605.8900597148
2024-11-15 22:00:00,21.75,5550.668214962571,-5528.918214962571,523.5423861126718,-501.7923861126718,30568936.627744906,251795.59876064872
2024-11-15 23:00:00,22.75,5549.062588846037,-5526.312588846037,523.4581981742839,-500.7081981742839,30540130.82963819,250708.69971893795
2024-11-16 00:00:00,23.5,5550.664629126697,-5527.164629126697,518.6602172520834,-495.1602172520834,30549548.837469257,245183.64074913043
2024-11-16 01:00:00,22.75,5549.066166673685,-5526.316166673685,512.9883835119886,-490.23838351198856,30540170.374038935,240333.67266844757
2024-11-16 02:00:00,20.5,5550.661059289395,-5530.161059289395,507.1074406924354,-486.6074406924354,30582681.341680802,236786.801337242
2024-11-16 03:00:00,21.0,5549.069728538494,-5528.069728538494,501.435001871892,-480.435001871892,30559554.92358366,230817.79102364485
2024-11-16 04:00:00,20.25,5550.657505379283,-5530.407505379283,502.0445459824106,-481.7945459824106,30585407.175555505,232125.9845383972
2024-11-16 05:00:00,27.75,5549.073274511682,-5521.323274511682,635.0727127486518,-607.3227127486518,30485010.701664403,368840.87742038147
2024-11-16 06:00:00,143.0,5550.653967325301,-5407.653967325301,3296.138778232242,-3153.138778232242,29242721.430329066,9942284.154791918
2024-11-16 07:00:00,1867.25,5549.076804664151,-3681.826804664151,8982.039159235239,-7114.789159235239,13555848.619543433,50620224.78037128
2024-11-16 08:00:00,5052.5,5550.6504450567045,-498.1504450567045,15084.250181647056,-10031.750181647056,248153.86591019275,100636011.70697574
2024-11-16 09:00:00,7799.75,5549.080319066487,2250.669680933513,19401.42547618343,-11601.67547618343,5065514.012673361,134598873.85467604
2024-11-16 10:00:00,9171.5,5550.646938503065,3620.853061496935,21241.996289056257,-12070.496289056257,13110576.892951727,145696880.66412085
2024-11-16 11:00:00,9132.25,5549.083817788959,3583.166182211041,20465.85582871593,-11333.605828715932,12839079.889340846,128450621.08070375
2024-11-16 12:00:00,7782.25,5550.643447594269,2231.6065524057312,17624.647619104548,-9842.397619104548,4980067.804740193,96872790.89255486
2024-11-16 13:00:00,5249.0,5549.087300901526,-300.08730090152585,13340.459345065045,-8091.459345065044,90052.38816236291,65471714.33284043
2024-11-16 14:00:00,2030.0,5550.639972260515,-3520.6399722605147,8098.399774497776,-6068.399774497776,12394905.814278517,36825475.82312466
2024-11-16 15:00:00,183.75,5549.090768473833,-5365.340768473833,3098.7856781212517,-2915.0356781212517,28786881.56184738,8497433.004719825
2024-11-16 16:00:00,44.0,5550.636512432315,-5506.636512432315,697.4495621913748,-653.4495621913748,30323045.680052727,426996.3303280993
2024-11-16 17:00:00,36.75,5549.094220575215,-5512.344220575215,503.9636314026724,-467.2136314026724,30385938.806108978,218288.5773684722
2024-11-16 18:00:00,36.0,5550.633068040489,-5514.633068040489,495.9223609545402,-459.9223609545402,30411177.875125658,211528.57810599834
2024-11-16 19:00:00,36.75,5549.097657274699,-5512.347657274699,504.3723570406608,-467.6223570406608,30385976.69466186,218670.66880426326
2024-11-16 20:00:00,36.75,5550.629639016166,-5513.879639016166,517.6033322783186,-480.8533322783186,30402868.673557047,231219.92716316305
2024-11-16 21:00:00,28.25,5549.101078641,-5520.851078641,531.4055360929922,-503.1555360929922,30479796.63253149,253165.49350102636
2024-11-16 22:00:00,22.0,5550.626225290784,-5528.626225290784,537.872724501307,-515.872724501307,30565707.938973017,266124.66788440134
2024-11-16 23:00:00,19.0,5549.104484742529,-5530.104484742529,537.7872589424725,-518.7872589424725,30582055.612169433,269140.220041044
2024-11-17 00:00:00,19.25,5550.622826796083,-5531.372826796083,532.990555524459,-513.740555524459,30596085.349018093,263929.3583905797
2024-11-17 01:00:00,15.25,5549.107875647392,-5533.857875647392,527.3174443964259,-512.0674443964259,30623582.987864662,262213.06761068676
2024-11-17 02:00:00,16.5,5550.619443464111,-5534.119443464111,521.4377788485726,-504.93777884857263,30626478.014527522,254962.16050853004
2024-11-17 03:00:00,14.0,5549.111251423389,-5535.111251423389,515.764062872557,-501.764062872557,30637456.565633796,251767.17479037534
2024-11-17 04:00:00,13.25,5550.616075227217,-5537.366075227217,516.3748840223308,-503.1248840223308,30662423.051077276,253134.6489224838
2024-11-17 05:00:00,12.75,5549.11461213802,-5536.36461213802,649.4017738655233,-636.6517738655233,30651333.118534166,405325.4811661174
2024-11-17 06:00:00,94.0,5550.612722018053,-5456.612722018053,3310.4691161559667,-3216.4691161559667,29774622.39808927,10345673.575185146
2024-11-17 07:00:00,1294.25,5549.1179578584815,-4254.8679578584815,8996.368220468294,-7702.118220468294,18103901.338810805,59322625.08206967
2024-11-17 08:00:00,3785.0,5550.609383769571,-1765.6093837695707,15098.580519454605,-11313.580519454605,3117376.4960551634,127997104.17018272
2024-11-17 09:00:00,6510.75,5549.121288651671,961.6287113483286,19415.75453753265,-12905.004537532652,924729.7784894471,166539142.11373833
2024-11-17 10:00:00,8158.5,5550.606060415022,2607.8939395849784,21256.32662674765,-13097.82662674765,6801110.8001240585,171553062.34433973
2024-11-17 11:00:00,8457.5,5549.124604584191,2908.375395415809,20480.184890181292,-12022.684890181295,8458647.440660065,144544951.96859363
2024-11-17 12:00:00,7030.25,5550.602751887956,1479.6472481120445,17638.977956679806,-10608.727956679806,2189355.978845546,112545108.85883969
2024-11-17 13:00:00,4320.5,5549.127905722342,-1228.627905722342,13354.788406646529,-9034.288406646529,1509526.530719668,81618367.01446787
2024-11-17 14:00:00,1431.0,5550.5994581222185,-4119.5994581222185,8112.730111956924,-6681.730111956924,16971099.695360877,44645517.289031886
2024-11-17 15:00:00,88.0,5549.13119213213,-5461.13119213213,3113.1147398188346,-3025.1147398188346,29823953.897678502,9151319.189069174
2024-11-17 16:00:00,26.0,5550.596179051951,-5524.596179051951,711.779899534432,-685.779899534432,30521162.94159542,470294.0706054557
2024-11-17 17:00:00,38.25,5549.134463879269,-5510.884463879269,518.2926932163348,-480.0426932163348,30369847.574225895,230440.9873103921
2024-11-17 18:00:00,31.5,5550.592914611586,-5519.092914611586,510.2526981815283,-478.7526981815283,30460386.60011581,229204.1460160935
2024-11-17 19:00:00,20.5,5549.137721029176,-5528.637721029176,518.7014189703816,-498.2014189703816,30565835.05038668,248204.6538641017
2024-11-17 20:00:00,15.5,5550.589664735853,-5535.089664735853,531.9336693892587,-516.4336693892587,30637217.596665658,266703.7348788542
2024-11-17 21:00:00,12.25,5549.140963646979,-5536.890963646979,545.7345981387507,-533.4845981387507,30657161.54331557,284605.8164512643
2024-11-17 22:00:00,18.5,5550.586429359771,-5532.086429359771,552.2030614962201,-533.7030614962201,30603980.261906534,284838.95785043814
2024-11-17 23:00:00,22.5,5549.144191797514,-5526.644191797514,552.1163211042474,-529.6163211042474,30543796.0227292,280493.4475799973
2024-11-18 00:00:00,16.25,5550.583208418646,-5534.333208418646,547.3208924033665,-531.0708924033665,30628844.061805423,282036.2927581081
2024-11-18 01:00:00,17.25,5549.14740554533,-5531.89740554533,541.6465066741961,-524.3965066741961,30601888.90547915,274991.69621210016
2024-11-18 02:00:00,13.75,5550.580001848076,-5536.830001848076,535.7681156114955,-522.0181156114955,30656486.469364963,272502.91302657675
2024-11-18 03:00:00,16.25,5549.150604954683,-5532.900604954683,530.0931252663013,-513.8431252663013,30612989.1043079,264034.7573834398
2024-11-18 04:00:00,21.0,5550.576809583946,-5529.576809583946,530.7052206692902,-509.70522066929016,30576219.69308857,259799.4119775298
2024-11-18 05:00:00,27.25,5549.153790089548,-5521.903790089548,663.7308363752206,-636.4808363752206,30491421.467005316,405107.85507290036
2024-11-18 06:00:00,120.25,5550.573631562424,-5430.323631562424,3324.7994526869834,-3204.5494526869834,29488414.743505318,10269137.194716444
2024-11-18 07:00:00,1912.25,5549.156961013611,-3636.906961013611,9010.697283093925,-7098.447283093923,13227092.243069261,50387953.8308635
2024-11-18 08:00:00,5040.0,5550.570467719968,-510.5704677199683,15112.9108558697,-10072.9108558697,260682.20250778718,101463533.11029766
2024-11-18 09:00:00,8272.0,5549.160117790275,2722.839882209725,19430.0836002742,-11158.083600274196,7413857.02415187,124502829.63070796
2024-11-18 10:00:00,10852.5,5550.567317993316,5301.932682006684,21270.656963046848,-10418.156963046848,28110490.164530594,108537994.50668152
2024-11-18 11:00:00,11239.75,5549.16326048266,5690.58673951734,20494.513953038724,-9254.763953038724,32382777.43997059,85650655.82646495
2024-11-18 12:00:00,8700.25,5550.564182319487,3149.6858176805126,17653.308292863127,-8953.058292863127,9920520.750097759,80157252.79540521
2024-11-18 13:00:00,5177.25,5549.1663891536045,-371.9163891536045,13369.117469619823,-8191.867469619825,138321.80052105538,67106692.63981552
2024-11-18 14:00:00,1614.5,5550.561060635785,-3936.061060635785,8127.060448024382,-6512.560448024382,15492576.6730533,42413443.589171536
2024-11-18 15:00:00,102.0,5549.169503865667,-5447.169503865667,3127.44380290798,-3025.44380290798,29671655.60384414,9153310.2045543
2024-11-18 16:00:00,48.25,5550.557952879792,-5502.307952879792,726.1102354860532,-677.8602354860532,30275392.808324203,459494.49885320745
2024-11-18 17:00:00,49.25,5549.172604681127,-5499.922604681127,532.6217564213073,-483.3717564213073,30249148.657482434,233648.25490581963
2024-11-18 18:00:00,41.0,5550.554858989366,-5509.554858989366,524.5830340173337,-483.5830340173337,30355194.74421333,233852.55078940972
2024-11-18 19:00:00,18.75,5549.175691661984,-5530.425691661984,533.0304822911595,-514.2804822911595,30585608.330994938,264484.41446562763
2024-11-18 20:00:00,12.5,5550.551778902646,-5538.051778902646,546.2640051092693,-533.7640051092693,30670017.505806763,284904.0131502881
2024-11-18 21:00:00,15.25,5549.178764869965,-5533.928764869965,560.0636615753128,-544.8136615753128,30624367.574655212,296821.9258390995
