Month,Region,Region_Type,Mean,Std,Min,Max,Count
January,SL,Bundesland,6.577060931899641,16.962530593314643,0.0,60.0,558
January,SN,Bundesland,7.886973947895791,18.308224136096907,0.0,60.0,4990
January,ST,Bundesland,7.278853046594982,18.02431579729088,0.0,60.0,2790
January,TH,Bundesland,7.148745519713262,17.49760542858036,0.0,60.0,1116
July,BB,Bundesland,28.281137992831543,25.201541071472196,0.0,60.0,4464
July,BE,Bundesland,27.887096774193548,25.87249106117434,0.0,60.0,558
July,BW,Bundesland,25.78462709284627,25.26824447279282,0.0,60.0,3942
July,BY,Bundesland,25.5187690226581,25.054390945145983,0.0,60.0,8871
July,Germany,Germany,25.32059589295852,24.676716617060865,0.0,60.0,51083
July,HB,Bundesland,25.68283917340521,24.09328845895424,0.0,60.0,1113
July,HE,Bundesland,24.591596019166975,24.143831305615635,0.0,60.0,2713
July,HH,Bundesland,27.762114537444933,25.2500851595336,0.0,60.0,1589
July,MV,Bundesland,26.104082548227904,25.251018544691416,0.0,60.0,2229
July,NI,Bundesland,24.81223098995696,24.23576427734419,0.0,60.0,5576
July,NW,Bundesland,21.73100358422939,23.553371094282618,0.0,60.0,5580
July,RP,Bundesland,24.057347670250895,23.920575105214386,0.0,60.0,2790
July,SH,Bundesland,25.23168908819133,24.628650125101142,0.0,60.0,3345
July,SL,Bundesland,24.344086021505376,24.839084836575992,0.0,60.0,558
July,SN,Bundesland,27.253960010386912,24.51400674149448,0.0,60.0,3851
July,ST,Bundesland,24.279770444763273,24.512145441575203,0.0,60.0,2788
July,TH,Bundesland,25.68010752688172,24.6391863761754,0.0,60.0,1116
June,BB,Bundesland,25.91324518673162,23.9143364553025,0.0,60.0,4311
June,BE,Bundesland,27.340740740740742,24.115726848967164,0.0,60.0,540
June,BW,Bundesland,19.856893922892617,23.50521649471608,0.0,60.0,4591
June,BY,Bundesland,22.628855140186914,24.04435641094963,0.0,60.0,8560
June,Germany,Germany,23.092241105463785,23.982344486289634,0.0,60.0,50368
June,HB,Bundesland,21.641666666666666,23.411306509345298,0.0,60.0,1080
June,HE,Bundesland,23.327272727272728,24.02842094604968,0.0,60.0,2695
June,HH,Bundesland,26.362238622386222,25.244084046657676,0.0,60.0,1626
June,MV,Bundesland,25.367592592592594,24.43008695113012,0.0,60.0,2160
June,NI,Bundesland,22.347809878844362,23.645565895031687,0.0,60.0,5365
June,NW,Bundesland,22.060526774812487,23.67983998182312,0.0,60.0,5733
June,RP,Bundesland,22.51502311248074,24.420342874089577,0.0,60.0,2596
June,SH,Bundesland,23.21635802469136,24.13492057533518,0.0,60.0,3240
June,SL,Bundesland,23.90301724137931,25.06969274076435,0.0,60.0,464
June,SN,Bundesland,24.02007700770077,23.444379636818685,0.0,60.0,3636
June,ST,Bundesland,23.668768545994066,23.933404902885872,0.0,60.0,2696
June,TH,Bundesland,23.805581395348838,23.937231048547247,0.0,60.0,1075
March,BB,Bundesland,15.459481198471748,23.035401964297833,0.0,60.0,4973
March,BE,Bundesland,19.025089605734767,25.291253118080174,0.0,60.0,558
March,BW,Bundesland,12.804333659172368,21.640740659734465,0.0,60.0,6138
March,BY,Bundesland,13.974223915723412,21.93333235772322,0.0,60.0,8923
March,Germany,Germany,12.840830573066922,21.324905939677688,0.0,60.0,56154
March,HB,Bundesland,11.112903225806452,19.708452903986483,0.0,60.0,1116
March,HE,Bundesland,10.972882615156017,19.70694833984092,0.0,60.0,2692
March,HH,Bundesland,12.397252090800478,21.305912727003133,0.0,60.0,1674
March,MV,Bundesland,12.540322580645162,21.597437168126472,0.0,60.0,2232
March,NI,Bundesland,11.596626269243368,20.32803662366734,0.0,60.0,6106
March,NW,Bundesland,10.55685891169762,19.39738485957713,0.0,60.0,6138
March,RP,Bundesland,11.751971326164874,20.069495288784474,0.0,60.0,2790
March,SH,Bundesland,11.16636798088411,20.0641958447211,0.0,60.0,3348
March,SL,Bundesland,11.956989247311828,20.473697613551856,0.0,60.0,558
March,SN,Bundesland,14.773716796484921,22.66208816367454,0.0,60.0,5007
March,ST,Bundesland,13.420014347202295,21.461183685124176,0.0,60.0,2788
March,TH,Bundesland,14.159928122192273,22.231077411419513,0.0,60.0,1113
May,BB,Bundesland,27.76370386547281,25.6897778294029,0.0,60.0,4579
May,BE,Bundesland,30.442652329749105,25.71008313870641,0.0,60.0,558
May,BW,Bundesland,16.656635802469136,22.641877215570126,0.0,60.0,5184
May,BY,Bundesland,20.4667115751656,24.5171536716942,0.0,60.0,8907
May,Germany,Germany,23.225047045540084,25.317100209193782,0.0,60.0,53140
May,HB,Bundesland,27.60573476702509,26.252901155889205,0.0,60.0,1116
May,HE,Bundesland,20.108866442199776,24.455961580682597,0.0,60.0,2673
May,HH,Bundesland,30.796285200718994,26.895979759049254,0.0,60.0,1669
May,MV,Bundesland,30.499096657633242,26.47357555237828,0.0,60.0,2214
May,NI,Bundesland,26.922406569465394,26.111577144742974,0.0,60.0,5967
May,NW,Bundesland,20.6584008097166,24.218353413998184,0.0,60.0,5928
May,RP,Bundesland,17.345139708776074,22.685667129281267,0.0,60.0,2541
May,SH,Bundesland,30.073839662447256,26.784014853978313,0.0,60.0,3318
May,SL,Bundesland,17.63799283154122,22.83619267269631,0.0,60.0,558
May,SN,Bundesland,22.83963202386872,24.84925735931507,0.0,60.0,4022
May,ST,Bundesland,23.37383512544803,25.313162925034256,0.0,60.0,2790
May,TH,Bundesland,21.550179211469533,24.769180002470012,0.0,60.0,1116
November,BB,Bundesland,5.689309576837417,15.842369548099699,0.0,60.0,2694
November,BE,Bundesland,4.9222222222222225,14.972623956771796,0.0,60.0,540
November,BW,Bundesland,8.602222222222222,19.24496235423204,0.0,60.0,2700
November,BY,Bundesland,8.71404399323181,19.446175846258374,0.0,60.0,6501
November,Germany,Germany,5.931554983668217,16.23891850172556,0.0,60.0,40412
November,HB,Bundesland,5.426851851851852,15.536623637284062,0.0,60.0,1080
November,HE,Bundesland,3.8969607116382505,13.129419891812686,0.0,60.0,2698
