datetime,hour_of_day_sin,hour_of_day_cos,weekday_sin,weekday_cos,weekend,month_sin,month_cos,wind_speed,wind_direction,wind_direction_sin,wind_direction_cos,extreme_wind_speed_911,cloudiness_mean,temperature_mean,humidity_mean,pressure_station_level,precipitation_indicator,TD,solar_generation_mw,wind_generation_mw
2024-12-20 12:00:00,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,6.008035714285714,266.3392857142857,-0.9979596312396256,-0.0638480572615189,10.617961165048545,6.269035532994923,2.03,76.03,981.7475490196078,-1.9145299145299144,-3.148126232741617,7366.25,33313.5
2024-12-20 13:00:00,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,5.961607142857143,266.07142857142856,-0.9976502379123288,-0.0685127929183569,10.7247572815534,6.441025641025641,2.08,75.23,982.0019607843136,0.2222222222222222,-3.3087301587301585,4370.25,32231.5
2024-12-20 14:00:00,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,5.654910714285714,264.82142857142856,-0.9959182254710728,-0.090260113973723,10.4247572815534,6.453125,1.9,75.59,982.4230392156862,0.2628205128205128,-3.368039215686274,1339.25,31184.5
2024-12-20 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,5.327678571428572,259.375,-0.9828549916653012,-0.184380219542664,9.716019417475728,6.658031088082901,1.5,77.0,982.8397058823527,0.2307692307692307,-3.527272727272728,61.25,31961.25
2024-12-20 16:00:00,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,4.950446428571429,252.5,-0.9537169507482268,-0.3007057995042738,9.109223300970871,6.761658031088083,3.11,81.21,983.1691176470588,0.1923076923076923,0.3320235756385069,17.0,33718.0
2024-12-20 17:00:00,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,4.778026905829597,247.3094170403588,-0.9226015038796418,-0.3857544102651624,8.54126213592233,6.760416666666667,2.82,82.38,983.402450980392,0.141025641025641,0.2380859374999999,11.25,35134.0
2024-12-20 18:00:00,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,4.735874439461883,241.9730941704036,-0.8827270338671902,-0.4698861390592752,8.448543689320388,6.492146596858639,2.6,83.04,983.5617647058824,0.1346153846153846,0.1899803536345776,8.0,35960.75
2024-12-20 19:00:00,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,4.735874439461883,237.21973094170403,-0.8407531016510545,-0.5414187123328225,8.419902912621358,6.569148936170213,2.43,83.45,983.745588235294,0.1153846153846153,0.1823182711198428,11.0,36462.25
2024-12-20 20:00:00,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,4.781165919282511,233.5874439461884,-0.8047637335563538,-0.5935952603857598,8.412135922330098,6.297872340425532,2.27,83.81,983.8872549019608,0.1196581196581196,0.1072407045009784,8.25,36903.25
2024-12-20 21:00:00,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,4.805829596412556,231.8385650224216,-0.7862729575444563,-0.6178793055559425,8.428640776699028,6.457446808510638,2.14,84.14,983.902450980392,0.1111111111111111,0.1251968503937008,13.25,35384.0
2024-12-20 22:00:00,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,4.80762331838565,227.847533632287,-0.7413616130403478,-0.6711057731164392,8.30631067961165,6.617021276595745,2.05,84.35,983.6921568627452,0.1346153846153846,0.1147410358565737,10.25,35600.5
2024-12-20 23:00:00,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,0,-2.4492935982947064e-16,1.0,4.890582959641256,224.26008968609867,-0.697916588535214,-0.7161790526449157,8.510194174757281,6.614973262032086,1.99,84.53,983.4838235294118,0.1538461538461538,0.1401174168297455,7.75,35743.75
2024-12-21 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,-2.4492935982947064e-16,1.0,5.046188340807174,220.17937219730945,-0.6451826617044261,-0.7640283587904262,8.63883495145631,6.716577540106952,1.98,84.82,983.1838235294116,0.1816239316239316,0.2156555772994129,7.25,36432.5
2024-12-21 01:00:00,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,-2.4492935982947064e-16,1.0,5.102702702702702,219.1031390134529,-0.630718323056369,-0.7760118536214261,8.72341463414634,6.698924731182796,-0.1,82.97,982.720197044335,-1.9230769230769231,-1.7014,7.25,36983.0
2024-12-21 02:00:00,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,-2.4492935982947064e-16,1.0,5.2274774774774775,217.61261261261265,-0.6103195571172897,-0.7921553119181587,8.95219512195122,6.67741935483871,-0.02,83.21,982.4,-1.8846153846153848,-1.475787401574803,7.0,37642.25
2024-12-21 03:00:00,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1,-2.4492935982947064e-16,1.0,5.342342342342342,215.8108108108108,-0.5851106995366333,-0.8109534322559783,9.20390243902439,7.016129032258065,0.08,83.38,982.104433497537,-1.8418803418803416,-1.2317025440313112,7.25,37759.75
