Month,Region,Region_Type,Mean,Std,Min,Max,Count
March,TH,Bundesland,2.896260560675883,3.1048126645575356,-7.0,12.9,20832
May,BB,Bundesland,9.48989247311828,3.8390189568632995,-5.3,18.3,18600
May,BE,Bundesland,9.484767025089607,3.9780201846340493,-1.9,18.6,2232
May,BW,Bundesland,9.31948316604158,2.4773668297956375,-2.3,20.1,46127
May,BY,Bundesland,9.092169406534325,2.6097869866304,-13.0,17.5,77376
May,HB,Bundesland,10.506317204301077,2.6747091449866907,3.3,16.4,1488
May,HE,Bundesland,10.032899385560677,2.4052674403472984,-4.3,17.2,26040
May,HH,Bundesland,10.750151260504202,2.553251117360547,0.5,17.3,2975
May,MV,Bundesland,10.347379032258065,3.378013298776551,-1.5,18.9,19344
May,NI,Bundesland,10.321910172868758,2.7615181005530576,-1.2,19.0,37138
May,NW,Bundesland,10.850287145650048,2.236503176377141,1.8,17.9,32736
May,RP,Bundesland,10.03350879039899,2.170019830884784,2.0,17.6,18998
May,SH,Bundesland,10.409047453069762,2.6331080392397483,0.3,17.5,20083
May,SL,Bundesland,10.11067055393586,2.1817925069244244,2.3,18.2,5145
May,SN,Bundesland,9.063743279569893,3.0534483607237735,-1.8,17.3,20832
May,ST,Bundesland,9.545962141577062,3.1013315797655285,-0.1,16.9,17856
May,TH,Bundesland,9.525926459293395,2.5150189457738565,-0.1,17.4,20832
November,BB,Bundesland,2.978772222222222,2.8636033932646727,-5.2,11.0,18000
November,BE,Bundesland,3.225740740740741,2.759517516179309,-3.5,10.8,2160
November,BW,Bundesland,2.7308196721311475,3.6063581284460855,-11.6,11.8,43920
November,BY,Bundesland,1.8798912473794551,3.339849259727871,-13.1,11.1,76320
November,HB,Bundesland,4.618333333333334,3.102156437975139,-3.1,12.4,1440
November,HE,Bundesland,2.95208941496381,3.1549613350525494,-10.5,12.0,25007
November,HH,Bundesland,5.192150052101424,3.1419322427323757,-4.6,12.6,2879
November,MV,Bundesland,3.915379273504273,3.102428117235997,-5.8,12.0,18720
November,NI,Bundesland,4.025906500722933,3.0988962444331056,-8.8,12.5,35273
November,NW,Bundesland,4.013485142118863,3.2196987678149362,-8.5,12.4,30960
November,RP,Bundesland,3.5042627569654594,3.342986956515086,-7.6,12.3,19166
November,SH,Bundesland,4.618864139101805,3.3362099710437327,-6.2,12.5,19439
November,SL,Bundesland,4.035119047619047,3.4135699203074528,-7.1,12.1,5040
November,SN,Bundesland,1.6461359126984125,3.126586062013122,-12.5,10.0,20160
November,ST,Bundesland,2.7113657407407405,3.1800239153012284,-10.8,10.8,17280
November,TH,Bundesland,2.099350198412698,3.084083668834683,-11.1,9.8,20160
October,BB,Bundesland,8.378888769363167,3.0681238733289544,-1.8,16.5,18592
October,BE,Bundesland,8.794578853046595,2.9491419262820306,1.7,16.3,2232
October,BW,Bundesland,9.338798560527229,2.6682484459786417,-10.9,17.1,46128
October,BY,Bundesland,8.73626242645567,2.7614636898240636,-13.1,17.6,78864
October,HB,Bundesland,9.198924731182796,3.083033628552905,0.5,15.9,1488
October,HE,Bundesland,8.94255793052245,3.007542038158123,-1.3,16.0,25591
October,HH,Bundesland,9.407653405259609,3.180470351785044,1.0,15.9,2966
October,MV,Bundesland,8.556100082712987,2.9865692239117383,-0.3,16.2,19344
October,NI,Bundesland,9.017087026923182,3.1995646249182665,-2.4,17.0,36437
October,NW,Bundesland,9.500834431269213,3.1432114874463504,-1.1,16.6,31878
October,RP,Bundesland,9.284906411788132,2.9064880533907447,-0.2,16.4,20088
October,SH,Bundesland,8.790748394164217,3.1579244538890188,-1.7,16.3,20083
October,SL,Bundesland,9.747427035330261,2.9697626520936313,0.2,17.0,5208
October,SN,Bundesland,7.712888824884794,2.8752195220891408,-3.2,16.0,20832
October,ST,Bundesland,8.507459677419353,3.2343492697292335,-5.2,16.7,17856
October,TH,Bundesland,8.317559523809525,2.955780036817229,-1.6,16.7,20832
September,BB,Bundesland,10.724938888888888,3.5224608085740736,1.4,20.2,18000
September,BE,Bundesland,10.835972222222223,3.578951057340022,3.0,19.1,2160
September,BW,Bundesland,10.956507616487457,4.110657881939144,-2.3,22.3,44640
September,BY,Bundesland,10.51042394410924,4.106356638565874,-12.4,23.7,75576
September,HB,Bundesland,11.861666666666666,3.6463413746426503,4.2,20.9,1440
September,HE,Bundesland,11.264301587301587,4.036379694043039,-0.4,21.3,25200
September,HH,Bundesland,12.352483501215701,3.9721511328618213,2.4,21.2,2879
September,MV,Bundesland,11.601858974358974,3.773001896990054,0.4,20.8,18720
September,NI,Bundesland,11.445575396825397,3.8187279880601563,0.2,22.4,35280
September,NW,Bundesland,11.87864341085271,3.9273714147804433,1.1,21.5,30960
September,RP,Bundesland,11.33442901234568,3.994281927295536,-0.3,21.2,19440
September,SH,Bundesland,11.96248199217946,3.926084897518275,1.9,22.0,19436
September,SL,Bundesland,11.640535714285713,4.025797160445776,1.1,21.0,5040
September,SN,Bundesland,10.312142857142856,3.5756764323599723,-0.8,20.8,20160
September,ST,Bundesland,10.311180555555556,3.6692399685328585,-0.8,21.2,17280
September,TH,Bundesland,10.417876984126986,3.793173466298353,-1.0,21.3,20160
