Month,Region,Region_Type,Mean,Std,Min,Max,Count
April,BB,Bundesland,6.272474747474747,1.7992339384422784,0.0,8.0,720
April,BE,Bundesland,5.997222222222222,2.295001051279661,0.0,8.0,720
April,BW,Bundesland,6.644543128654971,1.3009204781769774,1.55,7.95,720
April,BY,Bundesland,6.376640140341467,1.5043805976896707,1.8235294117647056,7.914285714285715,720
April,Germany,Germany,6.448997340504413,1.022805939367138,2.094240837696335,7.818181818181818,720
April,HB,Bundesland,7.045138888888889,1.5362033406778386,0.5,8.0,720
April,HE,Bundesland,6.675896464646464,1.342518608683972,1.25,8.0,720
April,HH,Bundesland,7.101388888888889,1.6133994773737415,1.0,8.0,720
April,MV,Bundesland,6.363674768518518,1.7125260196336332,0.5,8.0,720
April,NI,Bundesland,6.70463595055748,1.1809921657082014,1.681818181818182,7.952380952380952,720
April,NW,Bundesland,6.862626488095238,1.1223788450894776,2.0,7.9375,720
April,RP,Bundesland,6.371026234567901,1.476580224363183,0.875,8.0,720
April,SH,Bundesland,6.6480018823768825,1.5519976061979897,0.5,8.0,720
April,SL,Bundesland,6.768518518518519,1.655585684541632,0.6666666666666666,8.0,720
April,SN,Bundesland,6.0546385327635335,1.8747451100768167,0.0,8.0,720
April,ST,Bundesland,6.5377777777777775,1.7096113981680452,0.0,8.0,720
April,TH,Bundesland,6.5902970679012345,1.5668381670395861,0.8888888888888888,8.0,720
August,BB,Bundesland,4.489807347670252,2.7147689345686628,0.0,8.0,744
August,BE,Bundesland,4.340725806451613,2.959546909791727,0.0,8.0,744
August,BW,Bundesland,5.592778092183864,1.8523917763296303,1.5,7.95,744
August,BY,Bundesland,5.7568298731960965,1.6761793591764331,1.8235294117647056,7.942857142857143,744
August,Germany,Germany,5.185595508188064,1.6257687901691047,1.9170984455958548,7.833333333333333,744
August,HB,Bundesland,6.434139784946237,2.0836390316824134,0.5,8.0,744
August,HE,Bundesland,5.651388888888889,2.098210015121917,1.25,8.0,744
August,HH,Bundesland,6.892183288409703,2.0065260137418877,1.0,8.0,742
August,MV,Bundesland,4.530320340501792,2.773058656187773,0.0,8.0,744
August,NI,Bundesland,5.444834438137547,2.027825499033242,0.9444444444444444,7.95,744
August,NW,Bundesland,5.898546306963645,1.8694174282390361,1.5333333333333334,8.0,744
August,RP,Bundesland,5.355156063321386,2.1057549386563554,0.875,8.0,744
August,SH,Bundesland,5.441233223541692,2.1610680686066606,0.4666666666666667,8.0,744
August,SL,Bundesland,6.084229390681004,2.2713518274850153,0.6666666666666666,8.0,744
August,SN,Bundesland,4.2501731019876186,2.695062833898155,0.0,8.0,744
August,ST,Bundesland,4.695295698924731,2.783979905213737,0.0,8.0,744
August,TH,Bundesland,5.517545122887865,2.2304769688516433,0.75,8.0,744
December,BB,Bundesland,7.080604431410883,1.542953195517551,0.0,8.0,744
December,BE,Bundesland,6.666666666666667,2.1268118974221957,0.0,8.0,744
December,BW,Bundesland,6.4955052875706025,1.5771485908940848,1.5263157894736843,8.0,744
December,BY,Bundesland,6.576113528297174,1.371734412004714,2.242424242424242,7.970588235294118,744
December,Germany,Germany,6.790188230130619,1.1005307486398805,2.274193548387097,7.860824742268041,744
December,HB,Bundesland,7.436827956989247,1.2639695391635715,0.5,8.0,744
December,HE,Bundesland,6.9566165689149555,1.396715920583952,1.25,8.0,744
December,HH,Bundesland,7.576612903225806,1.117361500184424,1.0,8.0,744
December,MV,Bundesland,7.345754928315412,1.3297532280748556,0.0,8.0,744
