Month,Region,Region_Type,Mean,Std,Min,Max,Count
April,BB,Bundesland,6.272474747474747,1.7992339384422784,0.0,8.0,720
April,BE,Bundesland,5.997222222222222,2.295001051279661,0.0,8.0,720
April,BW,Bundesland,6.4680153508771925,1.6390435887247938,0.0,7.95,720
April,BY,Bundesland,6.135257704461481,1.8237911692614588,0.1891891891891892,7.914285714285715,720
April,Germany,Germany,6.412851120863634,1.1047854935963026,1.1413612565445026,7.818181818181818,720
April,HB,Bundesland,6.930555555555555,1.7615218866456979,0.0,8.0,720
April,HE,Bundesland,6.418404882154882,1.7933971478932444,0.0,8.0,720
April,HH,Bundesland,6.823611111111111,2.061839049441364,0.0,8.0,720
April,MV,Bundesland,6.363674768518518,1.7125260196336332,0.5,8.0,720
April,NI,Bundesland,6.6785627182342475,1.242783456645707,0.5,7.952380952380952,720
April,NW,Bundesland,6.762800099206348,1.352309897309414,0.0625,7.9375,720
April,RP,Bundesland,6.306539351851852,1.5887926007141584,0.0,8.0,720
April,SH,Bundesland,6.6480018823768825,1.5519976061979897,0.5,8.0,720
April,SL,Bundesland,6.473148148148149,2.0903457421831817,0.0,8.0,720
April,SN,Bundesland,6.0546385327635335,1.8747451100768167,0.0,8.0,720
April,ST,Bundesland,6.5377777777777775,1.7096113981680452,0.0,8.0,720
April,TH,Bundesland,6.392920524691357,1.8899408253160588,0.0,8.0,720
August,BB,Bundesland,4.489807347670252,2.7147689345686628,0.0,8.0,744
August,BE,Bundesland,4.340725806451613,2.959546909791727,0.0,8.0,744
August,BW,Bundesland,4.466911117399233,2.498131728251749,0.0,7.95,744
August,BY,Bundesland,4.618960954812473,2.4268514400511214,0.0,7.942857142857143,744
August,Germany,Germany,4.597915846338483,1.9899928515728167,0.1832460732984293,7.833333333333333,744
August,HB,Bundesland,5.143817204301075,3.100082827691245,0.0,8.0,744
August,HE,Bundesland,4.3140334799609,2.7585111886131886,0.0,8.0,744
August,HH,Bundesland,4.929919137466308,3.3965044735031116,0.0,8.0,742
August,MV,Bundesland,4.530320340501792,2.773058656187773,0.0,8.0,744
August,NI,Bundesland,4.892038313599686,2.398635858215772,0.0,7.95,744
August,NW,Bundesland,4.868448380696365,2.5478476157429437,0.0,8.0,744
August,RP,Bundesland,4.137526135005974,2.6820111230452297,0.0,8.0,744
August,SH,Bundesland,5.037555880499429,2.4404464877149876,0.0,8.0,744
August,SL,Bundesland,4.051075268817204,3.1831236852662173,0.0,8.0,744
August,SN,Bundesland,4.2501731019876186,2.695062833898155,0.0,8.0,744
August,ST,Bundesland,4.695295698924731,2.783979905213737,0.0,8.0,744
August,TH,Bundesland,4.365850081071855,2.808705886209718,0.0,8.0,744
December,BB,Bundesland,7.080604431410883,1.542953195517551,0.0,8.0,744
December,BE,Bundesland,6.666666666666667,2.1268118974221957,0.0,8.0,744
December,BW,Bundesland,6.274102486212368,1.8926823021556154,0.0,8.0,744
December,BY,Bundesland,6.568836445711741,1.3839330829083354,1.5588235294117647,7.970588235294118,744
December,Germany,Germany,6.790188230130619,1.1005307486398805,2.274193548387097,7.860824742268041,744
December,HB,Bundesland,7.336021505376344,1.5270088036687,0.0,8.0,744
December,HE,Bundesland,6.9566165689149555,1.396715920583952,1.25,8.0,744
December,HH,Bundesland,7.34005376344086,1.6990878709875767,0.0,8.0,744
December,MV,Bundesland,7.345754928315412,1.3297532280748556,0.0,8.0,744
December,NI,Bundesland,7.033676748964165,1.242985300970543,0.1578947368421052,8.0,744
